cell_line,pool,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,phat_FPP,phat_NB,phat_P_FPP,scheme,repeat,fold,split
HPSI1014i-eesb_1,pool4,1.156579059939081,-1.7947926098664395,1.0575479916884716,0.5911178893311464,0.5449740074965709,3.0137858870376886,2.279774099875661,0.06610348113798219,1.5631685924299061,-0.541704462858536,0.5819430814524044,0.002289826627412496,0.4157670919201832,loco,0,42,train
HPSI1014i-kefb_1,pool8,-3.437469638792762,8.26778572358108,-1.4381853092358992,-0.5429715059635465,1.6570291354279436,0.011488513989371509,-0.1527046153773188,1.0817275316684636,-0.5095625414771305,0.965107385879143,0.3950413223140496,0.28760330578512394,0.31735537190082647,loco,0,42,train
HPSI1014i-nosn_1,pool6,-0.5730126002808522,-0.45893471929407015,-0.009982185303505732,0.5532778192158508,-2.5943698344686514,-3.101683030567351,1.6447155512614802,-2.5241495386876482,0.24663563976830116,-0.2910230263449034,0.5587096774193548,0.00903225806451613,0.432258064516129,loco,0,42,train
HPSI1014i-qayj_4,pool5,1.0664519922274958,-2.387619195752656,3.3476768937331225,1.0454672378405232,-0.047534498961898514,0.7572455717691298,1.8301766376981712,-0.3042636908059806,0.5651029700032998,-1.7649307626340154,0.5704779189352692,0.00040330711837063924,0.42911877394636017,loco,0,42,train
HPSI1014i-quls_2,pool3,-3.318635919314776,3.522035266292568,-0.573376029867541,1.1513662687096686,-1.469012952618299,-2.314205113422167,-1.5915211946413954,0.3910115293023441,-0.7371807917664546,0.5313795735401861,0.5790454884414616,0.1372110365398956,0.2837434750186428,loco,0,42,train
HPSI1014i-roug_3,pool7,-1.6342253691406856,-3.518313472291785,6.366216201276631,1.4599809437042828,-1.641337088698953,1.272081709371838,2.057286634086342,1.0776823550298167,0.4905171494084942,-1.8754068924900198,0.759515570934256,0.0017301038062283738,0.23875432525951557,loco,0,42,train
HPSI1014i-sehl_6,pool6,0.09879902257049172,-1.3793043700067211,-0.6539474122369956,0.07195165530905735,-0.9434879261400032,0.021804378253414105,2.2421400373960347,-1.270237340694143,0.34991671227975385,-0.5980254296348104,0.5282887886150642,0.0,0.47171121138493577,loco,0,42,train
HPSI1014i-tixi_4,pool7,2.7896764024248104,-1.3283342673262193,6.27897002527819,-0.31995554448991315,1.6662080917603928,-1.4557329700022643,-3.180089388091117,-0.9818356786228989,0.2393594933407682,0.40968249605894436,0.5833333333333334,0.05,0.36666666666666664,loco,0,42,train
HPSI1014i-tuju_1,pool6,-1.2640185818228615,2.408054743665499,-4.649960747918108,0.9195748236062138,-1.5378019817609978,-0.01805672480730626,-1.4238829166697367,0.9898258037961,-0.2874117444884829,-0.8630716391072031,0.5636314509592002,0.06133477438530127,0.37503377465549853,loco,0,42,train
HPSI1014i-vils_1,pool8,0.7862807081768719,-1.1104626387431356,-1.8328663768814084,-2.147338179472218,0.3345658460244799,1.8622652875433476,2.430332876158404,-0.6170939681777065,0.45876630191006085,-0.15012167454164074,0.5027322404371585,0.0024838549428713363,0.4947839046199702,loco,0,42,train
HPSI1113i-hayt_3,pool9,2.7777094906005355,-0.8828719372112441,-1.4225129366936873,-0.44621429887227493,1.873575480540224,0.8986559219893199,-0.538709931919008,-0.8618493815349386,-0.6438845609893192,0.13398336891831186,0.49716231555051077,0.004994324631101022,0.4978433598183882,loco,0,42,train
HPSI1113i-ieki_3,pool9,1.9792817091994337,-1.888136076488753,-0.23521120427560932,0.6621536069579339,1.5823563538870482,1.462765392723479,0.23910521011513577,-0.6249688029383931,-0.7834726226419764,-0.2872741293021731,0.5735900962861072,0.0,0.4264099037138927,loco,0,42,train
HPSI1113i-podx_1,pool1,1.3322079748056384,-2.938884689169139,6.4692978596869715,-0.08044455118868621,1.9913851547191295,-1.6896584618739086,-0.9991030307945679,1.8032381498278716,1.4090394380749336,1.2356618422231165,0.5876288659793815,0.0036082474226804126,0.40876288659793814,loco,0,42,train
HPSI1113i-qolg_1,pool9,1.767850156733025,-1.6912170549539403,-0.603736603303698,0.918888435690502,1.6022766306206888,1.364232780270445,0.025169519520183436,-0.85381804043064,-0.8734953420932956,0.04907254920822747,0.5779036827195467,0.0028328611898017,0.4192634560906516,loco,0,42,train
HPSI1113i-vuud_2,pool5,0.8436679531459399,-1.610758139601195,1.6166994012623295,0.10303820775566293,-0.7640351040720862,-0.01158052573235631,0.7123973113570997,-0.439413940459635,0.5345067616621826,-0.008566939481307701,0.5749128919860628,0.0017421602787456446,0.42334494773519166,loco,0,42,train
HPSI1114i-kuul_1,pool6,0.5729894711107997,-0.8490120040963094,-0.7760496167820256,0.14692959074255416,-1.114938941244252,-1.3538792101135073,0.09533687337710303,-1.178276783993542,-0.3653045386206533,0.43771194661629315,0.5356489945155393,0.0018281535648994515,0.4625228519195612,loco,0,42,train
HPSI1114i-kuul_1,pool7,-0.8044810617833915,-2.5367708823058925,6.066409351084062,-0.08269016394180555,-0.5358501675359608,-1.5949634464812756,-2.0378544192779677,0.7170593434281823,-0.6554988187258208,1.014231398400994,0.6763005780346821,0.0,0.3236994219653179,loco,0,42,train
HPSI1114i-ualf_6,pool6,-0.08273190695352096,-0.9635949987117218,0.04589310984093703,1.1427772508037652,-1.7693110351833772,-1.9709091869984645,2.262753935910342,-2.3869596418075396,0.5460483040465175,-0.5953530509975384,0.5716783216783217,0.0034965034965034965,0.42482517482517484,loco,0,42,train
HPSI1213i-hehd_1,pool4,0.5726879493408892,-1.9802133905048267,2.1249834586434915,2.0249700979546366,0.3786833578411045,3.325514946591128,2.8666810930633484,1.066329089763081,1.4567119606296104,-2.054265750893251,0.607085346215781,0.0008051529790660225,0.392109500805153,loco,0,42,train
HPSI1213i-hehd_1,pool5,0.5953993888125171,-2.0591530585097835,2.472909763145738,1.7289342529400282,-0.6750053109166689,1.1510041081099949,2.1448491602469324,-0.4569179448384085,1.0692413887651886,-2.2843255930698803,0.5857385398981324,0.0,0.4142614601018676,loco,0,42,train
HPSI0114i-eipl_1,pool1,0.24566391751277752,-0.17683929632034895,4.564510624555386,-1.9097029491177013,1.273928263499329,-1.95393844090532,-1.9803128756929234,0.6128980589165366,1.2714783043930242,1.063357255921741,0.5364132178376644,0.07314725697786333,0.3904395251844722,loco,0,43,train
HPSI0114i-wegi_1,pool6,-0.5517011264051499,-1.7200348745721583,0.1116414622792526,-0.025991282865080224,-1.5524681075665159,-0.22034521153474101,2.6527228763448916,-0.762394486142061,-0.4901935412435494,-0.7046626339825511,0.5504220346512662,0.0,0.4495779653487339,loco,0,43,train
HPSI0114i-wegi_1,pool7,-1.632968720313932,-3.1384487245164725,5.750048496977431,-0.5669502766017478,-1.4636674407425374,-0.053460853524691376,1.4627271234574977,0.4636146897876929,-0.15146809316668033,-0.07629349112635134,0.6711111111111111,0.0044444444444444444,0.3244444444444444,loco,0,43,train
HPSI0115i-aion_2,pool4,1.6518836285735432,-1.2805741298644604,0.5017883735185358,0.8007296153211815,0.4544063344898728,1.621272299468256,0.4428045004637896,0.7487930150681753,1.009161635495806,0.4925856803448317,0.5584594222833562,0.002751031636863824,0.43878954607977994,loco,0,43,train
HPSI0115i-aoxv_1,pool8,-0.5851043577361698,0.41183174704506303,-3.6358632800368125,-2.2860736529570427,-0.05589602380660003,1.698435270314824,0.5000471747882741,0.1375085962451443,0.5519606281770132,0.8783997081843486,0.5391785610253422,0.030585493737256043,0.43023594523740166,loco,0,43,train
HPSI0115i-bimq_4,pool4,-1.4036678296861118,2.530932760413006,-0.3183913449962776,-1.6075012486856892,0.47752446513179264,1.3816776746107364,-1.5447963402763922,1.2418302288016143,1.126189972704449,1.1989884568834446,0.5390749601275917,0.13237639553429026,0.32854864433811803,loco,0,43,train
HPSI0115i-boqx_2,pool4,-0.041063821078188636,-0.5668319640702468,-0.4939326711420502,2.2773072472103704,-0.15319520049941632,1.5764535505254322,-0.2529621047960565,1.7745889703606237,1.5848048025034691,0.05949568156211208,0.6041666666666666,0.006944444444444444,0.3888888888888889,loco,0,43,train
HPSI0115i-gifk_1,pool4,2.4703068667107764,-2.3312716931812156,1.2600370656223245,1.4164207921653897,2.50644380792826,1.3865088453388172,0.4916791619494333,0.9268227166656423,0.8926115588325206,0.2352440057646486,0.4779874213836478,0.0,0.5220125786163522,loco,0,43,train
HPSI0115i-gost_2,pool2,0.580209361869554,-1.6312018011102931,6.629782022540318,1.1002455752350861,1.2199919116970763,-3.6225263890050576,-3.5049899601496763,2.0585400286337188,-3.993696505063808,0.12946931162396838,0.5774477114277053,0.010306153379812064,0.41224613519248254,loco,0,43,train
HPSI0115i-hecn_6,pool2,0.6386845297845334,-1.5359896191196216,5.721607274784037,1.5144055802526868,1.0684059335460858,-2.3399780915275596,-0.9038155438156514,0.22763837622042163,-2.492548468020333,-0.7194041610196709,0.6081708449396471,0.02135561745589601,0.37047353760445684,loco,0,43,train
HPSI0115i-hecn_6,pool3,0.4442504722744208,-1.3267950504947197,1.5085509481456811,3.8284206092248034,-0.4211863230347753,-1.688250584641667,1.3512598731547274,-0.8391560454227625,-1.122161388724804,-0.7397372196624477,0.5654596100278552,0.001392757660167131,0.4331476323119777,loco,0,43,train
HPSI0115i-iiyk_2,pool5,1.5201059720165053,-1.3789920348207787,0.7505600508812837,-0.7717309535943397,-0.13592103128874825,-0.4592220767236896,0.13641627985610963,-1.0596126703036008,0.7324620982884723,0.24254262139647098,0.5298013245033113,0.0,0.47019867549668876,loco,0,43,train
HPSI0115i-iuad_2,pool7,-0.3747447395924391,-2.5312187888698814,4.564235019281044,0.45427892157087324,-0.25345208489988835,-1.537334081407148,-0.3556224196444383,0.08620833098072528,-0.42840269264605196,0.8162962492901981,0.5497382198952879,0.020942408376963352,0.4293193717277487,loco,0,43,train
HPSI0115i-jakt_1,pool2,0.6029761189512651,-2.14841001789739,6.0047787286395,2.3583993370763277,0.2965154550122841,-1.7115769539205399,-0.5921482246962675,1.2231666339513374,-2.3655119795403245,-0.21165685855176392,0.6421291053227633,0.010192525481313703,0.347678369195923,loco,0,43,train
HPSI0115i-melw_1,pool5,-0.2342483045765856,-2.0283811299068053,2.195435362822313,4.9178416101275335,0.9345988524692964,0.3420337990966584,0.43086588159116623,0.03632561103429019,-0.7510560065564039,0.7888677785257779,0.6206896551724138,0.0,0.3793103448275862,loco,0,43,train
HPSI0115i-paim_1,pool1,1.335958134180139,-2.3778554035424397,5.067205014226862,-0.14724907421644937,1.2041113158616654,-1.6041177025372853,-1.3387556646439114,0.5587035185850212,1.0407419828028808,0.3856593870496156,0.549618320610687,0.007633587786259542,0.44274809160305345,loco,0,43,train
HPSI0115i-qecv_2,pool5,3.4197333486089434,-1.2276151732960252,2.053974437599669,-0.006970563904452356,-1.559802119008542,-0.3821104537564331,0.6567262407181489,-0.7579498058444188,0.523246139584817,-0.029227617538840293,0.48,0.0,0.52,loco,0,43,train
HPSI0115i-quze_6,pool9,0.0653756452499114,0.36060619818309886,-2.1166539960167086,-0.8716873028664642,0.6900546731402808,1.1400391181895293,-0.3671541224705953,0.03324271510415531,0.19701446202011627,0.4136239652089668,0.5473372781065089,0.03994082840236687,0.41272189349112426,loco,0,43,train
HPSI0115i-sehp_2,pool7,0.6379397019542793,-2.745393721884823,5.37007176058654,-1.2413584895120588,-0.7799997702498019,-1.0075307928496369,0.34581060026622823,0.03881061638665139,0.4877337763243298,0.25923457662393384,0.5789473684210527,0.0,0.42105263157894735,loco,0,43,train
HPSI0115i-tiku_3,pool9,0.6948308767721075,-0.46306446719330574,-2.3934796384023302,-0.5245695571337492,0.8354677085999366,1.5685773787152015,-0.11306909566967736,-0.8181316265513275,-0.1916026453204062,0.3920841373498072,0.544,0.016,0.44,loco,0,43,train
HPSI0115i-uupc_2,pool7,-0.8119552327829497,-1.649984403953897,3.3982410998347787,-1.4743161033916685,-0.3496707719599991,-0.33337099517673385,2.161771339666804,-1.0630123376111564,0.3839290545319485,-0.210650619366852,0.5797101449275363,0.043478260869565216,0.37681159420289856,loco,0,43,train
HPSI0115i-zihe_1,pool6,-2.1546240332015825,2.2237470084911637,-1.5208057555817913,-0.15036017667579252,-2.5179555338545643,-2.131861717845131,0.5449986051295962,-1.0214618575299714,0.5848471664705123,-0.008839949902182129,0.5400739827373613,0.09001233045622688,0.36991368680641185,loco,0,43,train
HPSI0214i-datg_2,pool9,2.1352598913260232,-2.007116848920067,-0.39990403656997936,0.4386674229672331,1.9938330526328298,2.8181460101937312,2.2589253801339755,-0.7811768306012641,0.17512164680917974,-1.6798604417052976,0.5002380952380953,0.0002380952380952381,0.49952380952380954,loco,0,43,train
HPSI0214i-eiwy_1,pool1,0.7994597528424124,-3.2698068469964836,6.191658821077532,0.44295171333993727,1.451848406488458,-1.1026356391760066,0.8193844029483122,0.4884807430782013,1.7542610434586414,0.5078356859362403,0.5864714086471409,0.002789400278940028,0.4107391910739191,loco,0,43,train
HPSI0214i-feec_2,pool4,-2.575142937567972,5.645796478102458,-0.1257243697251745,-1.5875912153914515,0.6890931029045707,0.8620985284980526,-1.434408464137441,0.8137043275112031,1.0313846087803111,1.2028865134475053,0.5275862068965518,0.2103448275862069,0.2620689655172414,loco,0,43,train
HPSI0214i-feec_2,pool5,-2.0157257066129097,3.9398034247285083,-1.1421870932228655,-0.8591902544821348,-1.7547177733466173,-1.6401122277356845,-2.681827771094882,0.10634642743195571,0.26117600006386016,0.8636217113929496,0.5763239875389408,0.1277258566978193,0.29595015576323985,loco,0,43,train
HPSI0214i-giju_3,pool4,1.6883702964781222,-2.192256985353025,1.5393506456699617,1.1921606714417874,1.383679471659327,2.666182987499295,2.329995769916241,0.328269555830232,1.4084484854190122,-0.6766752900036681,0.5402081362346263,0.0,0.4597918637653737,loco,0,43,train
HPSI0214i-heth_1,pool6,-1.8033452193310013,2.4602588980229805,-2.260987224244302,-0.6873838903414773,-1.244378662601599,-0.13496748767578845,0.2402738026211312,0.002664061684147445,0.7412508485828097,-0.4403276946490628,0.5323224261771747,0.09497206703910614,0.37270550678371905,loco,0,43,train
HPSI0214i-pelm_3,pool2,0.72832688721023,-1.5201337484094926,5.833183250649054,1.2246929919987153,1.0441805643306725,-2.5710496443281228,-1.1568092665158687,0.5423525178798442,-2.403186141551357,-0.053668825705948275,0.5714791224345365,0.025477707006369428,0.4030431705590941,loco,0,43,train
HPSI0214i-pelm_3,pool3,0.5288096360412543,-1.7980769345758152,1.3080177451737036,3.5567809560524637,-0.2957391711882344,-1.33241363786022,1.2117910135222858,-0.7728645804581907,-1.1459003992775443,-0.06633862586171797,0.5379113018597997,0.002861230329041488,0.4592274678111588,loco,0,43,train
HPSI0214i-poih_2,pool5,0.3341307270954978,-1.727883429149197,1.9900349483921678,0.4136128239035299,-0.7844481421252626,-0.6687019565037629,0.08975739991213456,-0.45931114324568256,0.3718013063103683,-0.32967555134720405,0.5717425431711146,0.0018838304552590266,0.42637362637362636,loco,0,43,train
HPSI0214i-rayr_1,pool2,0.9751603583774485,-1.9275021000967814,6.47010216863331,2.3462747605630465,2.2594781892608595,-2.793858511043962,-1.8862342672537098,1.346889956730947,-3.1837047517428085,0.209923283466848,0.5923295454545454,0.017045454545454544,0.390625,loco,0,43,train
HPSI0215i-deyz_2,pool4,0.9819245614096279,-2.190380643503033,1.6910639534664509,0.926618346342758,0.5614653508513557,3.4536706841812745,3.6412497306077367,0.3312175398465608,1.84493277665568,-1.412503450196422,0.5712426805465192,0.0006506180871828237,0.42810670136629797,loco,0,43,train
HPSI0215i-fawm_2,pool4,0.5402402525008075,-2.235652121541768,1.9215234778998571,1.3579361335818536,0.15431454734252736,2.2255746889081878,2.3470034505705515,1.7775160804326535,0.8855808568701432,-0.9289625781898772,0.5903975993998499,0.0,0.40960240060015,loco,0,43,train
HPSI0215i-hipn_1,pool6,-0.2002098373285042,0.23321537297039324,-1.267468798833788,0.1099353141884136,-2.07200554595687,-2.7770629657136663,0.04287838481317086,-1.995761798935366,-0.02925302486445518,0.12704532791086087,0.5218800648298217,0.014586709886547812,0.46353322528363045,loco,0,43,train
