cell_line,pool,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,phat_DA,phat_Epen1,phat_FPP,phat_P_FPP,phat_Sert,phat_U_Neur1,phat_U_Neur2,scheme,repeat,fold,split,fit_population,label_variant
HPSI1014i-tixi_4,pool7,5.880636229983529,2.2191620779593144,1.381915259823796,0.4392370178104554,1.7447885044280451,-1.5259364601196377,-0.38474976111020087,-0.10391751564000616,0.3785218424029562,-0.42987769856485997,0.45331325301204817,0.04969879518072289,0.3147590361445783,0.0677710843373494,0.09939759036144578,0.015060240963855422,0.0,plain,6,4,train,qualifying_only,da_untreated
HPSI1014i-tuju_1,pool6,-8.562623534736788,4.374293003242266,2.99931959814179,-2.985374939877665,0.48466240638504055,-2.7597787880133415,-0.39062339525818185,0.052589261841829674,-0.543150698094194,-0.8097928856497315,0.035621198957428324,0.2206776715899218,0.5977410947002606,0.08079930495221546,0.02432667245873154,0.04083405734144222,0.0,plain,6,4,train,qualifying_only,da_untreated
HPSI1014i-vils_1,pool8,-1.6201586557437757,-1.254926588565387,0.6487176876846922,-0.8843091783474446,0.25499375983500183,-0.39526435654856645,0.4144926479338749,1.4297629709027044,-1.5074688591689345,1.5523259891467178,0.25259515570934254,0.06747404844290658,0.3399653979238754,0.07525951557093426,0.20847750865051903,0.056228373702422146,0.0,plain,6,4,test,qualifying_only,da_untreated
HPSI1113i-hayt_3,pool9,4.067904303904792,1.6610261946090132,1.802952591374974,-0.5819951726458985,0.8108670305748518,-1.984813516535139,1.222907973632117,0.885085867416737,-0.5722922123302784,-0.9557816626961122,0.41780935073517267,0.05253593259540724,0.30117297207996035,0.06608293408227325,0.12010573269453163,0.04196266314224351,0.00033041467041136624,plain,6,4,test,qualifying_only,da_untreated
HPSI1113i-ieki_3,pool9,-4.552248591344548,-1.768678782863582,-0.6159762655704206,2.1468046277213997,-0.006456148137802184,-0.0990313690342124,1.59365633532243,0.7326992185355141,-0.4675934713834893,-1.3898618291772622,0.16304347826086957,0.12318840579710146,0.19927536231884058,0.14855072463768115,0.36594202898550726,0.0,0.0,plain,6,4,train,qualifying_only,da_untreated
HPSI1113i-podx_1,pool1,12.389622482426635,1.295605473564779,-1.419469428218632,0.5481045671351,2.314433999268931,-0.7902686160978313,1.8008312860327382,0.6611197066256025,-0.11754195487309888,0.1536625671708066,0.7395264116575592,0.018214936247723135,0.051001821493624776,0.025500910746812388,0.16393442622950818,0.0018214936247723133,0.0,plain,6,4,train,qualifying_only,da_untreated
HPSI1113i-qolg_1,pool9,-0.429583400580539,-0.9065434802700361,-1.906634003678644,0.07559863259191221,0.6181681506747504,-1.4789901799192464,0.775523280366361,0.7844612885337248,-0.24977708064980053,-0.46549472963208677,0.27699530516431925,0.09389671361502347,0.215962441314554,0.07042253521126761,0.3380281690140845,0.004694835680751174,0.0,plain,6,4,train,qualifying_only,da_untreated
HPSI1113i-vuud_2,pool5,-0.9914122243302851,-1.6164082447390926,-0.6606070122608223,-1.88204428711238,0.283019078085423,0.7655878995072154,2.4256863403048503,0.7875070928844375,-1.0789541395873588,3.429657026143561,0.4472333143183115,0.07929264118653737,0.16428978893325727,0.04905875641756988,0.23844837421563034,0.019965772960638905,0.0017113519680547634,plain,6,4,train,qualifying_only,da_untreated
HPSI1114i-kuul_1,pool6,-5.167414468409141,-3.313726291707561,-3.2713733528052567,1.2945561880335752,0.2608454691387726,0.46706945188056387,1.2559807452589316,-0.73078339559553,0.14778221519578588,-1.5987048718396748,0.1562043795620438,0.08394160583941605,0.19197080291970803,0.11532846715328467,0.44452554744525546,0.008029197080291971,0.0,plain,6,4,train,qualifying_only,da_untreated
HPSI1114i-kuul_1,pool7,10.370486283595866,2.076293906585939,-0.7609245730506147,0.19038558730860874,1.591097431543428,-1.5551016615788504,1.915007896916646,0.17985730670467898,0.2635905737517528,0.07063563287009603,0.6545334215751158,0.03838517538054269,0.1356717405691595,0.02514890800794176,0.13302448709463932,0.013236267372600927,0.0,plain,6,4,train,qualifying_only,da_untreated
HPSI1114i-ualf_6,pool6,-5.382992575111388,-3.7597255224279134,-3.6539320898912746,1.1606207093074945,-0.32602009162622037,0.42926247001195994,1.1713275998342862,-0.3793314776071445,-0.17112912230459246,-0.9890824291042378,0.11409395973154363,0.10067114093959731,0.18456375838926176,0.11073825503355705,0.4463087248322148,0.0436241610738255,0.0,plain,6,4,test,qualifying_only,da_untreated
HPSI1213i-hehd_1,pool4,5.496256417477745,-2.654700163899749,-2.8930200466641716,0.19089997718574425,2.2657633405208197,-0.5656819927798468,0.3264330809529703,0.9655895753067802,-0.8731855143716769,2.4549467954136253,0.49029126213592233,0.010517799352750809,0.11003236245954692,0.03802588996763754,0.33414239482200647,0.01699029126213592,0.0,plain,6,4,train,qualifying_only,da_untreated
HPSI1213i-hehd_1,pool5,-0.7250275336469113,-4.591951367409644,-1.9878414203883557,-1.885595308068816,0.37609680798818035,0.5263182315186765,2.1803700249052347,0.43790323281999927,-1.3330162133428252,4.375673155129354,0.39669421487603307,0.013774104683195593,0.09917355371900827,0.03856749311294766,0.4022038567493113,0.046831955922865015,0.0027548209366391185,plain,6,4,train,qualifying_only,da_untreated
HPSI0114i-eipl_1,pool1,1.2225928298416997,4.004791128847086,3.9460163303375175,-1.9778347341161548,-2.1243642379688223,0.3244332567242665,-3.124666663662961,-0.9699047989242642,0.7809889302544404,-1.1405122592431152,0.01968351987649556,0.2535700501736781,0.29834040910845233,0.04438440756464686,0.005403319181783096,0.33346198379004244,0.04515631030490158,plain,7,0,train,qualifying_only,da_untreated
HPSI0114i-wegi_1,pool6,-5.9210975828850945,-9.377510508845463,-4.100011155102479,0.6807738264014512,-0.9201384725356081,0.945342559135389,2.569161644700113,-1.32515154572296,-0.0596961085575062,-0.4898815416618758,0.10137581462708183,0.006154960173787111,0.13830557566980448,0.09956553222302679,0.6495293265749457,0.005068790731354091,0.0,plain,7,0,test,qualifying_only,da_untreated
HPSI0114i-wegi_1,pool7,5.524997518475087,-3.408939363838487,-3.6486272620650566,0.3890833592591933,1.564582445508594,-0.20338653169136173,0.17597451072390985,0.7510767067002087,-1.2184893233945198,1.8227299632007496,0.5235008103727715,0.0016207455429497568,0.050243111831442464,0.03403565640194489,0.3905996758508914,0.0,0.0,plain,7,0,test,qualifying_only,da_untreated
HPSI0115i-aion_2,pool4,6.31853183270427,-0.07456243673252223,-2.200714773504957,-0.1142125632508483,1.0661468002460153,-1.0854960945991259,1.525966478373487,0.1764146653970382,-0.798332129316281,1.0988352760505393,0.5524044389642416,0.05425400739827373,0.1060419235511714,0.025893958076448828,0.2466091245376079,0.012330456226880395,0.002466091245376079,plain,7,0,train,qualifying_only,da_untreated
HPSI0115i-aoxv_1,pool8,-6.912016121242684,2.8497225782240063,0.4649416082236808,-1.8863826334896998,-1.115469666664907,-0.16627570036044875,0.4353567372300178,0.12923522574214955,-1.3046813107121527,0.45919525181620335,0.08423467715503113,0.29859062602425435,0.3720091773189118,0.049491969845952145,0.12225499836119305,0.0727630285152409,0.0006555227794165847,plain,7,0,test,qualifying_only,da_untreated
HPSI0115i-bimq_4,pool4,0.14733266736975006,2.0429330276478916,3.6403022049839846,-1.582398519590108,-1.1267056768183403,-0.3758954817435009,-0.41888128979981076,-1.0551676565133679,0.4369290831650754,0.5044244775081166,0.18181818181818182,0.1487603305785124,0.3622589531680441,0.07162534435261708,0.0371900826446281,0.1928374655647383,0.005509641873278237,plain,7,0,test,qualifying_only,da_untreated
HPSI0115i-boqx_2,pool4,0.11770383371001568,0.6871315265391499,-0.4256344340344376,-0.36277431334716853,0.9372670917551204,-1.0834359734411363,-0.6171555990056024,-0.5824859997645275,0.6029258723546765,0.7614442960084241,0.25,0.14516129032258066,0.25,0.04838709677419355,0.22580645161290322,0.08064516129032258,0.0,plain,7,0,train,qualifying_only,da_untreated
HPSI0115i-gifk_1,pool4,5.410387549422635,-1.838428119990413,-1.0445675248181059,0.59123503234619,1.0505678077538971,-1.6438223021319884,1.256174903582537,0.8083312088234341,-0.7498069211490016,1.6993840213663174,0.5051020408163265,0.015306122448979591,0.14285714285714285,0.07142857142857142,0.2653061224489796,0.0,0.0,plain,7,0,train,qualifying_only,da_untreated
HPSI0115i-gost_2,pool2,12.35697899053557,1.6846988910587364,-3.401873334104567,1.4561271188660123,3.093414964673989,-2.258753177194715,-1.3498465709828718,1.0474509712332403,1.0260975712855929,-1.405375147384043,0.6404217926186292,0.022847100175746926,0.03725834797891037,0.01265377855887522,0.281195079086116,0.0045694200351493845,0.001054481546572935,plain,7,0,train,qualifying_only,da_untreated
HPSI0115i-hecn_6,pool2,7.7385184783227245,3.3253544218615882,0.865542488702292,1.4472644367970615,3.1938975557812963,-1.9520565232346403,0.20663613519784815,0.7426975901942413,1.6348918470535265,-1.9587789210670306,0.5111287758346582,0.07790143084260731,0.20270270270270271,0.0794912559618442,0.11049284578696343,0.017488076311605722,0.000794912559618442,plain,7,0,train,qualifying_only,da_untreated
HPSI0115i-hecn_6,pool3,3.249138179227551,2.3171949346698244,-2.0658064164629746,1.1336173508908283,2.8775641507793326,-2.7198419035095758,-1.1107863506182512,1.1402855870756365,1.1775494810074627,-1.8833097270719554,0.3502415458937198,0.11352657004830918,0.21980676328502416,0.05314009661835749,0.2584541062801932,0.004830917874396135,0.0,plain,7,0,train,qualifying_only,da_untreated
HPSI0115i-iiyk_2,pool5,-1.7448036693140603,-1.4393180536603818,-0.9446765621567734,-2.224854008175284,0.36638970377220387,0.9854464657834245,2.2239916686167676,0.2188301533913901,-1.319732383959279,3.7693754821547008,0.3915343915343915,0.1164021164021164,0.13227513227513227,0.031746031746031744,0.2857142857142857,0.042328042328042326,0.0,plain,7,0,test,qualifying_only,da_untreated
HPSI0115i-iuad_2,pool7,-1.886525746781918,-5.898700481906942,-5.060953367032729,2.4381382685952615,1.1099854349521916,1.2330866187661516,0.8441914965363495,-0.3496747636652224,0.6796824468134759,-0.35527275623101423,0.20262919310970082,0.03218495013599275,0.05530371713508613,0.12194016319129647,0.5861287398005439,0.001813236627379873,0.0,plain,7,0,train,qualifying_only,da_untreated
HPSI0115i-jakt_1,pool2,1.6699775308311566,-4.497501948939499,-6.391002583480204,3.205837650941926,1.5807194575237618,-1.4469772410115829,-0.9411617112139967,0.71519918462472,1.5836812871624275,-1.9926913886884854,0.2274216190921853,0.031820308844174076,0.0584932147870847,0.09499298081422555,0.5737014506317267,0.013102480112306972,0.0004679457182966776,plain,7,0,train,qualifying_only,da_untreated
HPSI0115i-paim_1,pool1,4.087039248304738,-2.4966151042617595,-2.765970862068011,0.11850741845941125,4.218401415635663,2.413237732193121,-0.7274380922429341,1.0838571314461847,0.3787700315757842,-0.39241713452079063,0.4229198570699336,0.02679938744257274,0.11204696273608984,0.037008677896886166,0.3925472179683512,0.007912200102092905,0.0007656967840735069,plain,7,0,train,qualifying_only,da_untreated
HPSI0115i-quze_6,pool9,-4.615241665230734,2.082384894092919,0.3628242815319465,0.70829070990834,-0.7284413074730043,-0.8517125445670654,0.8169455914612309,0.2797182280467117,-0.13218507326452864,-1.281455532699117,0.12919463087248323,0.21644295302013422,0.28523489932885904,0.10738255033557047,0.21476510067114093,0.04530201342281879,0.0016778523489932886,plain,7,0,train,qualifying_only,da_untreated
HPSI0115i-sehp_2,pool7,10.924030900078762,1.5525765151022297,0.3704984395177724,0.3838610805419314,1.6675656539084098,-0.4788457065367638,2.1299148558044045,0.23056840559668337,-0.21080064377814808,0.7538819146193206,0.7265625,0.020182291666666668,0.11263020833333333,0.034505208333333336,0.09765625,0.008463541666666666,0.0,plain,7,0,train,qualifying_only,da_untreated
HPSI0115i-tiku_3,pool9,-5.16890771139729,2.2680849893068347,0.5417133262004034,0.5059273370622032,-0.7573002768750325,-0.691323038834086,1.1005484962992769,0.7027882110946704,0.5908761386061806,-1.3901894742844283,0.0947867298578199,0.2132701421800948,0.3033175355450237,0.11374407582938388,0.1990521327014218,0.07109004739336493,0.004739336492890996,plain,7,0,train,qualifying_only,da_untreated
HPSI0115i-uupc_2,pool7,2.8509578186407905,0.8478963784663689,-0.5298720381783876,0.9342736389579541,2.6292116727487485,0.6004773857088828,0.33725250172696536,0.5410428577966587,-0.4889895301742277,0.6668526556704949,0.46774193548387094,0.10215053763440861,0.17204301075268819,0.08064516129032258,0.15053763440860216,0.026881720430107527,0.0,plain,7,0,train,qualifying_only,da_untreated
HPSI0115i-zihe_1,pool6,-10.928048175476809,7.703178602908681,-0.34134075011953247,-2.0113875671550225,-0.5640667767471504,-1.1015631853617618,0.08133033648468468,-2.10699818357423,-1.1880314005622294,-0.10694611402053847,0.005917159763313609,0.4319526627218935,0.40828402366863903,0.0650887573964497,0.047337278106508875,0.04142011834319527,0.0,plain,7,0,train,qualifying_only,da_untreated
HPSI0214i-datg_2,pool9,3.8040251865623564,-0.8500650787520048,0.6862326917993737,0.6046031852437687,1.4986033525263014,-0.7477311252167113,0.9732097745108229,0.37376063028162726,-0.39327707895588576,-0.13515708783636085,0.42776801405975395,0.033391915641476276,0.20949033391915642,0.0843585237258348,0.20527240773286468,0.03936731107205624,0.000351493848857645,plain,7,0,train,qualifying_only,da_untreated
HPSI0214i-eiwy_1,pool1,5.826144527227468,-2.680221247814098,-3.157878334533089,1.6341686577492167,0.8514792487425417,-0.8455009183993775,0.5598195749232404,0.9241044818638475,-0.29483619911565506,0.6122027905189023,0.42738589211618255,0.016597510373443983,0.08713692946058091,0.07468879668049792,0.36929460580912865,0.02074688796680498,0.004149377593360996,plain,7,0,train,qualifying_only,da_untreated
HPSI0214i-feec_2,pool4,4.533239509094233,3.369760075460377,3.4554895533231047,-0.8154252437290008,-2.0787894518727876,0.1889394408547388,-1.491547179314065,-2.1976366036394515,1.3390064685954353,0.5573520962588095,0.16524216524216523,0.15527065527065528,0.23931623931623933,0.0698005698005698,0.004273504273504274,0.349002849002849,0.017094017094017096,plain,7,0,train,qualifying_only,da_untreated
HPSI0214i-feec_2,pool5,-2.4521032346038694,-0.22538486664645627,3.0847984382677964,-2.512272149976576,-1.043112473998013,1.483087435478663,1.2780773171813349,-1.4319749668673876,-0.620961401030153,3.689338341121671,0.19270833333333334,0.125,0.3333333333333333,0.0625,0.046875,0.234375,0.005208333333333333,plain,7,0,train,qualifying_only,da_untreated
HPSI0214i-giju_3,pool4,2.0910340162551773,-4.565650472368307,-3.8054653200672943,1.365562968753395,-0.010564373586968712,-0.9469894277301087,0.6981495981390261,0.5435167245878545,-0.8128154146096542,2.2032321300896704,0.330835734870317,0.023054755043227664,0.10605187319884726,0.07319884726224783,0.45187319884726224,0.01440922190201729,0.0005763688760806917,plain,7,0,train,qualifying_only,da_untreated
HPSI0214i-heth_1,pool6,-9.903914447603317,6.211091474209264,2.1263622786714977,-0.9902065941994612,0.20682983738642444,-1.5881950242680505,-0.4992832478197843,-0.3341085335679903,-0.704351497624712,0.18608709850249644,0.015100671140939598,0.30201342281879195,0.4865771812080537,0.11241610738255034,0.02348993288590604,0.06040268456375839,0.0,plain,7,0,train,qualifying_only,da_untreated
HPSI0214i-pelm_3,pool2,8.631088693625761,0.7873464642210738,-2.716326762004477,1.167765730792002,3.9380253080215195,-1.4385381581173688,-0.22744077560058207,0.598466760611739,1.3495094807118784,-1.58393338990441,0.549800796812749,0.034528552456839307,0.09216467463479415,0.0350597609561753,0.27304116865869854,0.014342629482071713,0.0010624169986719787,plain,7,0,train,qualifying_only,da_untreated
HPSI0214i-pelm_3,pool3,5.419483608068868,-0.7443547981418395,-5.576087389378692,2.0832442084706964,2.5369425934649565,-3.2011283984681236,-1.1549834433854438,0.4592494749563325,1.1515517973977532,-1.4971790995036685,0.3878787878787879,0.041666666666666664,0.08409090909090909,0.05,0.42045454545454547,0.015909090909090907,0.0,plain,7,0,train,qualifying_only,da_untreated
HPSI0214i-poih_2,pool5,2.187482325869761,-1.5994633905005864,-0.9468085398706403,-1.5594218749595605,0.4663261743914989,-0.6269966025618962,2.4522333971633303,-0.25085916859053525,-1.2385845752400313,3.8766185870001957,0.5695287655391732,0.03469210754553339,0.11246024862677075,0.03151199768719283,0.23590633130962707,0.014165943914426134,0.0017346053772766695,plain,7,0,train,qualifying_only,da_untreated
HPSI0214i-rayr_1,pool2,17.031948322003977,4.695711146232771,-0.609437165145406,1.2062596501560077,1.7363669256459666,-4.542105683412622,3.3873142476145524,-0.8078025716777836,1.428026934969047,-2.3462446674480253,0.8172888015717092,0.029469548133595286,0.047151277013752456,0.015717092337917484,0.08644400785854617,0.003929273084479371,0.0,plain,7,0,test,qualifying_only,da_untreated
HPSI0215i-deyz_2,pool4,1.1477338934819905,-2.8051098100456824,-1.5139466693080557,0.4531042391616499,2.78114079575538,1.1119032211979474,-0.2682016994590791,0.4823157055319517,-0.1450761851379875,2.630286956913623,0.31564604039756333,0.037191407502404614,0.2207438281500481,0.07951266431548573,0.3284706636742546,0.01827508816928503,0.0001603077909586406,plain,7,0,train,qualifying_only,da_untreated
HPSI0215i-fawm_2,pool4,5.1230060026215725,-3.6710542593928843,-4.072493268720605,0.28847826727573617,1.883685174727258,-0.3919058680359138,-0.19262421619068867,1.7861157764692792,-1.6242639782877661,2.6888122053884373,0.49476987447698745,0.0010460251046025104,0.034518828451882845,0.034518828451882845,0.4341004184100418,0.0010460251046025104,0.0,plain,7,0,train,qualifying_only,da_untreated
HPSI0215i-hipn_1,pool6,-5.521647703811516,1.488901277965141,0.49384052352168584,0.072979839816604,-0.05706339106720472,-0.30232911742364055,0.651103208479471,0.08724802998504112,0.13297668808382715,-0.03999234140693369,0.18304431599229287,0.20616570327552985,0.279383429672447,0.11560693641618497,0.17726396917148363,0.038535645472061654,0.0,plain,7,0,train,qualifying_only,da_untreated
HPSI0215i-hipn_1,pool7,10.111426378606172,3.351935660487154,1.1222691090538734,0.5409698021452302,0.39153337874419886,-2.0838966641135177,2.5132671699644837,-0.16176214311523582,0.05428324165191206,0.13835288484200609,0.6655376799322608,0.05927180355630821,0.14479254868755292,0.04826418289585097,0.04741744284504657,0.03471634208298052,0.0,plain,7,0,train,qualifying_only,da_untreated
HPSI0215i-oilg_1,pool9,-4.722043032939393,4.838677139897789,3.212452205546948,-1.7020998363625595,-1.8714316319164177,-0.47020522722776337,-0.9436882115481527,-0.3944356685035632,0.09234072115971723,-1.0856803899062022,0.07537361923326835,0.29759584145549056,0.3950617283950617,0.06172839506172839,0.01299545159194282,0.15334632878492527,0.003898635477582846,plain,7,0,test,qualifying_only,da_untreated
HPSI0215i-romx_1,pool8,-7.002296547932255,4.613452145491601,2.099707350053027,-1.0667496701226271,-1.2581514026593301,0.34008325586891536,-0.4172697463436917,-0.5059434153406175,-0.3587946869752433,0.5309609674969565,0.05277973258268825,0.3103448275862069,0.40816326530612246,0.07741027445460943,0.03518648838845883,0.11541168191414497,0.0007037297677691766,plain,7,0,train,qualifying_only,da_untreated
HPSI0215i-uiao_2,pool7,-0.5308548571432704,0.5695997852271566,-1.803455256327223,1.0762807044937612,1.3366583707385864,1.1080683169153793,-0.6888832059535561,-1.3379202987508667,0.8361021931228823,0.1891086270008301,0.20563230605738575,0.14558979808714134,0.1997874601487779,0.0818278427205101,0.2784272051009564,0.08660998937300744,0.0021253985122210413,plain,7,0,train,qualifying_only,da_untreated
HPSI0215i-yoch_6,pool6,-11.375565481182196,8.080410962957405,0.023596786661854212,-2.7508485837372123,-1.0089607682924933,-1.59236487458095,0.5151041945719109,-0.6270841744110697,-2.115402664588717,-0.2690129261987541,0.018113207547169812,0.4430188679245283,0.4271698113207547,0.04452830188679245,0.027924528301886794,0.038490566037735846,0.0007547169811320754,plain,7,0,train,qualifying_only,da_untreated
HPSI0215i-zett_5,pool8,-6.490467013918453,-8.04815595873795,-3.3220636137176958,2.095509028903175,-2.1087717101549948,1.3359928718761531,3.610244437755517,-0.9926175811010368,-0.5001873911643536,0.5895203253418636,0.09129287598944591,0.04432717678100264,0.137467018469657,0.16358839050131926,0.5551451187335092,0.008179419525065963,0.0,plain,7,0,test,qualifying_only,da_untreated
HPSI0215i-zett_5,pool9,-4.058750746976635,-7.299185749806843,-3.690087609181295,3.4510042285633062,-1.3993981865537652,0.0728520766567926,2.052913979669873,-0.5539204637145448,0.3165349031011468,-0.19011231873766696,0.11386566733929086,0.03978091669068896,0.1098299221677717,0.17670798501008936,0.5479965407898529,0.01181896800230614,0.0,plain,7,0,test,qualifying_only,da_untreated
HPSI0314i-bubh_3,pool9,-3.3268079215020294,1.298407953705835,5.514853263512652,-2.84106260377993,-2.694644029159484,0.2289857973729217,-1.4912472584344316,1.2189128785790462,-0.05649665170905046,-0.5421826605261207,0.01935812531839022,0.18288334182373917,0.5038206826286297,0.04737646459500764,0.015792154865002548,0.21395822720326033,0.016811003565970453,plain,7,0,train,qualifying_only,da_untreated
HPSI0314i-cuhk_2,pool4,4.314714631147748,1.1452015539807345,1.3737648020053435,-0.15716458344269194,0.32808992966730727,-0.7020469783802069,0.2114673506848587,-0.49150744349483394,0.246789651830434,1.5439793254966176,0.36188023180940115,0.09723116548615583,0.23889246619446233,0.0669671603348358,0.11526078557630393,0.10946555054732775,0.0103026400515132,plain,7,0,train,qualifying_only,da_untreated
HPSI0314i-hoik_1,pool9,1.3641751412691474,0.0928905325720364,6.389569839008002,-1.7736997996435073,-4.403754775275344,2.2509152877610212,-2.0078317782715205,0.9264413407656789,-0.04367350622527712,-0.16481199889990408,0.023616236162361623,0.06691266912669126,0.38302583025830256,0.06912669126691266,0.011808118081180811,0.3148831488314883,0.13062730627306274,plain,7,0,train,qualifying_only,da_untreated
HPSI0314i-qaqx_1,pool11,6.83864299111686,3.4499211197685935,-2.720773388368511,1.0184591880356513,3.0285423973151944,-1.2310060969777101,-1.6916648253252666,0.24494543197732319,1.4505901858949357,-1.074160869758277,0.42857142857142855,0.11428571428571428,0.08571428571428572,0.05714285714285714,0.2571428571428571,0.05714285714285714,0.0,plain,7,0,train,qualifying_only,da_untreated
HPSI0314i-qaqx_1,pool6,-4.0514876107295725,-4.874813326312185,-4.636465242393146,2.126825941094189,-0.35157646929083336,0.9436840910631819,0.8466586672145859,-0.20228701706490593,0.011269599139522773,-0.6473283075146677,0.14418604651162792,0.08372093023255814,0.10697674418604651,0.11162790697674418,0.5302325581395348,0.023255813953488372,0.0,plain,7,0,train,qualifying_only,da_untreated
HPSI0314i-sojd_3,pool3,-5.954872695667469,8.621315499481076,0.37206935489275966,-0.9245296958872576,0.9115916141400657,-1.7414555606688995,-2.429001077290249,-0.7798686084624366,0.9924976561710459,-2.3580004965991637,0.061711079943899017,0.43338008415147267,0.36044880785413747,0.05049088359046283,0.011220196353436185,0.08134642356241234,0.001402524544179523,plain,7,0,train,qualifying_only,da_untreated
HPSI0314i-sojd_3,pool4,-0.3987230192735482,4.7743226755687225,1.2324565073368108,-1.5031003921280295,-0.9053343016447266,-0.0012488398498428873,0.03232041915081317,-0.9733077895221227,-0.46955517144800124,1.0784205115555452,0.19471947194719472,0.2854785478547855,0.24092409240924093,0.04455445544554455,0.04455445544554455,0.17491749174917492,0.01485148514851485,plain,7,0,train,qualifying_only,da_untreated
HPSI0314i-uict_1,pool6,-2.297056907627422,-1.1155884522483022,-3.8111966392428,1.0265001580938993,0.026613273133266623,0.2371375110568102,0.2200936960654948,1.168860382118286,-0.24007712709937964,-0.11806441736751912,0.24581005586592178,0.11173184357541899,0.17318435754189945,0.055865921787709494,0.39664804469273746,0.01675977653631285,0.0,plain,7,0,train,qualifying_only,da_untreated
HPSI0314i-xagu_1,pool6,-2.639166872980489,-2.2635027996660995,-3.1732198390183965,0.45355003917558534,0.27600943608034767,0.32542888340528914,0.9689878936462266,0.2181469983686247,-0.6080313162910658,-0.2829181417182833,0.22972972972972974,0.0945945945945946,0.1891891891891892,0.05405405405405406,0.40540540540540543,0.02702702702702703,0.0,plain,7,0,train,qualifying_only,da_untreated
HPSI0314i-xugn_2,pool8,-6.410347053142321,0.6498132626060097,5.186028248890117,-4.029851070297233,-2.6799128173221063,-0.9194177795742331,-0.06945784938348944,1.2194418366233089,-1.7255370116657274,-0.17363515223150142,0.0248728094968909,0.13736574335782928,0.6449971735443754,0.041831543244771056,0.009609949123798756,0.14132278123233466,0.0,plain,7,0,train,qualifying_only,da_untreated
HPSI0414i-ceik_1,pool4,0.024698242225019047,5.945431592848631,0.45043098564930467,-0.9894672377300114,-0.23520809314372115,-0.08010365970179298,-0.0221839209855582,-1.166017945941637,-0.1471879742353219,0.48937676234445804,0.19411764705882353,0.29705882352941176,0.24705882352941178,0.03235294117647059,0.04411764705882353,0.18529411764705883,0.0,plain,7,0,train,qualifying_only,da_untreated
HPSI0414i-gesg_2,pool9,-2.3153480503318993,3.1646460749465755,4.729787699097581,0.27532627811227733,-1.815874067845471,0.8136873383850243,-1.9590536887274848,-0.904450425450894,0.9707934939025554,-0.21179634431728778,0.07419354838709677,0.18064516129032257,0.3580645161290323,0.14193548387096774,0.01935483870967742,0.2064516129032258,0.01935483870967742,plain,7,0,train,qualifying_only,da_untreated
HPSI0414i-mita_1,pool6,-9.362668189794572,5.207916502994527,3.231365029712547,-2.58619566629908,-0.8030592569203313,-2.0751593553923384,-0.2736504375877037,0.2523928080916453,-0.9023096575137365,-0.7247468540016396,0.029591214154972543,0.2533557046979866,0.5709273947528981,0.07306284319707139,0.0071690054911531425,0.06574130567419158,0.0001525320317266626,plain,7,0,train,qualifying_only,da_untreated
HPSI0414i-oaqd_2,pool8,-8.13981388702151,3.8737195704806084,3.4866419886813422,-3.3914599762769213,-1.9111847307855099,-1.281696737909346,0.305972675323213,0.93841472160964,-1.3438776220208697,-0.15612938148514613,0.04583333333333333,0.26458333333333334,0.5708333333333333,0.035416666666666666,0.0020833333333333333,0.07708333333333334,0.004166666666666667,plain,7,0,test,qualifying_only,da_untreated
HPSI0414i-sebn_3,pool3,6.030831880360394,2.0138564117240314,-2.9778014921141946,0.9604073325636532,2.359859295032503,-3.4354561606176306,-0.7857525149121372,1.3729797865126845,0.4797586838213617,-1.3600927033430796,0.4473684210526316,0.08373205741626795,0.16148325358851676,0.02751196172248804,0.27392344497607657,0.005980861244019139,0.0,plain,7,0,train,qualifying_only,da_untreated
HPSI0414i-uawq_2,pool8,-4.811467580769981,-3.4836074914885815,-3.557876981062192,1.0425156556509811,-0.9093487418783056,0.26945439691136713,0.9323409884150651,0.5196229942662812,-0.8793079907225175,0.6477735975984215,0.13167835941716136,0.10685375067458176,0.1926605504587156,0.0960604425256341,0.44846195358877494,0.024284943335132217,0.0,plain,7,0,train,qualifying_only,da_untreated
HPSI0414i-xojn_3,pool7,15.584637092058458,3.411709094087824,-0.41902249530522023,0.6429007218905709,0.16586184754057703,-2.979682184002345,3.503673918903288,-0.8023805936362276,0.05097847707756274,0.5094541674175105,0.8552875695732839,0.02040816326530612,0.04267161410018553,0.012987012987012988,0.06307977736549165,0.0055658627087198514,0.0,plain,7,0,test,qualifying_only,da_untreated
HPSI0414i-xojn_3,pool8,0.247147243379857,-0.7299988380059285,-1.7330469505217654,-0.156521564223914,0.06234696289211942,0.05169745396749438,1.307514230770003,1.1978032618552825,-1.648768617497595,2.0274701548703136,0.3788167938931298,0.11545801526717557,0.1784351145038168,0.05725190839694656,0.26049618320610685,0.009541984732824428,0.0,plain,7,0,test,qualifying_only,da_untreated
HPSI0513i-dipe_1,pool11,5.373351706929563,-0.7186265393162616,-3.803856520913011,1.8047033510336927,3.893922202002546,-1.2817500297129052,-1.9331728107779618,1.6533776437739416,0.3441034276764062,-2.2314157055219295,0.3875,0.0625,0.0875,0.05,0.4,0.0125,0.0,plain,7,0,train,qualifying_only,da_untreated
