gene,gene_index,mean,var
TSPAN2,1615,0.16480475383314094,0.2689704041209524
NGF,1618,0.025647839867411606,0.055429721025675144
NHLH2,1621,0.20585609635911994,0.7691581541968292
PHGDH,1663,0.9147463877990607,1.7945817506297395
TXNIP,1722,0.6299771460693725,1.2703838458261671
HIST2H2BE,1815,0.8028272401680222,1.4467036022731943
SV2A,1819,0.3991371941653743,0.7252483111375484
ANP32E,1825,0.6065224143272818,0.9854480408607221
CA14,1827,0.23430609316145934,0.5188267204046414
CDC42SE1,1857,0.4762708935625796,0.7494257293363109
MLLT11,1858,9.454464663917856,128.57862301678955
CELF3,1883,0.41890309457821523,0.7094124244874613
S100A10,1900,0.5595345244428134,3.3901553320717177
S100A11,1902,0.6672489260128505,3.9149216633188235
CRNN,1913,8.842906575142413e-06,1.5529923238822e-05
LCE1E,1930,0.001824556327725821,0.003352492860685787
SPRR1A,1940,5.096528898803433e-05,0.00014834498876475612
S100A6,1962,0.841875892079943,3.781117318033753
RPS27,1989,20.564269644286785,90.4586785596806
PBXIP1,2012,0.6831596207365049,1.1338522065327545
CKS1B,2016,0.9580902113900012,4.156546899949485
EFNA3,2025,0.3543103196311323,0.5484753617966474
FDPS,2044,1.9497976775277441,5.162349366903914
SSR2,2061,2.436372779152673,3.733111408225798
RAB25,2064,0.26566386930288305,0.4744668726752933
C1orf61,2081,0.004606608975307637,0.015598963229544306
NES,2095,0.6373333113075179,1.5199817227274397
CRABP2,2097,2.4935083162581635,17.75620118342355
NTRK1,2105,0.026674712996161812,0.06230009145300023
RP11-404O13.5,2126,0.003413431914586035,0.009337093641981585
CADM3,2150,0.3761566890624528,0.5800066497004769
DUSP23,2161,0.3530542138351519,0.5432885071283132
CCDC19,2168,0.2683318331627193,0.5551445037059054
TAGLN2,2170,3.0922482206393096,13.127665103701956
NHLH1,2190,0.11895936509784871,0.8244859070865544
RP11-312J18.6,2202,2.3654760292462696e-05,3.6443118569108026e-05
TSTD1,2207,1.9023383214019567,2.9288680643286398
PCP4L1,2229,0.012271903787980813,0.027261523007368362
C1orf192,2232,2.140091605821786,17.673358622489197
NOS1AP,2249,0.2308821086680038,0.3881151745078114
RGS4,2261,0.2541106589666986,0.6958414405788369
RGS5,2262,0.15250218091713647,0.7843866174886751
NUF2,2266,0.11139318058874562,0.23038158391439606
PBX1,2267,2.197666254552155,7.805797149430418
LMX1A,2269,1.0964158989396453,1.8478922033586294
RXRG,2272,0.2882460104574074,0.861757645611062
TBX19,2313,0.044395213248361744,0.15644987731389018
ATP1B1,2323,2.2422875602731733,8.736215731652768
CCDC181,2327,0.7893159464418451,1.2620510105484233
SELE,2334,4.488223659098513e-05,7.832086999226217e-05
