gene,gene_index,PC,loading,abs_loading
RP11-222K16.1,5610,PC2,-4.599467341904873e-05,4.599467341904873e-05
RARRES3,19059,PC2,4.573862038367825e-05,4.573862038367825e-05
GPR110,10947,PC2,-4.560490954978689e-05,4.560490954978689e-05
AF064858.7,32518,PC2,4.532152375461713e-05,4.532152375461713e-05
LINC00691,5596,PC2,-4.487634740871768e-05,4.487634740871768e-05
AREG,7705,PC2,4.4814658782882556e-05,4.4814658782882556e-05
SLC5A7,4247,PC2,4.379396461942738e-05,4.379396461942738e-05
CTB-79E8.2,9983,PC2,-4.3338452826063326e-05,4.3338452826063326e-05
RP11-439L8.4,658,PC2,4.257269540308777e-05,4.257269540308777e-05
MAGEA12,14188,PC2,-4.256951262501646e-05,4.256951262501646e-05
AC017028.1,5339,PC2,4.179762458379407e-05,4.179762458379407e-05
KRT24,26961,PC2,4.106616096663731e-05,4.106616096663731e-05
RP11-104J23.2,26834,PC2,4.1046313849323774e-05,4.1046313849323774e-05
IGBP1-AS1,13695,PC2,-4.0975173297386674e-05,4.0975173297386674e-05
RP11-440D17.4,4097,PC2,4.082371551447692e-05,4.082371551447692e-05
RP11-17G12.3,18770,PC2,4.0597096633115604e-05,4.0597096633115604e-05
RP11-429B14.4,24387,PC2,-4.0445614900275286e-05,4.0445614900275286e-05
FAM90A1,20219,PC2,4.015040293876446e-05,4.015040293876446e-05
C1orf61,2081,PC2,-3.9995738610671105e-05,3.9995738610671105e-05
RP11-698F20.3,22828,PC2,3.985256188856746e-05,3.985256188856746e-05
LINC00426,21896,PC2,3.984059651459233e-05,3.984059651459233e-05
CTD-2309H9.3,15445,PC2,3.940850247859436e-05,3.940850247859436e-05
RP11-598F7.6,20058,PC2,3.729332429803421e-05,3.729332429803421e-05
PRLH,5310,PC2,3.716643596118292e-05,3.716643596118292e-05
KLK2,31041,PC2,3.6914274735921444e-05,3.6914274735921444e-05
AC004112.4,12766,PC2,3.647198959132359e-05,3.647198959132359e-05
RP11-479O17.10,17575,PC2,-3.583172619838366e-05,3.583172619838366e-05
RP11-272B17.2,20969,PC2,3.5291332873445345e-05,3.5291332873445345e-05
RP13-577H12.2,8377,PC2,3.5042018906255434e-05,3.5042018906255434e-05
OVCH1-AS1,20479,PC2,3.480991284085125e-05,3.480991284085125e-05
IZUMO3,15786,PC2,3.470100205518978e-05,3.470100205518978e-05
PMCH,21310,PC2,-3.455543842687985e-05,3.455543842687985e-05
GSDMC,15417,PC2,3.406434088798025e-05,3.406434088798025e-05
AP000472.2,32296,PC2,3.4007936225574634e-05,3.4007936225574634e-05
OIT3,17477,PC2,-3.390467259274656e-05,3.390467259274656e-05
CTB-114C7.4,9960,PC2,3.382583293536869e-05,3.382583293536869e-05
CTD-2507G9.1,18579,PC2,-3.35826565505576e-05,3.35826565505576e-05
TRIM31,10540,PC2,3.3462180255202867e-05,3.3462180255202867e-05
PRAMEF2,289,PC2,3.3344375412333156e-05,3.3344375412333156e-05
ARHGAP26-AS1,9721,PC2,-3.302652083945331e-05,3.302652083945331e-05
LINC00380,22213,PC2,3.2824029046946966e-05,3.2824029046946966e-05
RP11-893F2.5,27317,PC2,3.269779091085559e-05,3.269779091085559e-05
IBSP,7820,PC2,3.263191737002187e-05,3.263191737002187e-05
RP11-314D7.2,21091,PC2,3.262521623348422e-05,3.262521623348422e-05
FGL2,12439,PC2,3.2606378347470784e-05,3.2606378347470784e-05
PRAMEF26,297,PC2,3.2561720470791204e-05,3.2561720470791204e-05
LAX1,2659,PC2,-3.19102598123647e-05,3.19102598123647e-05
DPPA5,11074,PC2,3.139280154303352e-05,3.139280154303352e-05
RP11-274H24.1,10225,PC2,3.1331545188451407e-05,3.1331545188451407e-05
RP5-843L14.1,29230,PC2,3.1007736934698055e-05,3.1007736934698055e-05
RP11-300A12.2,23555,PC2,3.088265021434289e-05,3.088265021434289e-05
RP11-301L8.2,8453,PC2,3.0713729022331234e-05,3.0713729022331234e-05
TUBB1,29269,PC2,3.068131775801919e-05,3.068131775801919e-05
IFIT2,17652,PC2,2.983763590265192e-05,2.983763590265192e-05
RP11-627G18.1,28128,PC2,2.9617876980854996e-05,2.9617876980854996e-05
RP11-893F2.15,27318,PC2,2.930906259849023e-05,2.930906259849023e-05
FOXD4L6,16033,PC2,-2.9300718538601947e-05,2.9300718538601947e-05
MYPN,17409,PC2,2.913282612147725e-05,2.913282612147725e-05
KRTAP10-7,32631,PC2,2.8842387886258726e-05,2.8842387886258726e-05
IFNL1,30559,PC2,2.8725095641630324e-05,2.8725095641630324e-05
RP11-701P16.5,8436,PC2,2.8445459149049625e-05,2.8445459149049625e-05
RP11-94C24.6,27330,PC2,-2.8411994873332546e-05,2.8411994873332546e-05
RP5-837I24.4,1274,PC2,2.7984176156740113e-05,2.7984176156740113e-05
ALDH1A1,16087,PC2,2.7936382955264476e-05,2.7936382955264476e-05
AC097468.7,5115,PC2,-2.7650612804003814e-05,2.7650612804003814e-05
C10orf40,17372,PC2,-2.732182750257252e-05,2.732182750257252e-05
RP5-828H9.1,28665,PC2,-2.7146991261344807e-05,2.7146991261344807e-05
RP11-358M11.3,23927,PC2,2.701649539027714e-05,2.701649539027714e-05
RP11-696F12.1,8469,PC2,2.665702986276877e-05,2.665702986276877e-05
RP11-696D21.2,22915,PC2,-2.583142977597877e-05,2.583142977597877e-05
AC100848.1,28439,PC2,2.5679825043737423e-05,2.5679825043737423e-05
CFC1B,4437,PC2,2.505787539979664e-05,2.505787539979664e-05
RP11-624M8.1,11390,PC2,2.5034306813989872e-05,2.5034306813989872e-05
RP11-343N15.2,1678,PC2,-2.447223999398738e-05,2.447223999398738e-05
CTC-425F1.2,29927,PC2,-2.420892991941298e-05,2.420892991941298e-05
RP11-593F23.1,24207,PC2,-2.3948772588453396e-05,2.3948772588453396e-05
RP11-845C23.3,28374,PC2,-2.3550372081729868e-05,2.3550372081729868e-05
TM4SF4,6644,PC2,2.311583578428814e-05,2.311583578428814e-05
CLLU1OS,21216,PC2,-2.3009584240109626e-05,2.3009584240109626e-05
RP4-550H1.5,28972,PC2,-2.296738279738566e-05,2.296738279738566e-05
RP11-190D6.2,25817,PC2,-2.2888891457884e-05,2.2888891457884e-05
RP11-617D20.2,7446,PC2,-2.2689070364656968e-05,2.2689070364656968e-05
C22orf26,32148,PC2,2.2236926183862943e-05,2.2236926183862943e-05
RP11-123B3.2,17310,PC2,2.221325677241055e-05,2.221325677241055e-05
COL5A1-AS1,16742,PC2,-2.1899026823277386e-05,2.1899026823277386e-05
RP11-973H7.4,28073,PC2,2.1686068266525583e-05,2.1686068266525583e-05
MUC17,12661,PC2,2.1684008525415916e-05,2.1684008525415916e-05
RP11-152L20.3,24438,PC2,2.1636583330212578e-05,2.1636583330212578e-05
AC090505.4,7069,PC2,2.1549645287742494e-05,2.1549645287742494e-05
ASPA,26128,PC2,-2.122766399213146e-05,2.122766399213146e-05
IL24,2725,PC2,2.0916814883200852e-05,2.0916814883200852e-05
RP11-1148L6.5,13532,PC2,2.07167752100953e-05,2.07167752100953e-05
RP11-514D23.3,25921,PC2,-2.0615096283557816e-05,2.0615096283557816e-05
OLR1,20265,PC2,2.027627693177353e-05,2.027627693177353e-05
RP11-182J1.13,24334,PC2,-2.0154802740683e-05,2.0154802740683e-05
PPEF2,7726,PC2,1.9878197699915736e-05,1.9878197699915736e-05
FPR2,31096,PC2,-1.9818555865441545e-05,1.9818555865441545e-05
RP11-655H13.2,17903,PC2,1.966307382486512e-05,1.966307382486512e-05
RP11-218I7.2,15684,PC2,1.9571922062710553e-05,1.9571922062710553e-05
APOH,27533,PC2,-1.9557949681809083e-05,1.9557949681809083e-05
TBX5-AS1,21474,PC2,1.951457851179905e-05,1.951457851179905e-05
RP11-5P4.1,1143,PC2,1.9265170163861933e-05,1.9265170163861933e-05
GJA10,11187,PC2,1.9194487233574687e-05,1.9194487233574687e-05
RP11-989F5.1,21707,PC2,1.825765131951502e-05,1.825765131951502e-05
RP11-291B21.2,20281,PC2,1.8251820268324444e-05,1.8251820268324444e-05
POTEC,28101,PC2,-1.8096471592042792e-05,1.8096471592042792e-05
PRG2,18861,PC2,-1.780706122344389e-05,1.780706122344389e-05
MGP,20351,PC2,1.780283516684403e-05,1.780283516684403e-05
MAGEA6,14184,PC2,1.77794395592182e-05,1.77794395592182e-05
CTC-499B15.8,29864,PC2,-1.747885544681872e-05,1.747885544681872e-05
RP11-556O15.1,10247,PC2,-1.7122240368109212e-05,1.7122240368109212e-05
RP11-335E6.4,1147,PC2,1.7071930903746825e-05,1.7071930903746825e-05
AC009505.4,4230,PC2,1.6957811365812617e-05,1.6957811365812617e-05
RP11-648L3.2,14852,PC2,1.6785349266438094e-05,1.6785349266438094e-05
RP11-118G23.1,26767,PC2,-1.6676178614335627e-05,1.6676178614335627e-05
CTA-407F11.7,31745,PC2,-1.663046996826206e-05,1.663046996826206e-05
CCL4,26839,PC2,1.6620304377461e-05,1.6620304377461e-05
KRTAP10-12,32640,PC2,-1.652624201464805e-05,1.652624201464805e-05
RP11-347E10.1,19681,PC2,-1.6464046597962343e-05,1.6464046597962343e-05
C12orf77,20425,PC2,1.6401137684994666e-05,1.6401137684994666e-05
C9orf141,16811,PC2,1.6252586210301814e-05,1.6252586210301814e-05
RP11-1149O23.4,14540,PC2,1.6084344878042327e-05,1.6084344878042327e-05
RP11-446F17.3,10939,PC2,-1.597912835554877e-05,1.597912835554877e-05
GSC2,31582,PC2,1.5897308608959328e-05,1.5897308608959328e-05
PSG3,30683,PC2,1.5868288909400765e-05,1.5868288909400765e-05
RP11-206M11.7,6639,PC2,1.5814670244379472e-05,1.5814670244379472e-05
TM4SF20,5199,PC2,-1.5801430159355022e-05,1.5801430159355022e-05
IL31,21592,PC2,1.5670567900084276e-05,1.5670567900084276e-05
KRTAP10-4,32628,PC2,-1.5334550804912733e-05,1.5334550804912733e-05
RP11-451B8.1,6152,PC2,1.5294976652671774e-05,1.5294976652671774e-05
RP11-121A14.2,16528,PC2,-1.5264207881145943e-05,1.5264207881145943e-05
RP11-449J1.1,2899,PC2,-1.5198403614655238e-05,1.5198403614655238e-05
OR6F1,3154,PC2,-1.5122867866410991e-05,1.5122867866410991e-05
RP11-122A21.2,15278,PC2,-1.4913087756054979e-05,1.4913087756054979e-05
RP11-2L8.2,6867,PC2,-1.4688925989388448e-05,1.4688925989388448e-05
CTC-564N23.2,9096,PC2,-1.4620138203163082e-05,1.4620138203163082e-05
MIR3150A,15156,PC2,-1.4599192194520034e-05,1.4599192194520034e-05
RP5-897D18.1,29232,PC2,1.4575122088060324e-05,1.4575122088060324e-05
CTD-3025N20.2,14901,PC2,-1.4501559483238681e-05,1.4501559483238681e-05
IGFBP1,12245,PC2,1.4372401044070378e-05,1.4372401044070378e-05
ELANE,29427,PC2,-1.435953365763267e-05,1.435953365763267e-05
RP11-267A15.1,10014,PC2,-1.431786006109946e-05,1.431786006109946e-05
RP5-1121A15.3,13202,PC2,1.4243689141646125e-05,1.4243689141646125e-05
GPR65,23179,PC2,-1.4199750375352136e-05,1.4199750375352136e-05
RP11-180P8.1,27477,PC2,-1.4111347595984708e-05,1.4111347595984708e-05
RP11-118E18.2,27392,PC2,-1.410457899333446e-05,1.410457899333446e-05
AL049840.1,23416,PC2,-1.3835812590596479e-05,1.3835812590596479e-05
RP11-486F17.1,4907,PC2,-1.3712709950044125e-05,1.3712709950044125e-05
CTA-384D8.33,32226,PC2,-1.3560585968372906e-05,1.3560585968372906e-05
ADIPOQ-AS1,6990,PC2,1.3411941607851131e-05,1.3411941607851131e-05
AC091177.1,26721,PC2,-1.3340554050224225e-05,1.3340554050224225e-05
KRTAP4-4,26995,PC2,1.324785842126869e-05,1.324785842126869e-05
RP11-708H21.4,27278,PC2,1.3195045094125496e-05,1.3195045094125496e-05
MIA2,22699,PC2,1.3087086834791177e-05,1.3087086834791177e-05
RP11-420K8.1,801,PC2,1.2976929739122812e-05,1.2976929739122812e-05
TESPA1,20826,PC2,-1.29298631399696e-05,1.29298631399696e-05
CTC-367F4.1,9728,PC2,-1.2718830147743969e-05,1.2718830147743969e-05
PRAMEF4,290,PC2,1.2692215063874173e-05,1.2692215063874173e-05
XXbac-BPG254F23.7,10683,PC2,-1.2585934351257937e-05,1.2585934351257937e-05
RP5-1050E16.2,16181,PC2,-1.2561821510167615e-05,1.2561821510167615e-05
RP11-567C20.2,989,PC2,-1.2540249918563097e-05,1.2540249918563097e-05
RP11-309N24.1,17186,PC2,-1.2504171618919836e-05,1.2504171618919836e-05
CYP3A43,12601,PC2,1.2387527695310387e-05,1.2387527695310387e-05
RP3-333A15.1,1211,PC2,1.231946118539579e-05,1.231946118539579e-05
AC133680.1,5599,PC2,-1.2299291649396831e-05,1.2299291649396831e-05
AP000473.8,32265,PC2,1.2284674487004343e-05,1.2284674487004343e-05
PSG6,30687,PC2,1.2279720398367391e-05,1.2279720398367391e-05
RP1-20B11.2,10166,PC2,-1.2226556155245073e-05,1.2226556155245073e-05
KCNV1,15284,PC2,-1.2207621859586217e-05,1.2207621859586217e-05
IL8,7691,PC2,1.2165440951351456e-05,1.2165440951351456e-05
PDC,2511,PC2,1.2124060982157927e-05,1.2124060982157927e-05
RP4-657D16.6,1008,PC2,-1.2084326642163262e-05,1.2084326642163262e-05
CTC-782O7.1,28261,PC2,-1.2070939523565947e-05,1.2070939523565947e-05
PRAMEF14,308,PC2,1.1955684079435193e-05,1.1955684079435193e-05
KRT6A,20729,PC2,1.1955684079435193e-05,1.1955684079435193e-05
RP11-221N13.4,21011,PC2,-1.1875535885769835e-05,1.1875535885769835e-05
CTA-109P11.1,17971,PC2,-1.1763524765236006e-05,1.1763524765236006e-05
SULT1E1,7650,PC2,1.1748837919137231e-05,1.1748837919137231e-05
RP11-443O13.3,17367,PC2,-1.1706375862008764e-05,1.1706375862008764e-05
RP11-342H21.2,1178,PC2,-1.1659617432644535e-05,1.1659617432644535e-05
TSSK1B,9335,PC2,-1.1441835989521734e-05,1.1441835989521734e-05
GPR116,10945,PC2,-1.1404168863322855e-05,1.1404168863322855e-05
PSMB11,22509,PC2,-1.1398893246128424e-05,1.1398893246128424e-05
CTD-3012A18.1,18604,PC2,1.1288316745320222e-05,1.1288316745320222e-05
PLA2G2D,425,PC2,-1.1244821358875832e-05,1.1244821358875832e-05
RP11-326L2.1,14464,PC2,1.10945749266297e-05,1.10945749266297e-05
RP11-114F10.3,21349,PC2,-1.0973479696245728e-05,1.0973479696245728e-05
TAS2R8,20287,PC2,-1.09161104223756e-05,1.09161104223756e-05
RP11-861E21.1,28066,PC2,-1.07373365705217e-05,1.07373365705217e-05
CTD-2516F10.4,18392,PC2,-1.0730699034824233e-05,1.0730699034824233e-05
AC010745.4,3379,PC2,-1.0711907545460316e-05,1.0711907545460316e-05
USP26,14048,PC2,-1.0681412341322997e-05,1.0681412341322997e-05
RP11-486P11.1,11997,PC2,1.062292686022465e-05,1.062292686022465e-05
DEFB108B,19344,PC2,-1.059962037446983e-05,1.059962037446983e-05
FAM138D,20053,PC2,-1.0430285370788062e-05,1.0430285370788062e-05
AC016885.1,15125,PC2,-1.0411298629657626e-05,1.0411298629657626e-05
TREML1,10827,PC2,-1.0390038998427894e-05,1.0390038998427894e-05
IGFBP7-AS1,7593,PC2,-1.028252795444915e-05,1.028252795444915e-05
MS4A4A,18939,PC2,1.0250223071257609e-05,1.0250223071257609e-05
OPRD1,625,PC2,1.0200897735263976e-05,1.0200897735263976e-05
SPANXN5,13614,PC2,1.0012026214355573e-05,1.0012026214355573e-05
RP11-30P6.6,11148,PC2,9.988251662071883e-06,9.988251662071883e-06
GZMA,8889,PC2,9.986250878441025e-06,9.986250878441025e-06
HTN1,7655,PC2,-9.861970048740808e-06,9.861970048740808e-06
RP11-240A16.1,7420,PC2,-9.809263050791783e-06,9.809263050791783e-06
CTD-2540B15.7,30334,PC2,-9.690985287124465e-06,9.690985287124465e-06
MAGEA3,14192,PC2,-9.616495261740963e-06,9.616495261740963e-06
NUTM2B,17570,PC2,-9.59374385018606e-06,9.59374385018606e-06
RP11-64C1.1,5999,PC2,-9.532929366168985e-06,9.532929366168985e-06
CCT8L2,31539,PC2,-9.531002067740597e-06,9.531002067740597e-06
TXK,7523,PC2,-9.42695782722448e-06,9.42695782722448e-06
CTC-490E21.12,30618,PC2,9.362932527565305e-06,9.362932527565305e-06
HOXB1,27247,PC2,-9.35387838226704e-06,9.35387838226704e-06
AC104534.3,30537,PC2,-9.27573416529756e-06,9.27573416529756e-06
CTD-2583A14.9,31373,PC2,-9.26960714558891e-06,9.26960714558891e-06
KRT12,26970,PC2,-9.26087422507878e-06,9.26087422507878e-06
AC005276.1,12857,PC2,9.22060417426883e-06,9.22060417426883e-06
OR2L3,3169,PC2,-9.059561986485438e-06,9.059561986485438e-06
CTD-2582D11.1,27614,PC2,-9.04364802679528e-06,9.04364802679528e-06
AC005041.17,3973,PC2,8.95678604070876e-06,8.95678604070876e-06
S100G,13338,PC2,-8.928652920320494e-06,8.928652920320494e-06
FOXN1,26639,PC2,-8.852648384838454e-06,8.852648384838454e-06
CD93,28802,PC2,-8.817966342330944e-06,8.817966342330944e-06
RP11-729L2.2,28325,PC2,-8.757983774629018e-06,8.757983774629018e-06
SCGB2A1,19003,PC2,8.724921885530059e-06,8.724921885530059e-06
AC091153.4,26166,PC2,-8.68573668587336e-06,8.68573668587336e-06
REG3A,4011,PC2,8.659949063126137e-06,8.659949063126137e-06
RP11-446H18.5,6228,PC2,-8.595892825159944e-06,8.595892825159944e-06
RP11-6I2.4,14984,PC2,-8.567024899416026e-06,8.567024899416026e-06
RP11-178F10.2,28155,PC2,-8.524840308106525e-06,8.524840308106525e-06
EMR1,29672,PC2,8.512010589145996e-06,8.512010589145996e-06
KRTAP19-5,32377,PC2,8.483922909227047e-06,8.483922909227047e-06
RP11-123O10.3,21026,PC2,-8.476181359523775e-06,8.476181359523775e-06
IL23R,1182,PC2,8.460738597127061e-06,8.460738597127061e-06
RP4-788P17.1,1220,PC2,8.42216952231265e-06,8.42216952231265e-06
LINC00374,22102,PC2,-8.397944429154112e-06,8.397944429154112e-06
CTC-493L21.1,9171,PC2,-8.309495035576162e-06,8.309495035576162e-06
AC006946.17,31549,PC2,-8.304412815721513e-06,8.304412815721513e-06
TMEM72,17246,PC2,8.278674800123185e-06,8.278674800123185e-06
RP11-497G19.3,21494,PC2,-8.239533526246198e-06,8.239533526246198e-06
CGB5,30942,PC2,8.155045084254297e-06,8.155045084254297e-06
RP11-274M17.3,21097,PC2,-8.129112744379797e-06,8.129112744379797e-06
PRR9,1951,PC2,8.083086243289002e-06,8.083086243289002e-06
RP11-79C6.3,8765,PC2,-8.078994945617467e-06,8.078994945617467e-06
OR10K2,2132,PC2,-8.074963967436038e-06,8.074963967436038e-06
GYG2-AS1,13251,PC2,-7.9780813494838e-06,7.9780813494838e-06
RP11-330A16.1,10326,PC2,-7.940538593425559e-06,7.940538593425559e-06
RP11-94P11.4,19646,PC2,-7.925564142876847e-06,7.925564142876847e-06
CTD-2331D11.4,9164,PC2,-7.90618130684127e-06,7.90618130684127e-06
RP11-429B14.3,24389,PC2,-7.882064719883771e-06,7.882064719883771e-06
LINC00587,16325,PC2,-7.790023810259933e-06,7.790023810259933e-06
RP5-1160K1.8,1504,PC2,-7.781267554575008e-06,7.781267554575008e-06
LA16c-349E10.1,24593,PC2,-7.676755887146435e-06,7.676755887146435e-06
AC091132.1,27182,PC2,-7.620496772197843e-06,7.620496772197843e-06
CTD-3096M3.2,27980,PC2,-7.59676478823597e-06,7.59676478823597e-06
RP11-465K16.1,14726,PC2,-7.522529261322041e-06,7.522529261322041e-06
KIAA0196-AS1,15387,PC2,-7.484658405806196e-06,7.484658405806196e-06
AC006372.5,13213,PC2,7.45321590504578e-06,7.45321590504578e-06
CTD-2154H6.1,9282,PC2,-7.449997042213809e-06,7.449997042213809e-06
AC007364.1,4543,PC2,-7.4248324579177915e-06,7.4248324579177915e-06
HOXD-AS2,4737,PC2,7.404435224995315e-06,7.404435224995315e-06
RP11-1008C21.1,23639,PC2,-7.3834163484278905e-06,7.3834163484278905e-06
KRT38,27016,PC2,7.294447402898221e-06,7.294447402898221e-06
RP4-555D20.3,5748,PC2,7.29025214151616e-06,7.29025214151616e-06
RP3-416J7.4,10161,PC2,-7.201569667775309e-06,7.201569667775309e-06
RP11-58O15.1,6006,PC2,-7.160072910423588e-06,7.160072910423588e-06
CTC-498M16.2,9182,PC2,-7.11098708654166e-06,7.11098708654166e-06
C15orf62,23698,PC2,-7.108747948185032e-06,7.108747948185032e-06
CTD-2342N23.3,15450,PC2,-7.108463922821741e-06,7.108463922821741e-06
AC016751.2,4730,PC2,-7.031304841250446e-06,7.031304841250446e-06
IQCJ,6750,PC2,-6.9663615164405e-06,6.9663615164405e-06
RP1-79C4.1,2346,PC2,-6.896928217437042e-06,6.896928217437042e-06
PRKX-AS1,13260,PC2,-6.858690805526703e-06,6.858690805526703e-06
PRM3,24879,PC2,6.818357861825858e-06,6.818357861825858e-06
GML,15512,PC2,6.751084458550236e-06,6.751084458550236e-06
RP5-937E21.8,14149,PC2,6.677351776443837e-06,6.677351776443837e-06
RP11-324D17.2,25432,PC2,-6.662682778163268e-06,6.662682778163268e-06
INHBA-AS1,12192,PC2,-6.490541675563016e-06,6.490541675563016e-06
RP13-653N12.2,21684,PC2,-6.464699996824923e-06,6.464699996824923e-06
RP11-15M15.1,29202,PC2,-6.405575720733125e-06,6.405575720733125e-06
MTRNR2L7,17194,PC2,-6.328202016688883e-06,6.328202016688883e-06
AC008154.4,12943,PC2,-6.3146126085552086e-06,6.3146126085552086e-06
RP11-666I19.2,14306,PC2,-6.300123269166609e-06,6.300123269166609e-06
RP11-16E12.2,23581,PC2,-6.286939007739911e-06,6.286939007739911e-06
RP11-275I4.1,23646,PC2,-6.106887585956703e-06,6.106887585956703e-06
RP11-523L20.2,25351,PC2,-6.072711914014421e-06,6.072711914014421e-06
AL161668.5,22460,PC2,-6.053562016084235e-06,6.053562016084235e-06
AC090574.1,14943,PC2,-5.994416317186906e-06,5.994416317186906e-06
COX7B2,7512,PC2,5.95619601708097e-06,5.95619601708097e-06
HOXC9,20792,PC2,5.886624181117587e-06,5.886624181117587e-06
RP11-580I1.1,23514,PC2,-5.870982400625639e-06,5.870982400625639e-06
LINC00675,26386,PC2,-5.851444914439831e-06,5.851444914439831e-06
RP11-452C8.1,7763,PC2,-5.840782197653619e-06,5.840782197653619e-06
RP11-2I17.4,24112,PC2,-5.82170189678782e-06,5.82170189678782e-06
RP11-165J3.5,16221,PC2,-5.817599514433407e-06,5.817599514433407e-06
RP11-38J22.3,2707,PC2,-5.727719520327933e-06,5.727719520327933e-06
CARTPT,9026,PC2,5.688339339432048e-06,5.688339339432048e-06
BTBD9-AS1,10802,PC2,-5.640081860619749e-06,5.640081860619749e-06
RP11-89N17.2,12135,PC2,-5.632341231569828e-06,5.632341231569828e-06
RP11-630C16.1,20537,PC2,-5.618292145409358e-06,5.618292145409358e-06
AC005387.2,30131,PC2,5.525530986663119e-06,5.525530986663119e-06
PPBP,7696,PC2,5.512482831746268e-06,5.512482831746268e-06
LINC01104,4159,PC2,5.486512741645907e-06,5.486512741645907e-06
RP11-3B7.1,5868,PC2,5.476865555164616e-06,5.476865555164616e-06
RP5-1057I20.2,20587,PC2,-5.4533387883225125e-06,5.4533387883225125e-06
AC004237.1,9491,PC2,5.43348625214702e-06,5.43348625214702e-06
RP1-232L24.3,11110,PC2,5.396208114901651e-06,5.396208114901651e-06
RP11-459I19.1,5110,PC2,-5.374640876630643e-06,5.374640876630643e-06
RP11-414H23.2,9200,PC2,-5.320783535047391e-06,5.320783535047391e-06
RP11-69E9.1,473,PC2,-5.29036444935035e-06,5.29036444935035e-06
RP4-601K24.1,1276,PC2,-5.268086406760232e-06,5.268086406760232e-06
RP11-70F11.7,20658,PC2,-5.266707025877009e-06,5.266707025877009e-06
KB-1958F4.2,15173,PC2,-5.251081007571384e-06,5.251081007571384e-06
RP11-241G9.3,9010,PC2,-5.224925871765139e-06,5.224925871765139e-06
PPIAL4C,1794,PC2,-5.222008030228918e-06,5.222008030228918e-06
FAM180A,12966,PC2,-5.137289542968173e-06,5.137289542968173e-06
AC124997.1,23528,PC2,-5.136217487911657e-06,5.136217487911657e-06
ACTBL2,8920,PC2,5.067717608854109e-06,5.067717608854109e-06
RP5-906A24.2,26910,PC2,-5.029947267315043e-06,5.029947267315043e-06
GJB1,13715,PC2,5.0262289450573896e-06,5.0262289450573896e-06
DNAJB8,6445,PC2,5.002171854579685e-06,5.002171854579685e-06
SLC12A3,25478,PC2,-4.968238940320174e-06,4.968238940320174e-06
AC116407.2,26743,PC2,-4.96235135857226e-06,4.96235135857226e-06
RP11-216N14.9,1978,PC2,-4.91570094406985e-06,4.91570094406985e-06
RP11-136K7.3,9022,PC2,-4.912664789691335e-06,4.912664789691335e-06
RP4-534N18.2,673,PC2,-4.8847960072204994e-06,4.8847960072204994e-06
RP11-169E6.4,25344,PC2,-4.884297326554002e-06,4.884297326554002e-06
RP11-480D4.2,8611,PC2,-4.8680066717764005e-06,4.8680066717764005e-06
CEACAM3,30651,PC2,-4.8268050969313e-06,4.8268050969313e-06
RP11-685A21.1,28388,PC2,-4.8248575026506055e-06,4.8248575026506055e-06
RP11-164O23.7,2734,PC2,4.780342719580027e-06,4.780342719580027e-06
TMEM5-AS1,20985,PC2,-4.779594257153381e-06,4.779594257153381e-06
RP11-503C24.4,11756,PC2,-4.779169031646185e-06,4.779169031646185e-06
OASL,21567,PC2,-4.766033435733997e-06,4.766033435733997e-06
RP11-99A1.2,28340,PC2,-4.723492737681487e-06,4.723492737681487e-06
RP11-713M15.1,15328,PC2,-4.650296628465264e-06,4.650296628465264e-06
RP11-401P9.1,25388,PC2,-4.6471501940104995e-06,4.6471501940104995e-06
CORO7-PAM16,24798,PC2,-4.5781161293701125e-06,4.5781161293701125e-06
KLRC1,20279,PC2,4.517392539274028e-06,4.517392539274028e-06
RP11-552F3.13,27694,PC2,-4.462766515159453e-06,4.462766515159453e-06
GRK7,6582,PC2,-4.393539181858289e-06,4.393539181858289e-06
RP11-809C18.4,16869,PC2,-4.392887897605399e-06,4.392887897605399e-06
RP5-872K7.7,28781,PC2,-4.381030289940759e-06,4.381030289940759e-06
CNTFR-AS1,15855,PC2,-4.328417692186183e-06,4.328417692186183e-06
RP11-118K6.2,16890,PC2,-4.278017207938948e-06,4.278017207938948e-06
RP11-30G8.1,23543,PC2,-4.2376237518858145e-06,4.2376237518858145e-06
RP11-517O13.1,22867,PC2,4.224779965984853e-06,4.224779965984853e-06
RP11-588P8.1,7894,PC2,4.21976228114746e-06,4.21976228114746e-06
RP11-14O19.1,1396,PC2,4.15040842225143e-06,4.15040842225143e-06
AL590714.1,2225,PC2,-4.121443867492537e-06,4.121443867492537e-06
BSN-AS1,5880,PC2,-4.024779713696866e-06,4.024779713696866e-06
RP11-286N3.2,27983,PC2,4.023611288415356e-06,4.023611288415356e-06
RP11-285E9.5,27731,PC2,-4.015020378467629e-06,4.015020378467629e-06
CH17-132F21.1,4082,PC2,-4.00197387018946e-06,4.00197387018946e-06
RP11-375B1.1,10048,PC2,-3.9637189630134595e-06,3.9637189630134595e-06
RP11-16C1.3,27666,PC2,3.946180419241044e-06,3.946180419241044e-06
CTD-2337J16.1,31192,PC2,-3.936202272115342e-06,3.936202272115342e-06
RP11-259P1.1,31752,PC2,-3.922477946972048e-06,3.922477946972048e-06
DLX6-AS2,12561,PC2,-3.920953291472661e-06,3.920953291472661e-06
AP003068.12,19138,PC2,-3.8753122632418255e-06,3.8753122632418255e-06
AC006159.4,12793,PC2,-3.7672894035068477e-06,3.7672894035068477e-06
