gene,gene_index,PC,loading,abs_loading
RP11-446F17.3,10939,PC1,6.771759365027435e-06,6.771759365027435e-06
RP11-708H21.4,27278,PC1,-6.743420863825698e-06,6.743420863825698e-06
RP11-696D21.2,22915,PC1,6.731263044912527e-06,6.731263044912527e-06
CELF2-AS1,16981,PC1,-6.7270839080542415e-06,6.7270839080542415e-06
RP11-30P6.6,11148,PC1,-6.715845621793311e-06,6.715845621793311e-06
OR13C5,16335,PC1,-6.690016477542093e-06,6.690016477542093e-06
RP11-552F3.13,27694,PC1,-6.663258122427206e-06,6.663258122427206e-06
RP11-375B1.1,10048,PC1,-6.652141840079028e-06,6.652141840079028e-06
RP11-240A16.1,7420,PC1,-6.651812314701598e-06,6.651812314701598e-06
LINC00865,17665,PC1,-6.640067913367267e-06,6.640067913367267e-06
CTD-2142D14.1,22688,PC1,-6.631380083808506e-06,6.631380083808506e-06
GOLGA8K,23586,PC1,-6.61670239763103e-06,6.61670239763103e-06
RP11-446H18.5,6228,PC1,-6.588199524015248e-06,6.588199524015248e-06
MYH8,26371,PC1,-6.58708859281521e-06,6.58708859281521e-06
TLR7,13299,PC1,-6.578784497610176e-06,6.578784497610176e-06
FRG2C,6125,PC1,6.55721673781984e-06,6.55721673781984e-06
MIR4454,9967,PC1,-6.5289945579307945e-06,6.5289945579307945e-06
AC010745.4,3379,PC1,6.500509328343584e-06,6.500509328343584e-06
RP11-403D15.2,14932,PC1,-6.456794995103137e-06,6.456794995103137e-06
AC004112.4,12766,PC1,-6.453815302418465e-06,6.453815302418465e-06
TRIM49C,19549,PC1,-6.44828324003978e-06,6.44828324003978e-06
LINC00364,22129,PC1,-6.4285316034134985e-06,6.4285316034134985e-06
SERPINB5,28426,PC1,6.424734238112917e-06,6.424734238112917e-06
RP6-1O2.1,13289,PC1,6.4163669375960434e-06,6.4163669375960434e-06
CHRM1,19049,PC1,-6.410153017001346e-06,6.410153017001346e-06
RP11-514F8.2,17591,PC1,-6.341078179803845e-06,6.341078179803845e-06
RP11-776A13.3,20484,PC1,-6.270458356724949e-06,6.270458356724949e-06
CTD-2538C1.3,30318,PC1,-6.264220188909048e-06,6.264220188909048e-06
RP11-429B14.3,24389,PC1,-6.243500804294533e-06,6.243500804294533e-06
PPIAL4C,1794,PC1,6.183207047216281e-06,6.183207047216281e-06
MMP7,19622,PC1,6.182430630708344e-06,6.182430630708344e-06
CTB-79E8.2,9983,PC1,-6.1546754469540985e-06,6.1546754469540985e-06
FAM217A,10218,PC1,6.120351193385999e-06,6.120351193385999e-06
RP11-489E7.1,14617,PC1,-6.115199060404515e-06,6.115199060404515e-06
RP11-452C8.1,7763,PC1,-6.089352169161974e-06,6.089352169161974e-06
RP11-2L8.2,6867,PC1,-5.9861076196690535e-06,5.9861076196690535e-06
RP11-93I21.3,8056,PC1,-5.976682326044503e-06,5.976682326044503e-06
TAAR6,11438,PC1,-5.92695556825582e-06,5.92695556825582e-06
RP11-630C16.1,20537,PC1,-5.924053320997998e-06,5.924053320997998e-06
CYP11B2,15514,PC1,-5.883008367970905e-06,5.883008367970905e-06
AL035610.2,32341,PC1,-5.864420153861848e-06,5.864420153861848e-06
CTD-3012A18.1,18604,PC1,-5.852637765692507e-06,5.852637765692507e-06
CTD-3025N20.2,14901,PC1,5.850477137747372e-06,5.850477137747372e-06
RP11-164C1.2,16870,PC1,-5.837500246213296e-06,5.837500246213296e-06
AC011294.3,12253,PC1,-5.809666055805821e-06,5.809666055805821e-06
APOH,27533,PC1,-5.798521560086905e-06,5.798521560086905e-06
CNTFR-AS1,15855,PC1,-5.7805186963619e-06,5.7805186963619e-06
RP11-449J1.1,2899,PC1,-5.768544452735519e-06,5.768544452735519e-06
OR1F1,24768,PC1,5.740555949311972e-06,5.740555949311972e-06
RP11-386D6.2,15082,PC1,-5.74011284301194e-06,5.74011284301194e-06
RP11-696F12.1,8469,PC1,5.724650177340036e-06,5.724650177340036e-06
RP11-309E23.2,28266,PC1,5.704112515675826e-06,5.704112515675826e-06
RP11-289H16.1,1703,PC1,-5.665294264009192e-06,5.665294264009192e-06
CTB-91J4.1,26840,PC1,-5.649273632154913e-06,5.649273632154913e-06
RP5-1069C8.3,28718,PC1,-5.598067836048553e-06,5.598067836048553e-06
CLLU1OS,21216,PC1,-5.585280286690962e-06,5.585280286690962e-06
FAM183CP,14618,PC1,-5.576446935681749e-06,5.576446935681749e-06
RP11-655H13.2,17903,PC1,-5.5371505779377145e-06,5.5371505779377145e-06
C12orf36,20335,PC1,-5.536155559378125e-06,5.536155559378125e-06
RP11-122A21.2,15278,PC1,-5.517496704185862e-06,5.517496704185862e-06
RP11-451B8.1,6152,PC1,5.458599979801686e-06,5.458599979801686e-06
RP11-136K7.3,9022,PC1,-5.426208095406765e-06,5.426208095406765e-06
RP11-104J23.2,26834,PC1,-5.3601586302810455e-06,5.3601586302810455e-06
KRT31,27013,PC1,-5.354346332181639e-06,5.354346332181639e-06
MUC17,12661,PC1,5.3453750578056776e-06,5.3453750578056776e-06
RP11-91I20.2,14867,PC1,-5.322429620205605e-06,5.322429620205605e-06
RP11-3L8.3,15709,PC1,-5.319123034450969e-06,5.319123034450969e-06
PRG2,18861,PC1,5.297324265022085e-06,5.297324265022085e-06
KRTAP4-1,26998,PC1,-5.297139563223252e-06,5.297139563223252e-06
SH2D1B,2254,PC1,5.294493693113684e-06,5.294493693113684e-06
CTC-563A5.2,10125,PC1,-5.244230999707614e-06,5.244230999707614e-06
RP1-283K11.2,11451,PC1,-5.230378413106074e-06,5.230378413106074e-06
AC003986.6,11989,PC1,-5.229761986435321e-06,5.229761986435321e-06
RP11-363L24.3,14637,PC1,-5.207838711966879e-06,5.207838711966879e-06
TM4SF20,5199,PC1,5.205757072061809e-06,5.205757072061809e-06
SIRPB2,28594,PC1,-5.186247140726472e-06,5.186247140726472e-06
AC002310.13,25222,PC1,-5.131771998172977e-06,5.131771998172977e-06
GAGE12H,13579,PC1,5.110730864927657e-06,5.110730864927657e-06
RP11-523L20.2,25351,PC1,-5.095753500238667e-06,5.095753500238667e-06
RP11-893F2.15,27318,PC1,-5.094600467577714e-06,5.094600467577714e-06
RP11-33M22.2,2458,PC1,-5.009259593269949e-06,5.009259593269949e-06
IL2,8042,PC1,-5.004940438599815e-06,5.004940438599815e-06
MMP13,19631,PC1,-4.971171015172237e-06,4.971171015172237e-06
RP5-856G1.1,10174,PC1,-4.957535577318005e-06,4.957535577318005e-06
CTD-3149D2.3,30097,PC1,4.889190908160721e-06,4.889190908160721e-06
RP11-259P1.1,31752,PC1,-4.87357384803632e-06,4.87357384803632e-06
KRTAP19-5,32377,PC1,4.858636082634412e-06,4.858636082634412e-06
RP11-588L15.2,7474,PC1,-4.857258926433055e-06,4.857258926433055e-06
FBXO40,6361,PC1,-4.857148868941957e-06,4.857148868941957e-06
RP4-753D10.5,28799,PC1,-4.834567930940672e-06,4.834567930940672e-06
KRTAP4-8,26988,PC1,-4.816615016137349e-06,4.816615016137349e-06
C15orf43,23797,PC1,4.7701514003711245e-06,4.7701514003711245e-06
PRLH,5310,PC1,-4.754561270725422e-06,4.754561270725422e-06
RP11-666I19.2,14306,PC1,-4.73571798272068e-06,4.73571798272068e-06
RP11-298H24.1,17899,PC1,-4.7193633224104466e-06,4.7193633224104466e-06
LINC00587,16325,PC1,-4.684347868342149e-06,4.684347868342149e-06
AC091153.4,26166,PC1,-4.6795967464880205e-06,4.6795967464880205e-06
RP11-414H23.2,9200,PC1,-4.656005768273442e-06,4.656005768273442e-06
OR2L3,3169,PC1,-4.598675963730998e-06,4.598675963730998e-06
IL31,21592,PC1,-4.578656334117622e-06,4.578656334117622e-06
AC011343.1,9894,PC1,-4.564192458711558e-06,4.564192458711558e-06
TRIM49B,18797,PC1,4.559221659725533e-06,4.559221659725533e-06
NKX2-6,14551,PC1,-4.50427770757447e-06,4.50427770757447e-06
RP11-270M14.4,23089,PC1,-4.483162303817033e-06,4.483162303817033e-06
RP1-90K10.4,10785,PC1,4.3957780425041024e-06,4.3957780425041024e-06
AL589739.1,112,PC1,-4.357455824608802e-06,4.357455824608802e-06
CWH43,7532,PC1,-4.297589802269824e-06,4.297589802269824e-06
KIAA0196-AS1,15387,PC1,-4.29424448781711e-06,4.29424448781711e-06
RP5-872K7.7,28781,PC1,-4.287813011872266e-06,4.287813011872266e-06
RP11-203H2.2,10263,PC1,-4.2773657594649735e-06,4.2773657594649735e-06
RP3-405J10.4,20674,PC1,-4.27220218667066e-06,4.27220218667066e-06
RP11-580I1.2,23515,PC1,-4.204408677965308e-06,4.204408677965308e-06
RP11-1148L6.5,13532,PC1,-4.189857547478187e-06,4.189857547478187e-06
CTA-109P11.1,17971,PC1,4.151638302511606e-06,4.151638302511606e-06
RP11-36N20.1,3127,PC1,4.143282159805799e-06,4.143282159805799e-06
TAS2R8,20287,PC1,-4.115075935009536e-06,4.115075935009536e-06
RP11-277P12.9,20271,PC1,-4.109124827912557e-06,4.109124827912557e-06
AC092155.4,3808,PC1,-4.08682333442665e-06,4.08682333442665e-06
IQCF5,5936,PC1,-4.074103271455185e-06,4.074103271455185e-06
RP11-723G8.2,28476,PC1,4.0553613135230275e-06,4.0553613135230275e-06
RP11-12C17.2,1083,PC1,-4.01003076761305e-06,4.01003076761305e-06
AL590714.1,2225,PC1,-3.994845334666031e-06,3.994845334666031e-06
AC016751.2,4730,PC1,-3.96993913942384e-06,3.96993913942384e-06
CEACAM3,30651,PC1,-3.944303421344031e-06,3.944303421344031e-06
OASL,21567,PC1,-3.936643321937605e-06,3.936643321937605e-06
RP11-337L12.1,21692,PC1,-3.899916680512492e-06,3.899916680512492e-06
AC006159.4,12793,PC1,-3.838466170326648e-06,3.838466170326648e-06
AC005041.17,3973,PC1,-3.826950353135269e-06,3.826950353135269e-06
RP11-114M1.2,6863,PC1,-3.8046065921600784e-06,3.8046065921600784e-06
RP11-67C2.2,17255,PC1,3.796658248497629e-06,3.796658248497629e-06
RP11-593F23.1,24207,PC1,3.781155846751886e-06,3.781155846751886e-06
CTB-158E9.1,9843,PC1,-3.7807826192028653e-06,3.7807826192028653e-06
PRKX-AS1,13260,PC1,-3.747835342239184e-06,3.747835342239184e-06
RP11-241G9.3,9010,PC1,-3.7414988311105312e-06,3.7414988311105312e-06
RP11-77M5.1,2265,PC1,-3.7207553626458885e-06,3.7207553626458885e-06
CGB5,30942,PC1,-3.666116153041704e-06,3.666116153041704e-06
KLRC3,20277,PC1,-3.6543678224614094e-06,3.6543678224614094e-06
OR6F1,3154,PC1,-3.649950910851547e-06,3.649950910851547e-06
RP11-513G19.1,20445,PC1,-3.639296835738134e-06,3.639296835738134e-06
RP11-404L6.2,8990,PC1,-3.618811956245745e-06,3.618811956245745e-06
FAM53B-AS1,18039,PC1,-3.612249598199732e-06,3.612249598199732e-06
RP11-114F10.3,21349,PC1,3.5949201139782846e-06,3.5949201139782846e-06
CTD-2358C21.3,25288,PC1,-3.562640541210856e-06,3.562640541210856e-06
LINC00376,22116,PC1,-3.5608622565997844e-06,3.5608622565997844e-06
RP11-150O12.1,14664,PC1,-3.5574807578677334e-06,3.5574807578677334e-06
RP11-644C3.1,6856,PC1,-3.5477121091809327e-06,3.5477121091809327e-06
RP11-443G13.2,26745,PC1,3.5432456759238207e-06,3.5432456759238207e-06
KRTAP4-4,26995,PC1,-3.521562344526592e-06,3.521562344526592e-06
HOXA-AS2,12061,PC1,-3.495686928491536e-06,3.495686928491536e-06
CTD-3096M3.2,27980,PC1,-3.4881905079541753e-06,3.4881905079541753e-06
CASP14,29996,PC1,-3.474325935639464e-06,3.474325935639464e-06
RP11-123O10.3,21026,PC1,-3.4482760719035955e-06,3.4482760719035955e-06
GOLGA6L2,23506,PC1,3.444819407110989e-06,3.444819407110989e-06
ARRDC5,29611,PC1,-3.43835944038269e-06,3.43835944038269e-06
RP1-124C6.1,11321,PC1,-3.4194060325022364e-06,3.4194060325022364e-06
RP11-64C1.1,5999,PC1,-3.403287167930985e-06,3.403287167930985e-06
RP1-251M9.3,16978,PC1,-3.4008690680785195e-06,3.4008690680785195e-06
RP11-507B12.2,23968,PC1,-3.3712510361667377e-06,3.3712510361667377e-06
RP11-165J3.5,16221,PC1,-3.357986927592531e-06,3.357986927592531e-06
RP11-358M11.3,23927,PC1,-3.3323089367846126e-06,3.3323089367846126e-06
AC145205.1,32733,PC1,-3.3262663877672348e-06,3.3262663877672348e-06
AC007308.7,31638,PC1,-3.325999498222838e-06,3.325999498222838e-06
TMEM26,17379,PC1,-3.280681703682867e-06,3.280681703682867e-06
RP11-330A16.1,10326,PC1,-3.2683338386248357e-06,3.2683338386248357e-06
RP11-580I1.1,23514,PC1,-3.2519380790532296e-06,3.2519380790532296e-06
AC097461.4,5175,PC1,-3.2204245890722395e-06,3.2204245890722395e-06
TSSK1B,9335,PC1,-3.2127467639148863e-06,3.2127467639148863e-06
CTB-114C7.4,9960,PC1,-3.1730694580042154e-06,3.1730694580042154e-06
RP11-624M8.1,11390,PC1,-3.1659670580814905e-06,3.1659670580814905e-06
RP11-118K6.2,16890,PC1,-3.1300875936563943e-06,3.1300875936563943e-06
RP11-215E13.1,26771,PC1,-3.1159405026942175e-06,3.1159405026942175e-06
IGFBP7-AS1,7593,PC1,-3.101535093476554e-06,3.101535093476554e-06
AC011196.3,23536,PC1,-3.0817313513934286e-06,3.0817313513934286e-06
EMR1,29672,PC1,3.0465711762269797e-06,3.0465711762269797e-06
HOXC9,20792,PC1,-3.0356744202874397e-06,3.0356744202874397e-06
CTA-384D8.33,32226,PC1,3.0135976070586004e-06,3.0135976070586004e-06
LINC00421,21781,PC1,2.9829024772728673e-06,2.9829024772728673e-06
CTD-2530N21.4,14515,PC1,-2.952937202702475e-06,2.952937202702475e-06
RP11-725G5.2,23278,PC1,2.911567532935001e-06,2.911567532935001e-06
AC011899.9,13218,PC1,-2.907886068734858e-06,2.907886068734858e-06
RP5-1057I20.2,20587,PC1,-2.8952360110168743e-06,2.8952360110168743e-06
RP11-40C11.2,17342,PC1,-2.8575591706624707e-06,2.8575591706624707e-06
RP11-356N1.2,1469,PC1,2.8068557779420944e-06,2.8068557779420944e-06
CH17-132F21.1,4082,PC1,2.7892334591705084e-06,2.7892334591705084e-06
RP11-677O4.6,28044,PC1,2.787928228652735e-06,2.787928228652735e-06
RP11-514D23.3,25921,PC1,-2.7745052688838237e-06,2.7745052688838237e-06
RP11-861E21.1,28066,PC1,-2.7722076673377174e-06,2.7722076673377174e-06
PRR9,1951,PC1,-2.761718885947471e-06,2.761718885947471e-06
GSC2,31582,PC1,-2.7192328110436466e-06,2.7192328110436466e-06
CD300LD,27630,PC1,-2.7077569478263377e-06,2.7077569478263377e-06
NUTM2B,17570,PC1,2.66797125542638e-06,2.66797125542638e-06
BTBD9-AS1,10802,PC1,2.6658459448576973e-06,2.6658459448576973e-06
RP11-787D18.1,14875,PC1,2.6517966918550727e-06,2.6517966918550727e-06
RP11-286N3.2,27983,PC1,-2.65143810275538e-06,2.65143810275538e-06
RP4-601K24.1,1276,PC1,-2.651165050520941e-06,2.651165050520941e-06
RP11-14O19.1,1396,PC1,-2.6482710094499463e-06,2.6482710094499463e-06
CTD-2582D11.1,27614,PC1,-2.6452079704847197e-06,2.6452079704847197e-06
RP11-440D17.4,4097,PC1,-2.624684211912389e-06,2.624684211912389e-06
RP11-202G11.2,21225,PC1,-2.6219069174961507e-06,2.6219069174961507e-06
AC084193.1,4017,PC1,-2.610831804667937e-06,2.610831804667937e-06
OR5B12,18893,PC1,-2.6054146814131927e-06,2.6054146814131927e-06
AC009505.2,4229,PC1,-2.6000140306050568e-06,2.6000140306050568e-06
OR51I1,18319,PC1,-2.592159069838766e-06,2.592159069838766e-06
RP11-355I22.5,22907,PC1,-2.553302021893163e-06,2.553302021893163e-06
RP11-284J1.1,10171,PC1,2.549747279528921e-06,2.549747279528921e-06
RP11-94P11.4,19646,PC1,-2.5385034731410942e-06,2.5385034731410942e-06
GPR182,20910,PC1,2.503922938844394e-06,2.503922938844394e-06
A3GALT2,714,PC1,2.4980021107869587e-06,2.4980021107869587e-06
TRPV5,13041,PC1,2.473703673092934e-06,2.473703673092934e-06
RP11-274M17.3,21097,PC1,-2.4279124920546464e-06,2.4279124920546464e-06
CCT8L2,31539,PC1,-2.423062891625132e-06,2.423062891625132e-06
RUVBL1-AS1,6443,PC1,-2.351196346441604e-06,2.351196346441604e-06
RP11-344A5.1,17404,PC1,2.3446233608550887e-06,2.3446233608550887e-06
RP11-685A21.1,28388,PC1,-2.3296205838382606e-06,2.3296205838382606e-06
AC055764.1,7132,PC1,2.283087927362888e-06,2.283087927362888e-06
INHBA-AS1,12192,PC1,-2.2783793388417927e-06,2.2783793388417927e-06
AC009505.4,4230,PC1,-2.2548915085390843e-06,2.2548915085390843e-06
RP11-753D20.4,23184,PC1,2.2328608111554357e-06,2.2328608111554357e-06
AC100848.1,28439,PC1,2.2325231791504853e-06,2.2325231791504853e-06
DHRS9,4656,PC1,2.2235448000698724e-06,2.2235448000698724e-06
C20orf187,28709,PC1,-2.2136691049617617e-06,2.2136691049617617e-06
AC009303.1,4346,PC1,2.1902892901016875e-06,2.1902892901016875e-06
AC079630.4,20530,PC1,2.1499282173557133e-06,2.1499282173557133e-06
SNORA11,23808,PC1,-2.1383983823208205e-06,2.1383983823208205e-06
CTC-425F1.2,29927,PC1,2.0986678485901784e-06,2.0986678485901784e-06
LINC01141,434,PC1,-2.0719633065421065e-06,2.0719633065421065e-06
OR1I1,29997,PC1,-2.053957323933734e-06,2.053957323933734e-06
Metazoa_SRP,14946,PC1,-2.0287510702863726e-06,2.0287510702863726e-06
AC124997.1,23528,PC1,-2.027351109824679e-06,2.027351109824679e-06
RP5-906A24.2,26910,PC1,-1.9894866616320246e-06,1.9894866616320246e-06
RP11-1258F18.1,7267,PC1,-1.9878756375296744e-06,1.9878756375296744e-06
AC087073.1,3738,PC1,-1.9855098779972894e-06,1.9855098779972894e-06
RP11-79C6.3,8765,PC1,-1.983544122800176e-06,1.983544122800176e-06
RP11-175B12.2,22063,PC1,1.9593587837077773e-06,1.9593587837077773e-06
RP11-190D6.2,25817,PC1,1.956319915161684e-06,1.956319915161684e-06
RP13-653N12.2,21684,PC1,-1.9556329172192187e-06,1.9556329172192187e-06
RP11-69E9.1,473,PC1,-1.9304633945975046e-06,1.9304633945975046e-06
KB-1958F4.2,15173,PC1,1.9203847280481317e-06,1.9203847280481317e-06
RP11-335E6.4,1147,PC1,-1.858301464717107e-06,1.858301464717107e-06
RP11-285E9.5,27731,PC1,-1.8126668974250637e-06,1.8126668974250637e-06
RP11-698F20.3,22828,PC1,-1.7797269777634128e-06,1.7797269777634128e-06
AC133680.1,5599,PC1,-1.7588871744525327e-06,1.7588871744525327e-06
RP11-713M15.1,15328,PC1,1.7350903256376585e-06,1.7350903256376585e-06
AC091132.1,27182,PC1,-1.7224244129091737e-06,1.7224244129091737e-06
SLC15A5,20364,PC1,-1.69176041121546e-06,1.69176041121546e-06
CTD-2337J16.1,31192,PC1,-1.6839702335193547e-06,1.6839702335193547e-06
LINC01149,10597,PC1,-1.6794774022063276e-06,1.6794774022063276e-06
GAGE12I,13570,PC1,1.652920592009555e-06,1.652920592009555e-06
