gene,gene_index,PC,loading,abs_loading
KIFC1,10717,PC10,0.003888946246058841,0.003888946246058841
NTS,21174,PC10,0.003868705054329735,0.003868705054329735
COL1A2,12539,PC10,-0.003861572628942648,0.003861572628942648
BAALC,15243,PC10,-0.003827927611135072,0.003827927611135072
TTC18,17490,PC10,0.0038163451577462796,0.0038163451577462796
BGN,14210,PC10,0.003812679010195952,0.003812679010195952
CKS1B,2016,PC10,-0.0037946571177660806,0.0037946571177660806
IFIT3,17653,PC10,0.003787157424098443,0.003787157424098443
SOX10,31975,PC10,-0.0037839469756760745,0.0037839469756760745
ARGLU1,22300,PC10,0.0036845134774135127,0.0036845134774135127
FAM227A,31993,PC10,0.0036786761284911306,0.0036786761284911306
TXN,16379,PC10,-0.0036449822612074304,0.0036449822612074304
KIF22,25167,PC10,0.0036205805570723427,0.0036205805570723427
PCSK1N,13541,PC10,-0.0036158634889186638,0.0036158634889186638
IFI6,594,PC10,-0.003559480060210458,0.003559480060210458
MAB21L1,21933,PC10,-0.003546643102023166,0.003546643102023166
ZFP36L2,3667,PC10,-0.003539059718534814,0.003539059718534814
DES,5141,PC10,0.0035280903608663206,0.0035280903608663206
CITED2,11516,PC10,0.003505483144250886,0.003505483144250886
RBP1,6562,PC10,0.0035044831227445204,0.0035044831227445204
TUBA4A,5134,PC10,-0.0034876005788019573,0.0034876005788019573
PITX3,17843,PC10,-0.0034787872950947448,0.0034787872950947448
FHL1,14088,PC10,0.0034651775804332855,0.0034651775804332855
SERPINI1,6790,PC10,-0.0034632620434990992,0.0034632620434990992
SPINK1,9751,PC10,-0.0034264075296218297,0.0034264075296218297
MVP,25176,PC10,-0.003418985045723604,0.003418985045723604
SOX2,6903,PC10,0.003363292985505882,0.003363292985505882
CXCL1,7694,PC10,0.0033532139222466296,0.0033532139222466296
GPX2,22941,PC10,-0.003341536455073254,0.003341536455073254
MT1E,25467,PC10,-0.003312473929409699,0.003312473929409699
ARL6IP1,24979,PC10,-0.0033124204977204477,0.0033124204977204477
HMMR,9921,PC10,0.003297561109292006,0.003297561109292006
CCNB2,23948,PC10,0.0032971257803089014,0.0032971257803089014
NUDT4,21228,PC10,0.0032870307690780662,0.0032870307690780662
SPON2,7169,PC10,-0.0032804548655728126,0.0032804548655728126
NPFFR2,7678,PC10,0.0032435039164066745,0.0032435039164066745
PPP1R17,12123,PC10,0.003163742950802787,0.003163742950802787
C7orf50,11821,PC10,-0.003139123646435969,0.003139123646435969
GREM2,3079,PC10,-0.0031365900599366423,0.0031365900599366423
SPC25,4653,PC10,-0.003121565433660498,0.003121565433660498
OTP,9100,PC10,-0.0031120995763361183,0.0031120995763361183
TKT,5985,PC10,0.0030898530762682487,0.0030898530762682487
IFIT1,17655,PC10,-0.0030714208258094578,0.0030714208258094578
INHBA,12191,PC10,0.0030608438113316075,0.0030608438113316075
PLSCR5,6616,PC10,0.003044043855100547,0.003044043855100547
SERPINE2,5184,PC10,0.003035844429731454,0.003035844429731454
PFDN5,20761,PC10,0.003029557837064205,0.003029557837064205
C4orf32,7976,PC10,0.0030293398899947106,0.0030293398899947106
NOS2,26613,PC10,-0.003005950305890101,0.003005950305890101
VSTM2B,30279,PC10,0.0029852206804925376,0.0029852206804925376
PTP4A1,11039,PC10,-0.002963255694091919,0.002963255694091919
ZNF462,16355,PC10,-0.0029620144923482245,0.0029620144923482245
MT1H,25474,PC10,-0.002883215940155259,0.002883215940155259
RXRG,2272,PC10,0.002852888657155735,0.002852888657155735
SCRT1,15585,PC10,-0.0028492722764074754,0.0028492722764074754
IGFBP1,12245,PC10,0.002849039950022288,0.002849039950022288
KRTAP2-3,26985,PC10,0.002847969260618781,0.002847969260618781
PHLPP2,25726,PC10,0.002840838011118815,0.002840838011118815
LAMA4,11313,PC10,-0.0027992380825157957,0.0027992380825157957
RP11-337C18.8,1746,PC10,-0.0027970229404102234,0.0027970229404102234
GDF15,30123,PC10,0.0027968969234186966,0.0027968969234186966
DLX5,12562,PC10,-0.0027699505877924182,0.0027699505877924182
DLGAP5,22827,PC10,0.002769312156961827,0.002769312156961827
CDH2,28179,PC10,0.0027179517442657234,0.0027179517442657234
RBP4,17696,PC10,-0.0026959135692911904,0.0026959135692911904
H1FX,6467,PC10,-0.0026955759633262052,0.0026955759633262052
RESP18,5138,PC10,0.0026786361183290964,0.0026786361183290964
EHBP1,3809,PC10,0.0026577476774817623,0.0026577476774817623
SEPT4,27419,PC10,0.0026024464214269606,0.0026024464214269606
MT1G,25473,PC10,-0.0026021494498680796,0.0026021494498680796
OPALIN,17731,PC10,-0.002580727384637047,0.002580727384637047
LDB3,17614,PC10,-0.0025754007648393206,0.0025754007648393206
HHIP,8172,PC10,0.0025743390079996597,0.0025743390079996597
BHMT,9110,PC10,-0.0025505700679050534,0.0025505700679050534
GSTA1,10989,PC10,0.0025472674165002446,0.0025472674165002446
MMP3,19630,PC10,0.0025414744409557313,0.0025414744409557313
SERBP1,1184,PC10,-0.0025325564899895273,0.0025325564899895273
ID1,28867,PC10,0.0025321326750908906,0.0025321326750908906
AP000692.10,32481,PC10,-0.0025215371011048753,0.0025215371011048753
EBF2,14573,PC10,0.0024995967662996416,0.0024995967662996416
HMGCS2,1664,PC10,-0.0024991016902741634,0.0024991016902741634
TTC9B,30594,PC10,-0.0024958215440470193,0.0024958215440470193
HBE1,18311,PC10,-0.002456209952071144,0.002456209952071144
ISG15,42,PC10,0.0024524945279702616,0.0024524945279702616
FOXD2,970,PC10,-0.0024328360847286155,0.0024328360847286155
FGF17,14504,PC10,-0.002397442069303597,0.002397442069303597
PCP4,32534,PC10,0.0023727503133018244,0.0023727503133018244
CD274,15675,PC10,0.002355277861831597,0.002355277861831597
TFR2,12644,PC10,-0.0023477568781237095,0.0023477568781237095
RP11-498P14.5,16270,PC10,-0.002342830979357431,0.002342830979357431
SYT4,28260,PC10,-0.0023359943012061816,0.0023359943012061816
HNRNPA0,9569,PC10,-0.002320458752617221,0.002320458752617221
KRT16,27027,PC10,-0.002257093299246727,0.002257093299246727
HECW1,12201,PC10,-0.0022415384104873004,0.0022415384104873004
CLEC2A,20255,PC10,0.0022391870475370586,0.0022391870475370586
SFPQ,735,PC10,0.0022106889437168505,0.0022106889437168505
ISL1,8865,PC10,-0.0022103964245930286,0.0022103964245930286
EIF4G2,18446,PC10,0.0021966166947020665,0.0021966166947020665
CLDN6,24749,PC10,-0.002191563172559653,0.002191563172559653
ABHD12B,22776,PC10,-0.00218378578890834,0.00218378578890834
GATA2,6447,PC10,-0.0021493402391968134,0.0021493402391968134
LINC00514,24744,PC10,-0.0021445650264139485,0.0021445650264139485
NUF2,2266,PC10,0.002142639692945418,0.002142639692945418
SLC30A1,2774,PC10,-0.0021415907437200552,0.0021415907437200552
NCL,5233,PC10,0.0021258033767480294,0.0021258033767480294
AF165138.7,32248,PC10,-0.0021247635550214867,0.0021247635550214867
GNRH1,14566,PC10,0.002102895471994673,0.002102895471994673
ACKR3,5299,PC10,0.0020469071352445154,0.0020469071352445154
LEFTY2,2912,PC10,-0.0020430127198527814,0.0020430127198527814
LINC01158,4210,PC10,0.0020318768428857835,0.0020318768428857835
TRIML2,8478,PC10,0.0020318076478399055,0.0020318076478399055
TINAGL1,660,PC10,-0.002022875256326726,0.002022875256326726
LHX5,21465,PC10,0.0020196209679466757,0.0020196209679466757
LINC00599,14385,PC10,-0.0019988946130591306,0.0019988946130591306
ALDH1A1,16087,PC10,-0.0019945767305529012,0.0019945767305529012
RP1-23K20.2,14036,PC10,-0.0019941077900696093,0.0019941077900696093
CHRNA3,24247,PC10,-0.0019834723010426045,0.0019834723010426045
SST,6998,PC10,-0.001971372274566429,0.001971372274566429
STOML3,21958,PC10,-0.001971138083161892,0.001971138083161892
MT-ND2,32697,PC10,-0.0019588710934349625,0.0019588710934349625
MDGA1,10798,PC10,-0.0019544257046098237,0.0019544257046098237
GS1-600G8.5,13305,PC10,-0.0019475404595274278,0.0019475404595274278
CHD1,9261,PC10,-0.0019333544647484183,0.0019333544647484183
MMP1,19629,PC10,0.00188027173137731,0.00188027173137731
CYB5D2,26151,PC10,0.0018668399356530174,0.0018668399356530174
FMNL1,27173,PC10,-0.0018528988227966274,0.0018528988227966274
FAM110A,28580,PC10,0.001852793458786564,0.001852793458786564
RP11-206M11.7,6639,PC10,0.0018377597744851555,0.0018377597744851555
ZFP36L1,22972,PC10,0.0018279293014020653,0.0018279293014020653
LINC00957,12213,PC10,-0.0018273574465466525,0.0018273574465466525
TUBA1C,20639,PC10,-0.001824351793836693,0.001824351793836693
SOST,27106,PC10,-0.0018186588882703942,0.0018186588882703942
ANKS1B,21278,PC10,0.0018164955905231306,0.0018164955905231306
PTTG1,9904,PC10,0.0017794343693095078,0.0017794343693095078
TMEFF2,4866,PC10,0.001767643638549902,0.001767643638549902
MT-ND1,32696,PC10,0.0017278530121398925,0.0017278530121398925
IGF2,18231,PC10,0.0017244484263085457,0.0017244484263085457
SIX6,22887,PC10,-0.0017133057369330934,0.0017133057369330934
ZNF385D,5586,PC10,0.0017031527846888158,0.0017031527846888158
LBR,2901,PC10,0.0016995857859123502,0.0016995857859123502
BARHL2,1344,PC10,0.0016439750084945317,0.0016439750084945317
MAEL,2293,PC10,0.0016432907956484455,0.0016432907956484455
S100P,7250,PC10,0.0016306441061735334,0.0016306441061735334
TACSTD2,1107,PC10,0.0016101424550506315,0.0016101424550506315
TNFSF15,16439,PC10,0.0016092112429273713,0.0016092112429273713
CTD-2035E11.3,8827,PC10,0.00158138840478219,0.00158138840478219
DLX6,12560,PC10,-0.0015764451744484185,0.0015764451744484185
SNRPB,28608,PC10,0.0015673970936862483,0.0015673970936862483
RP11-267A15.1,10014,PC10,0.0015570641338993243,0.0015570641338993243
HIST1H3G,10437,PC10,-0.0015354288143049394,0.0015354288143049394
PALMD,1416,PC10,0.0015290917882246277,0.0015290917882246277
ULBP2,11601,PC10,0.001526940405234312,0.001526940405234312
TNMD,13811,PC10,-0.0014825712966112048,0.0014825712966112048
MMP7,19622,PC10,0.0014701527653254677,0.0014701527653254677
HIST2H2BF,1803,PC10,-0.0014547576841933228,0.0014547576841933228
SMIM18,14631,PC10,-0.0014346586768129823,0.0014346586768129823
CLDN9,24748,PC10,-0.0014282703899921782,0.0014282703899921782
CRYBA2,5119,PC10,-0.0014143731586649356,0.0014143731586649356
AMER2,21841,PC10,0.0014131703301372154,0.0014131703301372154
HES4,40,PC10,0.0014109521560309096,0.0014109521560309096
MAP1B,9027,PC10,0.0013680636055861913,0.0013680636055861913
LTB,10607,PC10,0.0013680202306862075,0.0013680202306862075
UTF1,18108,PC10,0.00136294006314423,0.00136294006314423
HLA-B,10594,PC10,0.0013619018136013092,0.0013619018136013092
CCNG1,9918,PC10,0.0013540705566199502,0.0013540705566199502
TAPT1-AS1,7348,PC10,0.0013448860057355388,0.0013448860057355388
SPRR2D,1943,PC10,0.0013319592248930388,0.0013319592248930388
CCT5,8631,PC10,0.0013212487444306106,0.0013212487444306106
LMX1A,2269,PC10,-0.001308244737889264,0.001308244737889264
SLC17A6,18562,PC10,-0.001305587118206947,0.001305587118206947
SELE,2334,PC10,0.0012982756610714988,0.0012982756610714988
NTRK1,2105,PC10,-0.0012955087407074308,0.0012955087407074308
BBS9,12133,PC10,-0.0012913326354732498,0.0012913326354732498
AP000459.4,32301,PC10,-0.0012849840750486787,0.0012849840750486787
WNT6,5112,PC10,-0.0012817889672848929,0.0012817889672848929
KCNJ5,19998,PC10,0.0012786686566148486,0.0012786686566148486
RP11-96B5.3,17341,PC10,-0.001258887573421562,0.001258887573421562
PLCE1-AS1,17704,PC10,0.0012519276551601537,0.0012519276551601537
KIF20B,17664,PC10,0.0012398918508486967,0.0012398918508486967
SMC4,6760,PC10,0.0012391864385061123,0.0012391864385061123
CBLN1,25366,PC10,0.0012363124574462203,0.0012363124574462203
VGLL1,14093,PC10,0.0012285461074562588,0.0012285461074562588
RP11-354E11.2,17064,PC10,-0.0012224404466481661,0.0012224404466481661
OLIG3,11494,PC10,0.0012056766888378168,0.0012056766888378168
GZMA,8889,PC10,0.0011920495903024035,0.0011920495903024035
CYP1B1,3621,PC10,0.0011878193215869427,0.0011878193215869427
IER2,29942,PC10,-0.0011763119044202234,0.0011763119044202234
HIST1H2BK,10457,PC10,-0.001172832580672363,0.001172832580672363
CYP1A1,24165,PC10,-0.001152172109428166,0.001152172109428166
ARHGEF15,26330,PC10,-0.001146990861676156,0.001146990861676156
EDNRB,22168,PC10,-0.0011379714042422135,0.0011379714042422135
LRFN2,10820,PC10,-0.0011299932275033585,0.0011299932275033585
ST8SIA3,28364,PC10,-0.001126492414930633,0.001126492414930633
LEFTY1,2909,PC10,0.0011145460419017667,0.0011145460419017667
CCNA1,21941,PC10,0.0011090796359367017,0.0011090796359367017
RNF26,19847,PC10,-0.0011023393124975475,0.0011023393124975475
CST6,19188,PC10,0.0011012179295367905,0.0011012179295367905
KRT81,20717,PC10,0.0010967844161625002,0.0010967844161625002
LTA,10605,PC10,0.0010874896871054757,0.0010874896871054757
MLN,10730,PC10,-0.0010847783453046978,0.0010847783453046978
XX-FW80269A6.1,14172,PC10,0.0010526776567798637,0.0010526776567798637
BCYRN1,3716,PC10,-0.0010361956205597917,0.0010361956205597917
MT1M,25469,PC10,-0.0010103900737004755,0.0010103900737004755
PCDH15,17351,PC10,0.0010029539073646762,0.0010029539073646762
GAD2,17105,PC10,-0.000997790497848824,0.000997790497848824
ORM1,16430,PC10,-0.0009934632742355696,0.0009934632742355696
ALDH1L1,6415,PC10,-0.0009891481714270382,0.0009891481714270382
RP11-293M10.5,23081,PC10,-0.0009876823774361376,0.0009876823774361376
CDC25B,28643,PC10,0.0009806645100167756,0.0009806645100167756
SLN,19659,PC10,0.000967880373497715,0.000967880373497715
PIFO,1558,PC10,-0.000952311653116356,0.000952311653116356
FGD4,20507,PC10,-0.0009452184884692377,0.0009452184884692377
RP11-102M11.2,6527,PC10,-0.0009214599671540264,0.0009214599671540264
SLC28A2,23810,PC10,0.0009197138653676406,0.0009197138653676406
CCDC80,6278,PC10,-0.0008909969076319714,0.0008909969076319714
SLC15A2,6366,PC10,-0.0008858151845997046,0.0008858151845997046
CFL1,19175,PC10,-0.0008829873268833003,0.0008829873268833003
BTNL9,10141,PC10,-0.0008668108290585176,0.0008668108290585176
LBH,3559,PC10,0.0008664548869141979,0.0008664548869141979
AC104667.3,5312,PC10,-0.0008331999715880953,0.0008331999715880953
LHX3,16772,PC10,0.0008310809466635394,0.0008310809466635394
PRSS22,24735,PC10,0.0008109120621374438,0.0008109120621374438
TEKT1,26228,PC10,0.0008098703699625007,0.0008098703699625007
GSC,23272,PC10,-0.0008094828353936846,0.0008094828353936846
FOXD3,1151,PC10,-0.0008058416677051781,0.0008058416677051781
EGFL6,13310,PC10,0.0008007683749638604,0.0008007683749638604
FGFR2,18002,PC10,0.0007993884072584216,0.0007993884072584216
FLT1,21879,PC10,0.0007920845946256267,0.0007920845946256267
PART1,8936,PC10,0.0007900063104475211,0.0007900063104475211
NSG1,7226,PC10,0.0007885906017954449,0.0007885906017954449
CCL5,26824,PC10,0.000788513494244823,0.000788513494244823
MANF,5926,PC10,-0.0007852456316420015,0.0007852456316420015
HBA1,24567,PC10,-0.0007578328279683869,0.0007578328279683869
FEV,5118,PC10,-0.0007562470560462119,0.0007562470560462119
PPAPDC1A,17995,PC10,-0.000755606683463948,0.000755606683463948
GLRA2,13319,PC10,-0.000753977418580515,0.000753977418580515
B3GALT2,2550,PC10,-0.0007158308201460747,0.0007158308201460747
C8orf56,15242,PC10,-0.0007130524508730312,0.0007130524508730312
C1orf192,2232,PC10,0.0006965384764532946,0.0006965384764532946
TRH,6478,PC10,0.0006904469788097364,0.0006904469788097364
HBG2,18310,PC10,-0.0006841796303994703,0.0006841796303994703
PEG3,31322,PC10,-0.0006783097709292341,0.0006783097709292341
RP11-423G4.7,21384,PC10,-0.0006768176318121287,0.0006768176318121287
FAM90A1,20219,PC10,-0.0006733390407296662,0.0006733390407296662
C1orf222,98,PC10,0.0006630043092709242,0.0006630043092709242
CLNK,7310,PC10,-0.0006558096314701914,0.0006558096314701914
CLDN5,31594,PC10,-0.0006554539926872561,0.0006554539926872561
IL8,7691,PC10,0.000647399110654788,0.000647399110654788
PLA2G2A,423,PC10,-0.0006402355500865063,0.0006402355500865063
INSM1,28777,PC10,0.000629483781299961,0.000629483781299961
NYAP2,5189,PC10,0.0006267081386165324,0.0006267081386165324
LRTM1,5996,PC10,0.0006179649279221527,0.0006179649279221527
RP11-48B3.3,15025,PC10,0.0006175465107071242,0.0006175465107071242
MAGEA4,14178,PC10,-0.0006161795661113532,0.0006161795661113532
CNDP1,28493,PC10,0.0006158999460467991,0.0006158999460467991
CRYAB,19703,PC10,0.0006145917701058267,0.0006145917701058267
DEFB1,14334,PC10,-0.000610157141391647,0.000610157141391647
AF127577.8,32252,PC10,-0.0006086155931251384,0.0006086155931251384
PRSS56,5249,PC10,0.0006076548313083684,0.0006076548313083684
C8orf87,15122,PC10,-0.0005903253207872268,0.0005903253207872268
CNGA3,4137,PC10,-0.0005848705672290314,0.0005848705672290314
SCG2,5179,PC10,-0.0005779791876135127,0.0005779791876135127
SSTR2,27598,PC10,0.0005755143491176804,0.0005755143491176804
PHF19,16472,PC10,0.0005596408997471258,0.0005596408997471258
PSG1,30686,PC10,0.0005518344981635513,0.0005518344981635513
CTNND2,8649,PC10,0.000548240920098546,0.000548240920098546
RSPO3,11399,PC10,0.0005478413986249456,0.0005478413986249456
EPHB2,472,PC10,0.0005383496347353362,0.0005383496347353362
NBPF18P,1901,PC10,0.0005369504120572103,0.0005369504120572103
RP11-290F5.2,8425,PC10,-0.0005225494071540746,0.0005225494071540746
EMX2,17970,PC10,0.0005208216531245048,0.0005208216531245048
SIM1,11232,PC10,0.0005174375454773546,0.0005174375454773546
GBP2,1329,PC10,0.000513427598459725,0.000513427598459725
KCNJ15,32507,PC10,0.0005120770691076061,0.0005120770691076061
IFI44L,1264,PC10,-0.000508264586048904,0.000508264586048904
MUC15,18582,PC10,-0.0005075637119929758,0.0005075637119929758
AREG,7705,PC10,0.000507505336668601,0.000507505336668601
AC020594.5,3587,PC10,0.0004985785351309507,0.0004985785351309507
APOL1,31922,PC10,0.0004977875520156145,0.0004977875520156145
CTB-127C13.1,9899,PC10,-0.000489048489548462,0.000489048489548462
AC104532.4,29637,PC10,0.000485275352163497,0.000485275352163497
PRSS1,13037,PC10,0.0004832339256202073,0.0004832339256202073
MSC,14959,PC10,-0.0004830280310447873,0.0004830280310447873
REG1B,4009,PC10,-0.0004808978594770484,0.0004808978594770484
PRLHR,17979,PC10,-0.0004800074681444977,0.0004800074681444977
TCN1,18930,PC10,-0.00047856292041826946,0.00047856292041826946
CRYBB1,31760,PC10,-0.0004772942751754172,0.0004772942751754172
BAAT,16316,PC10,-0.00047665443313518394,0.00047665443313518394
C2orf54,5367,PC10,0.00047201378067359854,0.00047201378067359854
IFI44,1265,PC10,-0.00046981863666648027,0.00046981863666648027
RP11-309N24.1,17186,PC10,0.0004652908077600873,0.0004652908077600873
PCK1,29244,PC10,-0.00046476180257668437,0.00046476180257668437
EML6,3756,PC10,0.00046048434504887667,0.00046048434504887667
GPRC5A,20326,PC10,0.0004603037997143827,0.0004603037997143827
HHATL,5727,PC10,-0.00045948165355636124,0.00045948165355636124
RARRES3,19059,PC10,-0.00044562037370026396,0.00044562037370026396
FGL2,12439,PC10,-0.00043359484115141673,0.00043359484115141673
MIXL1,2919,PC10,-0.00043213825016284046,0.00043213825016284046
RFPL4B,11318,PC10,0.00042852853341203087,0.00042852853341203087
RP11-545G3.1,13114,PC10,0.00042415523416185186,0.00042415523416185186
TNP1,5076,PC10,-0.00042286147094033725,0.00042286147094033725
CRYAA,32584,PC10,-0.00040865195358979095,0.00040865195358979095
HS3ST2,25055,PC10,0.00040582437857454947,0.00040582437857454947
HSPA1B,10640,PC10,-0.0004056971710318618,0.0004056971710318618
AC011306.2,3771,PC10,0.000398813714417994,0.000398813714417994
CTD-3064C13.1,18560,PC10,-0.0003778438507529365,0.0003778438507529365
RP11-157E21.1,15446,PC10,-0.0003731645020149601,0.0003731645020149601
AC008132.13,31572,PC10,-0.00037123139904130534,0.00037123139904130534
SAMSN1,32246,PC10,-0.0003701194415061787,0.0003701194415061787
GNAT3,12456,PC10,-0.00036414338289112976,0.00036414338289112976
NHLH2,1621,PC10,-0.0003532596346392955,0.0003532596346392955
IL24,2725,PC10,0.0003471352988698203,0.0003471352988698203
DNMT3L,32608,PC10,-0.00034682493358433383,0.00034682493358433383
MYBPH,2649,PC10,-0.0003467602914716166,0.0003467602914716166
SLC18A3,17315,PC10,-0.00034373609188145115,0.00034373609188145115
HCG9,10535,PC10,-0.0003401477422446692,0.0003401477422446692
KLHDC8A,2689,PC10,0.00033265331498040724,0.00033265331498040724
NTN5,30916,PC10,-0.0003320955573451468,0.0003320955573451468
NODAL,17446,PC10,0.00033161259600472616,0.00033161259600472616
MTRNR2L5,17355,PC10,-0.00032363289099557996,0.00032363289099557996
HLX,2858,PC10,0.00032137808369865184,0.00032137808369865184
OVOL1,19172,PC10,0.00032000436547080567,0.00032000436547080567
PMCH,21310,PC10,0.00031861038678428113,0.00031861038678428113
APOBEC3A,32010,PC10,-0.0003151643864415757,0.0003151643864415757
NUSAP1,23715,PC10,-0.0003119338260470078,0.0003119338260470078
CHRNA1,4722,PC10,0.00030355124272518484,0.00030355124272518484
POU4F2,8194,PC10,-0.00030349647999481743,0.00030349647999481743
CTD-2521M24.8,30085,PC10,0.00029884983865396313,0.00029884983865396313
GPR22,12737,PC10,-0.0002985891898003519,0.0002985891898003519
RP11-1112C15.1,14849,PC10,0.0002967420711872625,0.0002967420711872625
ANKRD34B,9127,PC10,-0.00029208390251152857,0.00029208390251152857
FAM129C,30094,PC10,-0.00028778261239333487,0.00028778261239333487
RP11-544D21.2,3070,PC10,-0.0002858676907317657,0.0002858676907317657
LHX9,2572,PC10,0.0002852604879274442,0.0002852604879274442
ERVMER61-1,2520,PC10,0.00028472591112602434,0.00028472591112602434
AC005019.3,11952,PC10,0.0002797486311794398,0.0002797486311794398
SPARCL1,7816,PC10,0.00027821304289125774,0.00027821304289125774
BTBD17,27624,PC10,0.0002723964445429238,0.0002723964445429238
KCNJ3,4573,PC10,0.0002708888207517848,0.0002708888207517848
EOMES,5612,PC10,-0.00026939560145610656,0.00026939560145610656
DOK5,29216,PC10,-0.0002690324489889491,0.0002690324489889491
RP11-702F3.3,18744,PC10,-0.0002676363107832013,0.0002676363107832013
GAST,27031,PC10,-0.0002665703932673249,0.0002665703932673249
HLA-G,10533,PC10,-0.0002603906266350286,0.0002603906266350286
LRRN4CL,19031,PC10,-0.000256840842189467,0.000256840842189467
S100A14,1968,PC10,-0.00025582789452965285,0.00025582789452965285
TLR7,13299,PC10,0.0002524130937564031,0.0002524130937564031
GJD2,23618,PC10,-0.00024747561353504545,0.00024747561353504545
CCL26,12422,PC10,0.00024425559215856244,0.00024425559215856244
AC112721.1,5307,PC10,0.00024245837565808724,0.00024245837565808724
PDE7B,11477,PC10,0.00023728665556777074,0.00023728665556777074
CSAG1,14189,PC10,0.00023637458539091366,0.00023637458539091366
POMC,3465,PC10,-0.00023535570198450186,0.00023535570198450186
TRIM64B,19547,PC10,0.0002327564315030657,0.0002327564315030657
HCCAT3,31104,PC10,-0.00023100596735607616,0.00023100596735607616
LINC00691,5596,PC10,0.00022314761176168532,0.00022314761176168532
RP11-973H7.4,28073,PC10,0.0002215238706167076,0.0002215238706167076
RP11-486L19.2,25882,PC10,-0.00021925646695150752,0.00021925646695150752
IL6,12015,PC10,0.00021861229361769995,0.00021861229361769995
RHBDL2,797,PC10,-0.00021574218999821106,0.00021574218999821106
RP11-369C8.1,22731,PC10,0.00021572755986448821,0.00021572755986448821
CCNO,8893,PC10,0.0002152440981311435,0.0002152440981311435
EDN3,29273,PC10,-0.00021477016291970513,0.00021477016291970513
S100A9,1955,PC10,0.0002146741222399766,0.0002146741222399766
HSPA6,2236,PC10,0.00021430355443344886,0.00021430355443344886
RP11-30P6.6,11148,PC10,0.0002136713397677255,0.0002136713397677255
TRIM49C,19549,PC10,0.00021156443629468253,0.00021156443629468253
MIR137HG,1409,PC10,-0.00021045610512346343,0.00021045610512346343
GPR6,11287,PC10,-0.00021013271735468187,0.00021013271735468187
Y_RNA-1,25560,PC10,0.00020987917068075997,0.00020987917068075997
LINC00326,11448,PC10,0.00020930993935280016,0.00020930993935280016
TRIM48,18805,PC10,0.00020769203236996748,0.00020769203236996748
CCDC144A,26463,PC10,-0.00020764028449037598,0.00020764028449037598
CYP3A43,12601,PC10,-0.00020672399795148772,0.00020672399795148772
TRIM43,4098,PC10,0.0002021174060908229,0.0002021174060908229
PHOX2B,7482,PC10,-0.00020050805449826613,0.00020050805449826613
KCNJ9,2177,PC10,-0.00019814514002538223,0.00019814514002538223
HSD17B2,25855,PC10,0.00019690836778945092,0.00019690836778945092
CGA,11155,PC10,-0.00019597909927057233,0.00019597909927057233
RP11-403B2.6,23484,PC10,0.00019489965109135992,0.00019489965109135992
C22orf26,32148,PC10,0.0001938201493628865,0.0001938201493628865
HIST1H2BJ,10455,PC10,-0.0001919797898219469,0.0001919797898219469
SLC26A4,12742,PC10,0.00019039510024501124,0.00019039510024501124
ROPN1,6395,PC10,-0.00018969914556718825,0.00018969914556718825
TRIM31,10540,PC10,-0.00018892155907693586,0.00018892155907693586
GJB1,13715,PC10,-0.00018640909081297537,0.00018640909081297537
CCR7,26957,PC10,0.0001858246644302593,0.0001858246644302593
RP11-218I7.2,15684,PC10,0.00018512358472836806,0.00018512358472836806
RP11-14O19.2,1397,PC10,-0.0001817790753253763,0.0001817790753253763
KLK2,31041,PC10,-0.0001800370729748585,0.0001800370729748585
IFNL1,30559,PC10,-0.0001775738097412074,0.0001775738097412074
SNORA40-1,21381,PC10,0.00017319028726654932,0.00017319028726654932
MAGEA12,14188,PC10,0.00017218121056693873,0.00017218121056693873
AL049840.1,23416,PC10,0.00017157917005256664,0.00017157917005256664
ZNF556,29525,PC10,-0.0001698213412447293,0.0001698213412447293
RP11-338I21.1,17596,PC10,-0.0001696345408348858,0.0001696345408348858
C10orf129,17714,PC10,-0.00016799740699153368,0.00016799740699153368
OBP2B,16710,PC10,0.00016768240377885125,0.00016768240377885125
RP11-21L1.1,25539,PC10,0.00016521496177541764,0.00016521496177541764
KRT17,27028,PC10,0.00016490790745797327,0.00016490790745797327
TDGF1,5798,PC10,0.00016168285524494172,0.00016168285524494172
CORO7-PAM16,24798,PC10,0.00016097915487970902,0.00016097915487970902
CTC-441N14.2,9393,PC10,0.00016052286559676085,0.00016052286559676085
GRIK1,32355,PC10,0.00015885199330312186,0.00015885199330312186
AC079602.1,21563,PC10,-0.00015627203053517906,0.00015627203053517906
CTD-3126B10.4,24726,PC10,-0.0001546778895579715,0.0001546778895579715
CNR2,500,PC10,0.00015429400056730025,0.00015429400056730025
TRIM49,19546,PC10,0.00015283771163182737,0.00015283771163182737
FAM151A,1071,PC10,-0.00015119586307438468,0.00015119586307438468
ZSCAN4,31360,PC10,0.00014928172932725058,0.00014928172932725058
IBSP,7820,PC10,0.00014569044395894255,0.00014569044395894255
AL109659.1,978,PC10,0.00014520060634811316,0.00014520060634811316
HBA2,24566,PC10,-0.00014186256001715323,0.00014186256001715323
ECSCR,9604,PC10,0.00014042691583464282,0.00014042691583464282
PENK,14835,PC10,0.00013932408836447047,0.00013932408836447047
TM4SF4,6644,PC10,0.00013913680723779198,0.00013913680723779198
GPR110,10947,PC10,0.0001372817247993535,0.0001372817247993535
SPANXC,14118,PC10,0.00013621552230624794,0.00013621552230624794
TCP10L,32414,PC10,0.00013530171647085275,0.00013530171647085275
