cell_line,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
HPSI0215i-uiao_2,-0.62411819900446,0.7061752359411447,-1.656419563046101,1.0010003818914341,1.4384766426292435,1.1759998869992099,-0.4627976001706329,-1.4939053972821483,0.7737711765652123,0.22175749848988865
HPSI0215i-yoch_6,-11.043453007240004,8.822418571449218,-0.07298966506146758,-2.7370671189245797,-1.0536046490840563,-1.4545067942637175,0.6154634786407839,-0.5330026235383988,-2.099013499293572,0.2400544570918562
HPSI0215i-zett_5,-5.818643872961683,-7.507048165160102,-3.151287719310818,2.7160780387974355,-1.9889644140704976,0.770687570685494,2.4556504694773644,-0.12714863144655691,-0.10768021467124614,0.18926920140222786
HPSI0314i-bubh_3,-3.3170495352114293,1.7996790664155076,5.437015548206971,-3.0360205908164386,-2.594949981572843,0.2388311492508775,-2.2792513136901524,0.7070137911961561,0.10697355263362915,-0.8152767940403841
HPSI0314i-cuhk_2,4.292373105593877,1.1175425474299956,1.368067832036363,-0.2661861981754514,0.20199823746427228,-0.4517043940337438,0.14892648735249078,-0.46439350747391445,0.10216340526294947,1.5923625053841215
HPSI0314i-hoik_1,1.2647082646571806,0.303475584102639,6.229751403401121,-1.965993025773073,-4.296926029640127,2.1471118194435665,-3.2424467574650806,0.2722071380604066,0.15926658380436903,-0.5527756825840754
HPSI0314i-qaqx_1,1.225873999523409,-0.7271028794657146,-3.4320561685071382,1.507367465471545,1.5782655399170205,-0.08728310979006593,-0.39866497308813637,-0.1010852706676911,0.7732126107599344,-0.7720667186704844
HPSI0314i-sojd_3,-2.9682664915125394,7.045734938142773,0.7268455234362595,-1.2853599949589531,0.11129172142738086,-0.8152413854183082,-0.9758651930354155,-1.2028840382472892,0.2266867964734059,-0.7015589308634285
HPSI0314i-uict_1,-2.477890956568967,-0.9603499363039851,-3.61135217276827,0.9789951006100819,0.2272065651786411,0.2886846228609936,-0.26227330830938245,1.1868285418959355,-0.22683915600456123,0.1959780360602448
HPSI0314i-xagu_1,-2.8558351116282905,-2.088824831148659,-2.930729567768382,0.3977405864584137,0.32271372259813497,0.45544092295228333,0.691387415552139,0.47005594722599714,-0.6162842584810282,0.16957109528540742
HPSI0314i-xugn_2,-6.388554043720472,1.3036057884486552,5.18552832304052,-4.236727624831423,-2.6947255072602685,-0.8511207957733646,-0.8696562812247728,1.1665656554711372,-1.680847572150723,-0.003811631004878316
HPSI0414i-ceik_1,0.18479056036763136,6.118631196932179,0.3217388571015641,-1.0350225424251516,-0.36055230369891006,0.0711950395662364,0.0009500796579398115,-1.2047967091524587,-0.29466591646488133,0.716410671664125
HPSI0414i-gesg_2,-2.216285057259055,3.560511738943795,4.690611014396934,0.0871402235551848,-1.645416796794033,0.7884700501288822,-2.1883362465038405,-1.446383309750476,1.0693442374371256,-0.48012073923080095
HPSI0414i-mita_1,-9.104208396691757,5.956822985432489,3.2162617828529445,-2.705633782494803,-0.7642857360666874,-1.8892064878063313,-0.317000949477916,0.15954589039262587,-0.8855109265365145,-0.18182668989645323
HPSI0414i-oaqd_2,-7.993556775633047,4.568603276704508,3.4212554338926693,-3.5400153456789267,-1.980846022726705,-1.1831921758344683,-0.20654922315693552,0.969507145895158,-1.389039537621083,0.07778429693904884
HPSI0414i-sebn_3,6.0319662797618685,1.839573264716427,-2.78454902297541,0.8633060264329547,2.7054779194758067,-3.281970506480917,-0.7359934982042569,1.188176719632642,0.5195626107311002,-1.5133696521256097
HPSI0414i-uawq_2,-5.130727171404787,-3.2434526856553245,-3.3086812024141388,0.9746548178956642,-0.8492651315966843,0.28303375412006704,0.41299462368726203,0.721820348116668,-0.9569295066059786,0.85111449774382
HPSI0414i-xojn_3,7.897056190783051,1.0307504006080794,-1.109287842606948,0.22377926621622954,-0.2796804662554112,-1.084851760535476,2.076672268811244,0.7378207490650355,-0.9250766673247697,1.4587361276780497
HPSI0513i-dipe_1,5.184319321410978,-0.865220083462639,-3.4452789393290097,1.7110281930516087,4.370164378935827,-1.1584709586204371,-1.8510548363986161,1.266366428993627,0.5190670031882934,-2.251636748501606
HPSI0513i-fejf_2,4.055181395895002,6.3191022529083405,0.28829786972958416,0.3541195123635297,1.4929205339313363,-1.0616791184764447,-1.6776647462557799,-1.1297067053281193,2.374647899228848,-3.1448616365958415
HPSI0513i-giuf_1,13.285600982017595,5.605850515266954,-1.032813684549298,1.5127845061084735,2.9102553448146837,-3.0375713823509356,1.388090366966486,-0.5698330547492721,1.1415486728817346,-3.0269362240262963
HPSI0513i-momt_2,8.513935758965696,2.156230297105829,0.114977996207423,1.392283864928693,2.4049136742553197,-1.728228596426332,-0.6167674408327724,-0.8389324462851789,1.8082708826905836,-2.2118191913770344
HPSI0513i-oibg_1,0.3624863448190816,5.04762398506006,2.924927015297024,0.9171853910726357,2.4546913730919604,-0.3564464727501716,-4.0929535696743065,-3.4083378200243155,3.6246771362479726,-3.1629458010008786
HPSI0513i-sucd_3,11.653048751323842,0.2110628391646488,-1.9138007512283215,1.9724729512422838,1.605555831851795,-2.716279898569078,1.2530883192659454,0.1137020310550368,0.7636495665011573,-1.4549590237392394
HPSI0513i-uoxz_4,13.878340346407944,2.0610157293070697,-1.9624927942424943,1.5328753044498218,3.364357939320608,-2.636142648400203,1.1350523647136606,0.636566504243282,0.7799077449733293,-1.8212242494125535
HPSI0513i-veve_2,12.312675143084075,2.679315441784717,0.35243189624560833,0.5111402853082705,3.059887657775724,-1.7038485594914567,1.5286309399205824,-0.3203930829619652,1.1033426172620542,-1.4611302614198647
HPSI0514i-fiaj_1,-2.1866169463362084,3.4340425224236117,1.9704475643106831,-1.5435280907738878,-0.00018233282774009207,1.3022784557202738,0.10679614443601931,-1.9871439050966861,0.22293588261882774,2.145609700617817
HPSI0514i-lako_1,3.2061764620623743,-3.536870357342171,-2.016918452202641,1.3264544165207703,1.6444605506831376,0.25974801843162376,1.1439585931966836,0.4291343082624336,0.37983709186730924,-0.023880893643218992
HPSI0514i-naah_2,8.32526826938567,-1.5616386950448844,-4.168952543754938,1.1469894021431417,0.9766402931760236,-1.9667933152053982,0.10874949427165019,1.1105375500960168,-0.8177726211613022,1.5757837948891067
HPSI0514i-oekw_2,-5.538316449737251,1.596439520155279,0.4040651128941032,-2.132134137669849,-0.9409627803379079,-0.34118814606297576,0.26743755009799336,0.5387111827874822,-1.796996981478432,0.8604450736937866
