model,k,param_str,mae_mean,mae_std,rmse_mean,rmse_std,r2_mean,r2_std,frac_out_of_range_mean,frac_out_of_range_std,scheme,pool_correction,tuning,n_outer_folds,selection_distribution
lasso,6,alpha=0.01,0.13480772865221166,0.002595294155459611,0.16692151208212827,0.003443421386025847,0.6862937299036267,0.012935780540712696,0.053623188405797106,0.005066709411450004,plain,False,flat,,
lasso,6,alpha=0.1,0.17873821859944833,0.0027841488779211487,0.20454581480350437,0.0032434504614214017,0.5290099423697886,0.01484099486040828,0.007246376811594203,0.0,plain,False,flat,,
lasso,6,alpha=1.0,0.26676852981593613,0.0008066728340637028,0.2987371612779808,0.0007045041312769614,-0.004414443978247573,0.0047446171750365985,0.0,0.0,plain,False,flat,,
lasso,6,alpha=10.0,0.26676852981593613,0.0008066728340637028,0.2987371612779808,0.0007045041312769614,-0.004414443978247573,0.0047446171750365985,0.0,0.0,plain,False,flat,,
lasso,7,alpha=0.001,0.1302873979965986,0.002441262455888459,0.1646410863849414,0.002912896746913179,0.6948375773438729,0.010726648156346327,0.049275362318840575,0.01441201342046019,plain,False,flat,,
lasso,7,alpha=0.01,0.13375571602866923,0.0022127338915313337,0.16584285880886723,0.0028453864138019706,0.6903715422393208,0.010642971807598592,0.051449275362318844,0.007974673439236317,plain,False,flat,,
lasso,7,alpha=0.1,0.17873821859944833,0.0027841488779211487,0.20454581480350437,0.0032434504614214017,0.5290099423697886,0.01484099486040828,0.007246376811594203,0.0,plain,False,flat,,
lasso,7,alpha=1.0,0.26676852981593613,0.0008066728340637028,0.2987371612779808,0.0007045041312769614,-0.004414443978247573,0.0047446171750365985,0.0,0.0,plain,False,flat,,
lasso,7,alpha=10.0,0.26676852981593613,0.0008066728340637028,0.2987371612779808,0.0007045041312769614,-0.004414443978247573,0.0047446171750365985,0.0,0.0,plain,False,flat,,
lasso,8,alpha=0.001,0.1299912885977037,0.0026861779462718127,0.16502497277508776,0.003086166007955968,0.6934027230944804,0.011407755695777722,0.04782608695652174,0.009166022203386609,plain,False,flat,,
