model,k,param_str,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,balanced_accuracy_mean,balanced_accuracy_std,sensitivity_mean,sensitivity_std,specificity_mean,specificity_std,f1_mean,f1_std,brier_mean,brier_std,scheme,pool_correction,tuning,n_outer_folds,selection_distribution
logistic_l1,7,C=0.01,0.4993055555555556,0.006271963521899154,0.6945011479615374,0.003843787392041135,0.5013392857142858,0.003839042176763758,0.48125,0.21560235388325424,0.5214285714285715,0.21573583409665323,0.5440699420481123,0.15512251773105368,0.25043389348161105,0.004014995912637202,plain,False,flat,,
logistic_l1,7,C=0.1,0.965625,0.0034150623964401554,0.9828051708504552,0.0022622511922962565,0.905877976190476,0.010148971957147866,0.9427083333333334,0.005490065382236741,0.869047619047619,0.020234204419018974,0.9427176071299759,0.0047855095724444515,0.07974374037127493,0.0021020181812716073,plain,False,flat,,
logistic_l1,7,C=1.0,0.958234126984127,0.004583934544503165,0.9772926015654336,0.002889239753267117,0.9120535714285714,0.012128965170505341,0.93125,0.0072833947789593834,0.8928571428571429,0.023138697995417887,0.941557392437395,0.00617639792837817,0.06701145717436748,0.0033880233634057226,plain,False,flat,,
logistic_l1,7,C=10.0,0.9548859126984126,0.005242275706245263,0.9756180109264804,0.004441683778015516,0.8991815476190477,0.011015088289286951,0.9197916666666666,0.008575756274464247,0.8785714285714284,0.023676879190756048,0.9324223080101687,0.005362829872820941,0.07381423195770354,0.004588199000179347,plain,False,flat,,
logistic_l1,7,C=100.0,0.9501984126984127,0.0062926340445218325,0.9724766456493711,0.005592898236371652,0.8989583333333334,0.013178957673466914,0.9145833333333334,0.00957225607784042,0.8833333333333334,0.02850521427947298,0.9305869643493832,0.006198361321353907,0.07734335724676877,0.0052827935363695495,plain,False,flat,,
logistic_l1,8,C=0.01,0.5010664682539683,0.013544104210138318,0.6961752227914817,0.006707086321934668,0.4997767857142857,0.008942683402396644,0.478125,0.2712981232557622,0.5214285714285715,0.27017952655300354,0.5290924721340327,0.18470344602149238,0.25096649700274976,0.007013610840471945,plain,False,flat,,
logistic_l1,8,C=0.1,0.9657986111111111,0.0032367945483190116,0.9829018155378598,0.0021600348111427497,0.905877976190476,0.010148971957147866,0.9427083333333334,0.005490065382236741,0.869047619047619,0.020234204419018974,0.9427176071299759,0.0047855095724444515,0.07959135887680736,0.002093780088132299,plain,False,flat,,
logistic_l1,8,C=1.0,0.9608382936507937,0.005391390727825401,0.9780089176724032,0.0048145476271211326,0.9166666666666666,0.015551999411300475,0.9333333333333333,0.00537914353639915,0.9,0.03134669469544685,0.9441851882717573,0.006777923488289044,0.06488964850480075,0.0032190392855208087,plain,False,flat,,
logistic_l1,8,C=10.0,0.9546626984126985,0.007703855475658395,0.9728778936105418,0.0072183079492612575,0.9075892857142858,0.01491728369153329,0.9270833333333334,0.009820927516479843,0.8880952380952382,0.031845083567839494,0.9383410495067854,0.006875845937158229,0.07019036401175212,0.005204829022193478,plain,False,flat,,
logistic_l1,8,C=100.0,0.9472966269841269,0.015155485875033967,0.9676502953642776,0.014622140547718763,0.9055059523809523,0.014913984502354092,0.9229166666666666,0.008784104611578854,0.8880952380952382,0.025222616796937655,0.9360888872159538,0.008325290919335468,0.07384779972608449,0.007440996911361054,plain,False,flat,,
logistic_l1,9,C=0.01,0.5008680555555556,0.010198684246980106,0.6961646143486468,0.005553871247586991,0.49970238095238095,0.008286848334330757,0.6208333333333333,0.1481463396880361,0.37857142857142856,0.14739272632065267,0.6473460150885415,0.08669995307990355,0.24840464568275808,0.006292225286426724,plain,False,flat,,
logistic_l1,9,C=0.1,0.9657738095238095,0.0032547982283448094,0.9828813907012586,0.0021705755085153155,0.905877976190476,0.010148971957147866,0.9427083333333334,0.005490065382236741,0.869047619047619,0.020234204419018974,0.9427176071299759,0.0047855095724444515,0.07959111331806232,0.002092810316816034,plain,False,flat,,
logistic_l1,9,C=1.0,0.9610367063492063,0.005545125653767364,0.9781299617676465,0.004974312744453028,0.9178571428571429,0.014312901268826197,0.9333333333333333,0.00537914353639915,0.9023809523809524,0.028505214279473005,0.9446760259680925,0.006407619778854582,0.06480710277092895,0.003249195222274866,plain,False,flat,,
logistic_l1,9,C=10.0,0.9540426587301587,0.007005247249584622,0.9725602209390326,0.007604743490137571,0.9065476190476189,0.014951881226273353,0.925,0.008216777476527274,0.8880952380952382,0.0318450835678395,0.9372277031318312,0.006552835271563633,0.07050500241775783,0.004937329746542506,plain,False,flat,,
