gene,gene_index,mean,var
AC007364.1,4543,3.445098337316805e-05,5.331342083007948e-05
AC016682.1,4544,7.311431815024009e-06,1.302330954958705e-05
RND3,4546,0.3240574760683002,0.49596273066596974
KCNJ3,4573,0.003034666677574961,0.016470927038672065
SPC25,4653,0.3318629712166698,0.49046645656539345
DHRS9,4656,5.6197496650787774e-05,9.17417323425133e-05
SP5,4674,0.917215362674219,1.344979785507963
CHRNA1,4722,0.0007978420798598259,0.001763860912537185
AC016751.2,4730,6.561771590632286e-06,1.048959542825259e-05
HOXD-AS2,4737,1.92032969519618e-05,3.108829039909786e-05
HNRNPA3,4756,4.560479780747302,6.649907656381078
CERKL,4797,0.0005818957370341502,0.0008423160348239165
NEUROD1,4798,0.08030637919271336,0.3284028464097441
FRZB,4806,1.162795722187817,3.1490112836452964
ZSWIM2,4825,0.00019243663395948407,0.0004800105111021142
TFPI,4828,0.4312358638286025,2.658464371811492
COL3A1,4832,0.0015161825199242833,0.0035891036318065994
TMEFF2,4866,0.00950916444187635,0.016327206508422076
C2orf66,4886,3.6029474364248786e-05,5.2999020237728585e-05
HSPD1,4893,11.502422063239104,22.02367522206393
HSPE1,4894,5.251101182718791,11.270880965623842
RP11-486F17.1,4907,3.855768034947802e-05,6.48998830275822e-05
SPATS2L,4914,0.3919337327647379,0.5891557895542425
SGOL2,4916,0.3421272855337704,0.6857592064390738
NRP2,4971,0.47299182548445756,0.8185025756782833
MAP2,5017,0.6738095135401316,1.1180027078640395
AC107218.3,5038,8.817844987289917e-05,0.00013508137338031032
FN1,5046,0.07668497612289596,0.2472231068608784
RPL37A,5068,52.41952371081548,205.0270512920938
IGFBP2,5071,6.838297126861995,53.988449305525954
IGFBP5,5072,2.7375600008132444,18.95920367448455
TNP1,5076,0.00013184810335253698,0.0001921785627318742
AC007557.1,5080,2.2087403266174465e-05,3.929153166268377e-05
PRKAG3,5111,8.492195514680161e-06,1.756938162287982e-05
WNT6,5112,0.0017810888479830329,0.0033029011137304318
AC097468.7,5115,3.780620768862301e-05,6.390105243705938e-05
FEV,5118,0.0004240027920346808,0.0006931491035827896
CRYBA2,5119,0.0006969819973737258,0.0014677553802030488
TUBA4A,5134,0.024783251376302023,0.04091812378459378
RESP18,5138,0.0045307279349969575,0.007125234031427594
DES,5141,0.008942955156980188,0.01577479992621339
ASIC4,5147,0.009752941076396647,0.016026934866814925
PAX3,5167,0.04768437622048767,0.11873598486669837
CCDC140,5168,0.002387295824336517,0.006654158454512181
ACSL3,5174,0.44570269528893003,0.6439466479769083
AC097461.4,5175,2.325523867646869e-05,3.8957111094992384e-05
SCG2,5179,0.0019647713878909352,0.004566873812035702
SERPINE2,5184,0.598438223934881,1.0278292442479975
NYAP2,5189,0.0010860031210667609,0.0033254975214912054
IRS1,5192,0.1484547701159617,0.2197277658083076
TM4SF20,5199,2.3163804584262867e-05,3.600125851152613e-05
ITM2C,5221,2.3310570004038,4.314303568762193
NCL,5233,6.118217042828468,15.679030163358995
PTMA,5237,46.75327529625692,317.2140696599595
ALPP,5243,0.00015551080284800255,0.0004623025790314307
ALPPL2,5245,0.013441044691862877,1.001398092776454
PRSS56,5249,0.004019947411905643,0.01601306206677436
SAG,5264,0.0005907436276086193,0.0017012423091147838
HJURP,5279,0.31916342874832476,0.6302835258207373
ARL4C,5287,0.5569869873546935,0.8968255068963397
ACKR3,5299,0.006756661012375149,0.009919433458674975
COL6A3,5306,0.007647976804236528,0.012463481688284185
AC112721.1,5307,8.691957892047994e-05,0.00027997650476981566
PRLH,5310,8.374933224235058e-06,1.7087526032697027e-05
AC104667.3,5312,0.0028350926908423824,0.010031930362633192
RAMP1,5316,0.007209650812725935,0.011819549072893962
HES6,5325,0.32277217197684793,2.3963030611551104
AC093802.1,5344,0.00031788250710475344,0.0014027399847485324
C2orf54,5367,0.00024600416884418757,0.0005999053003120439
