scheme,pool_correction,model,repeat,fold,selected_k,selected_param,label_variant
donor_grouped,False,lasso,7,3,9,alpha=0.001,da_untreated
donor_grouped,False,ridge,7,4,1,alpha=0.1,da_untreated
donor_grouped,False,lasso,7,4,6,alpha=0.01,da_untreated
donor_grouped,False,ridge,8,0,0,alpha=10.0,da_untreated
donor_grouped,False,lasso,8,0,0,alpha=0.01,da_untreated
donor_grouped,False,ridge,8,1,10,alpha=10.0,da_untreated
donor_grouped,False,lasso,8,1,0,alpha=0.01,da_untreated
donor_grouped,False,ridge,8,2,0,alpha=10.0,da_untreated
donor_grouped,False,lasso,8,2,0,alpha=0.01,da_untreated
donor_grouped,False,ridge,8,3,9,alpha=1.0,da_untreated
donor_grouped,False,lasso,8,3,6,alpha=0.001,da_untreated
donor_grouped,False,ridge,8,4,2,alpha=1.0,da_untreated
donor_grouped,False,lasso,8,4,4,alpha=0.01,da_untreated
donor_grouped,False,ridge,9,0,1,alpha=1.0,da_untreated
donor_grouped,False,lasso,9,0,0,alpha=0.01,da_untreated
donor_grouped,False,ridge,9,1,2,alpha=0.1,da_untreated
donor_grouped,False,lasso,9,1,6,alpha=0.01,da_untreated
donor_grouped,False,ridge,9,2,4,alpha=10.0,da_untreated
donor_grouped,False,lasso,9,2,1,alpha=0.001,da_untreated
donor_grouped,False,ridge,9,3,2,alpha=1.0,da_untreated
donor_grouped,False,lasso,9,3,10,alpha=0.01,da_untreated
donor_grouped,False,ridge,9,4,1,alpha=0.01,da_untreated
donor_grouped,False,lasso,9,4,4,alpha=0.01,da_untreated
loco,False,ridge,0,0,0,alpha=10.0,da_untreated
loco,False,lasso,0,0,6,alpha=0.01,da_untreated
loco,False,ridge,0,1,4,alpha=10.0,da_untreated
loco,False,lasso,0,1,10,alpha=0.01,da_untreated
loco,False,ridge,0,2,4,alpha=10.0,da_untreated
loco,False,lasso,0,2,10,alpha=0.01,da_untreated
loco,False,ridge,0,3,2,alpha=1.0,da_untreated
loco,False,lasso,0,3,1,alpha=0.001,da_untreated
loco,False,ridge,0,4,2,alpha=1.0,da_untreated
loco,False,lasso,0,4,1,alpha=0.001,da_untreated
loco,False,ridge,0,5,2,alpha=1.0,da_untreated
loco,False,lasso,0,5,6,alpha=0.01,da_untreated
loco,False,ridge,0,6,4,alpha=10.0,da_untreated
loco,False,lasso,0,6,10,alpha=0.01,da_untreated
loco,False,ridge,0,7,9,alpha=10.0,da_untreated
loco,False,lasso,0,7,10,alpha=0.01,da_untreated
loco,False,ridge,0,8,4,alpha=10.0,da_untreated
loco,False,lasso,0,8,10,alpha=0.01,da_untreated
loco,False,ridge,0,9,4,alpha=10.0,da_untreated
loco,False,lasso,0,9,10,alpha=0.01,da_untreated
loco,False,ridge,0,10,2,alpha=1.0,da_untreated
loco,False,lasso,0,10,6,alpha=0.01,da_untreated
loco,False,ridge,0,11,2,alpha=1.0,da_untreated
loco,False,lasso,0,11,6,alpha=0.01,da_untreated
loco,False,ridge,0,12,4,alpha=10.0,da_untreated
loco,False,lasso,0,12,10,alpha=0.01,da_untreated
loco,False,ridge,0,13,2,alpha=1.0,da_untreated
loco,False,lasso,0,13,6,alpha=0.01,da_untreated
loco,False,ridge,0,14,4,alpha=10.0,da_untreated
loco,False,lasso,0,14,10,alpha=0.01,da_untreated
loco,False,ridge,0,15,2,alpha=1.0,da_untreated
loco,False,lasso,0,15,6,alpha=0.01,da_untreated
loco,False,ridge,0,16,4,alpha=10.0,da_untreated
loco,False,lasso,0,16,10,alpha=0.01,da_untreated
loco,False,ridge,0,17,2,alpha=1.0,da_untreated
loco,False,lasso,0,17,6,alpha=0.01,da_untreated
loco,False,ridge,0,18,4,alpha=10.0,da_untreated
loco,False,lasso,0,18,10,alpha=0.01,da_untreated
loco,False,ridge,0,19,2,alpha=1.0,da_untreated
loco,False,lasso,0,19,1,alpha=0.001,da_untreated
loco,False,ridge,0,20,2,alpha=1.0,da_untreated
loco,False,lasso,0,20,1,alpha=0.001,da_untreated
loco,False,ridge,0,21,1,alpha=1.0,da_untreated
loco,False,lasso,0,21,1,alpha=0.001,da_untreated
loco,False,ridge,0,22,2,alpha=1.0,da_untreated
loco,False,lasso,0,22,1,alpha=0.001,da_untreated
loco,False,ridge,0,23,2,alpha=1.0,da_untreated
loco,False,lasso,0,23,2,alpha=0.001,da_untreated
loco,False,ridge,0,24,9,alpha=10.0,da_untreated
loco,False,lasso,0,24,0,alpha=0.01,da_untreated
loco,False,ridge,0,25,4,alpha=10.0,da_untreated
loco,False,lasso,0,25,10,alpha=0.01,da_untreated
loco,False,ridge,0,26,9,alpha=10.0,da_untreated
loco,False,lasso,0,26,10,alpha=0.01,da_untreated
loco,False,ridge,0,27,9,alpha=10.0,da_untreated
loco,False,lasso,0,27,10,alpha=0.01,da_untreated
loco,False,ridge,0,28,9,alpha=10.0,da_untreated
loco,False,lasso,0,28,10,alpha=0.01,da_untreated
loco,False,ridge,0,29,2,alpha=1.0,da_untreated
loco,False,lasso,0,29,1,alpha=0.001,da_untreated
loco,False,ridge,0,30,2,alpha=1.0,da_untreated
loco,False,lasso,0,30,1,alpha=0.001,da_untreated
loco,False,ridge,0,31,2,alpha=1.0,da_untreated
loco,False,lasso,0,31,1,alpha=0.001,da_untreated
loco,False,ridge,0,32,2,alpha=1.0,da_untreated
loco,False,lasso,0,32,1,alpha=0.001,da_untreated
loco,False,ridge,0,33,2,alpha=0.1,da_untreated
loco,False,lasso,0,33,1,alpha=0.001,da_untreated
loco,False,ridge,0,34,2,alpha=0.1,da_untreated
loco,False,lasso,0,34,2,alpha=0.001,da_untreated
loco,False,ridge,0,35,2,alpha=0.1,da_untreated
loco,False,lasso,0,35,1,alpha=0.001,da_untreated
loco,False,ridge,0,36,2,alpha=1.0,da_untreated
loco,False,lasso,0,36,1,alpha=0.001,da_untreated
loco,False,ridge,0,37,9,alpha=10.0,da_untreated
loco,False,lasso,0,37,10,alpha=0.01,da_untreated
loco,False,ridge,0,38,2,alpha=0.1,da_untreated
loco,False,lasso,0,38,1,alpha=0.001,da_untreated
loco,False,ridge,0,39,2,alpha=0.1,da_untreated
loco,False,lasso,0,39,1,alpha=0.001,da_untreated
loco,False,ridge,0,40,2,alpha=0.1,da_untreated
loco,False,lasso,0,40,1,alpha=0.001,da_untreated
loco,False,ridge,0,41,2,alpha=0.01,da_untreated
loco,False,lasso,0,41,1,alpha=0.001,da_untreated
loco,False,ridge,0,42,2,alpha=0.1,da_untreated
loco,False,lasso,0,42,1,alpha=0.001,da_untreated
loco,False,ridge,0,43,2,alpha=0.1,da_untreated
loco,False,lasso,0,43,1,alpha=0.001,da_untreated
loco,False,ridge,0,44,2,alpha=0.1,da_untreated
loco,False,lasso,0,44,1,alpha=0.001,da_untreated
loco,False,ridge,0,45,1,alpha=0.1,da_untreated
loco,False,lasso,0,45,1,alpha=0.001,da_untreated
loco,False,ridge,0,46,9,alpha=10.0,da_untreated
loco,False,lasso,0,46,10,alpha=0.01,da_untreated
loco,False,ridge,0,47,1,alpha=0.1,da_untreated
loco,False,lasso,0,47,1,alpha=0.001,da_untreated
loco,False,ridge,0,48,9,alpha=10.0,da_untreated
loco,False,lasso,0,48,10,alpha=0.01,da_untreated
loco,False,ridge,0,49,9,alpha=10.0,da_untreated
loco,False,lasso,0,49,10,alpha=0.01,da_untreated
loco,False,ridge,0,50,9,alpha=10.0,da_untreated
loco,False,lasso,0,50,10,alpha=0.01,da_untreated
loco,False,ridge,0,51,9,alpha=10.0,da_untreated
loco,False,lasso,0,51,10,alpha=0.01,da_untreated
loco,False,ridge,0,52,9,alpha=10.0,da_untreated
loco,False,lasso,0,52,10,alpha=0.01,da_untreated
loco,False,ridge,0,53,1,alpha=0.1,da_untreated
loco,False,lasso,0,53,1,alpha=0.001,da_untreated
loco,False,ridge,0,54,9,alpha=10.0,da_untreated
loco,False,lasso,0,54,10,alpha=0.01,da_untreated
loco,False,ridge,0,55,9,alpha=10.0,da_untreated
loco,False,lasso,0,55,10,alpha=0.01,da_untreated
loco,False,ridge,0,56,9,alpha=10.0,da_untreated
loco,False,lasso,0,56,10,alpha=0.01,da_untreated
loco,False,ridge,0,57,1,alpha=0.1,da_untreated
loco,False,lasso,0,57,1,alpha=0.001,da_untreated
loco,False,ridge,0,58,2,alpha=0.1,da_untreated
loco,False,lasso,0,58,1,alpha=0.001,da_untreated
loco,False,ridge,0,59,9,alpha=10.0,da_untreated
loco,False,lasso,0,59,10,alpha=0.01,da_untreated
loco,False,ridge,0,60,1,alpha=0.1,da_untreated
loco,False,lasso,0,60,1,alpha=0.001,da_untreated
loco,False,ridge,0,61,9,alpha=10.0,da_untreated
loco,False,lasso,0,61,10,alpha=0.01,da_untreated
loco,False,ridge,0,62,1,alpha=0.1,da_untreated
loco,False,lasso,0,62,1,alpha=0.001,da_untreated
loco,False,ridge,0,63,9,alpha=10.0,da_untreated
loco,False,lasso,0,63,10,alpha=0.01,da_untreated
loco,False,ridge,0,64,9,alpha=10.0,da_untreated
loco,False,lasso,0,64,10,alpha=0.01,da_untreated
loco,False,ridge,0,65,1,alpha=0.1,da_untreated
loco,False,lasso,0,65,1,alpha=0.001,da_untreated
loco,False,ridge,0,66,1,alpha=0.1,da_untreated
loco,False,lasso,0,66,1,alpha=0.001,da_untreated
loco,False,ridge,0,67,1,alpha=0.1,da_untreated
loco,False,lasso,0,67,1,alpha=0.001,da_untreated
loco,False,ridge,0,68,1,alpha=0.1,da_untreated
loco,False,lasso,0,68,1,alpha=0.001,da_untreated
loco,False,ridge,0,69,1,alpha=0.1,da_untreated
loco,False,lasso,0,69,1,alpha=0.001,da_untreated
loco,False,ridge,0,70,1,alpha=0.1,da_untreated
loco,False,lasso,0,70,1,alpha=0.001,da_untreated
loco,False,ridge,0,71,9,alpha=10.0,da_untreated
loco,False,lasso,0,71,0,alpha=0.01,da_untreated
loco,False,ridge,0,72,9,alpha=10.0,da_untreated
loco,False,lasso,0,72,0,alpha=0.01,da_untreated
loco,False,ridge,0,73,9,alpha=10.0,da_untreated
loco,False,lasso,0,73,10,alpha=0.01,da_untreated
loco,False,ridge,0,74,10,alpha=10.0,da_untreated
loco,False,lasso,0,74,4,alpha=0.01,da_untreated
loco,False,ridge,0,75,9,alpha=10.0,da_untreated
loco,False,lasso,0,75,4,alpha=0.01,da_untreated
loco,False,ridge,0,76,10,alpha=10.0,da_untreated
loco,False,lasso,0,76,4,alpha=0.01,da_untreated
loco,False,ridge,0,77,1,alpha=0.1,da_untreated
loco,False,lasso,0,77,1,alpha=0.001,da_untreated
loco,False,ridge,0,78,9,alpha=10.0,da_untreated
loco,False,lasso,0,78,6,alpha=0.01,da_untreated
loco,False,ridge,0,79,1,alpha=0.1,da_untreated
loco,False,lasso,0,79,1,alpha=0.001,da_untreated
loco,False,ridge,0,80,1,alpha=0.1,da_untreated
loco,False,lasso,0,80,1,alpha=0.001,da_untreated
loco,False,ridge,0,81,10,alpha=10.0,da_untreated
loco,False,lasso,0,81,7,alpha=0.01,da_untreated
loco,False,ridge,0,82,1,alpha=0.1,da_untreated
loco,False,lasso,0,82,1,alpha=0.001,da_untreated
loco,False,ridge,0,83,1,alpha=0.1,da_untreated
loco,False,lasso,0,83,1,alpha=0.001,da_untreated
loco,False,ridge,0,84,1,alpha=0.1,da_untreated
loco,False,lasso,0,84,1,alpha=0.001,da_untreated
loco,False,ridge,0,85,1,alpha=1.0,da_untreated
loco,False,lasso,0,85,1,alpha=0.001,da_untreated
loco,False,ridge,0,86,10,alpha=10.0,da_untreated
loco,False,lasso,0,86,6,alpha=0.01,da_untreated
loco,False,ridge,0,87,1,alpha=1.0,da_untreated
loco,False,lasso,0,87,1,alpha=0.001,da_untreated
loco,False,ridge,0,88,9,alpha=10.0,da_untreated
loco,False,lasso,0,88,6,alpha=0.01,da_untreated
loco,False,ridge,0,89,1,alpha=1.0,da_untreated
loco,False,lasso,0,89,1,alpha=0.001,da_untreated
loco,False,ridge,0,90,1,alpha=1.0,da_untreated
loco,False,lasso,0,90,1,alpha=0.001,da_untreated
loco,False,ridge,0,91,1,alpha=1.0,da_untreated
loco,False,lasso,0,91,1,alpha=0.001,da_untreated
loco,False,ridge,0,92,10,alpha=10.0,da_untreated
loco,False,lasso,0,92,4,alpha=0.01,da_untreated
loco,False,ridge,0,93,1,alpha=1.0,da_untreated
loco,False,lasso,0,93,1,alpha=0.001,da_untreated
loco,False,ridge,0,94,9,alpha=10.0,da_untreated
loco,False,lasso,0,94,4,alpha=0.01,da_untreated
loco,False,ridge,0,95,10,alpha=10.0,da_untreated
loco,False,lasso,0,95,6,alpha=0.01,da_untreated
loco,False,ridge,0,96,1,alpha=1.0,da_untreated
loco,False,lasso,0,96,1,alpha=0.001,da_untreated
loco,False,ridge,0,97,10,alpha=10.0,da_untreated
loco,False,lasso,0,97,6,alpha=0.01,da_untreated
loco,False,ridge,0,98,10,alpha=10.0,da_untreated
loco,False,lasso,0,98,6,alpha=0.01,da_untreated
loco,False,ridge,0,99,10,alpha=10.0,da_untreated
loco,False,lasso,0,99,0,alpha=0.01,da_untreated
loco,False,ridge,0,100,10,alpha=10.0,da_untreated
loco,False,lasso,0,100,0,alpha=0.01,da_untreated
loco,False,ridge,0,101,10,alpha=10.0,da_untreated
loco,False,lasso,0,101,0,alpha=0.01,da_untreated
loco,False,ridge,0,102,10,alpha=10.0,da_untreated
loco,False,lasso,0,102,6,alpha=0.01,da_untreated
loco,False,ridge,0,103,10,alpha=10.0,da_untreated
loco,False,lasso,0,103,4,alpha=0.01,da_untreated
loco,False,ridge,0,104,1,alpha=1.0,da_untreated
loco,False,lasso,0,104,1,alpha=0.001,da_untreated
loco,False,ridge,0,105,6,alpha=10.0,da_untreated
loco,False,lasso,0,105,4,alpha=0.01,da_untreated
loco,False,ridge,0,106,1,alpha=1.0,da_untreated
loco,False,lasso,0,106,1,alpha=0.001,da_untreated
loco,False,ridge,0,107,6,alpha=10.0,da_untreated
loco,False,lasso,0,107,4,alpha=0.01,da_untreated
loco,False,ridge,0,108,6,alpha=10.0,da_untreated
loco,False,lasso,0,108,4,alpha=0.01,da_untreated
loco,False,ridge,0,109,1,alpha=1.0,da_untreated
loco,False,lasso,0,109,1,alpha=0.001,da_untreated
loco,False,ridge,0,110,1,alpha=1.0,da_untreated
loco,False,lasso,0,110,1,alpha=0.001,da_untreated
loco,False,ridge,0,111,1,alpha=1.0,da_untreated
loco,False,lasso,0,111,1,alpha=0.001,da_untreated
loco,False,ridge,0,112,1,alpha=1.0,da_untreated
loco,False,lasso,0,112,1,alpha=0.001,da_untreated
loco,False,ridge,0,113,1,alpha=1.0,da_untreated
loco,False,lasso,0,113,1,alpha=0.001,da_untreated
loco,False,ridge,0,114,1,alpha=1.0,da_untreated
loco,False,lasso,0,114,1,alpha=0.001,da_untreated
loco,False,ridge,0,115,1,alpha=1.0,da_untreated
loco,False,lasso,0,115,1,alpha=0.001,da_untreated
loco,False,ridge,0,116,1,alpha=1.0,da_untreated
loco,False,lasso,0,116,1,alpha=0.001,da_untreated
loco,False,ridge,0,117,1,alpha=1.0,da_untreated
loco,False,lasso,0,117,1,alpha=0.001,da_untreated
loco,False,ridge,0,118,6,alpha=10.0,da_untreated
loco,False,lasso,0,118,4,alpha=0.01,da_untreated
loco,False,ridge,0,119,1,alpha=1.0,da_untreated
loco,False,lasso,0,119,1,alpha=0.001,da_untreated
loco,False,ridge,0,120,1,alpha=1.0,da_untreated
loco,False,lasso,0,120,1,alpha=0.001,da_untreated
loco,False,ridge,0,121,6,alpha=10.0,da_untreated
loco,False,lasso,0,121,4,alpha=0.01,da_untreated
loco,False,ridge,0,122,1,alpha=1.0,da_untreated
loco,False,lasso,0,122,1,alpha=0.001,da_untreated
loco,False,ridge,0,123,6,alpha=10.0,da_untreated
loco,False,lasso,0,123,10,alpha=0.01,da_untreated
loco,False,ridge,0,124,1,alpha=1.0,da_untreated
loco,False,lasso,0,124,1,alpha=0.001,da_untreated
loco,False,ridge,0,125,6,alpha=10.0,da_untreated
loco,False,lasso,0,125,4,alpha=0.01,da_untreated
loco,False,ridge,0,126,1,alpha=1.0,da_untreated
loco,False,lasso,0,126,1,alpha=0.001,da_untreated
loco,False,ridge,0,127,6,alpha=10.0,da_untreated
loco,False,lasso,0,127,4,alpha=0.01,da_untreated
loco,False,ridge,0,128,1,alpha=1.0,da_untreated
loco,False,lasso,0,128,1,alpha=0.001,da_untreated
loco,False,ridge,0,129,1,alpha=1.0,da_untreated
loco,False,lasso,0,129,1,alpha=0.001,da_untreated
loco,False,ridge,0,130,6,alpha=10.0,da_untreated
loco,False,lasso,0,130,4,alpha=0.01,da_untreated
loco,False,ridge,0,131,1,alpha=1.0,da_untreated
loco,False,lasso,0,131,1,alpha=0.001,da_untreated
loco,False,ridge,0,132,6,alpha=10.0,da_untreated
loco,False,lasso,0,132,4,alpha=0.01,da_untreated
