model,k,param_str,mae_mean,mae_std,rmse_mean,rmse_std,r2_mean,r2_std,frac_out_of_range_mean,frac_out_of_range_std,scheme,pool_correction,tuning,n_outer_folds,selection_distribution,fold_features,label_variant
lasso,3,alpha=0.1,0.103442482614989,0.0005158633380849,0.1275530573775656,0.0007919623141191,0.5506805918217638,0.0056044014087948,0.0,0.0,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,3,alpha=1.0,0.1581543285450711,0.0001747281207577,0.1908781385336844,0.0003691653167042,-0.0061719568614739,0.0038935034982812,0.0,0.0,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,3,alpha=10.0,0.1581543285450711,0.0001747281207577,0.1908781385336844,0.0003691653167042,-0.0061719568614739,0.0038935034982812,0.0,0.0,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,4,alpha=0.001,0.0577554296855828,0.0018188728208877,0.0799247645079915,0.0025535701093633,0.8234287871754434,0.011518002816982,0.0455882352941176,0.0133347750085641,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,4,alpha=0.01,0.0560213600907329,0.000511524004992,0.0788079798982755,0.0006375726307948,0.8284762206982004,0.0027736119248991,0.0014705882352941,0.0031002722158513,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,4,alpha=0.1,0.103442482614989,0.0005158633380849,0.1275530573775656,0.0007919623141191,0.5506805918217638,0.0056044014087948,0.0,0.0,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,4,alpha=1.0,0.1581543285450711,0.0001747281207577,0.1908781385336844,0.0003691653167042,-0.0061719568614739,0.0038935034982812,0.0,0.0,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,4,alpha=10.0,0.1581543285450711,0.0001747281207577,0.1908781385336844,0.0003691653167042,-0.0061719568614739,0.0038935034982812,0.0,0.0,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,5,alpha=0.001,0.0581035360478039,0.0019041149184141,0.0802287511424099,0.0026776849088247,0.8220681854228229,0.0121242966458026,0.05,0.0154236595319139,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,5,alpha=0.01,0.0560213600907329,0.000511524004992,0.0788079798982755,0.0006375726307948,0.8284762206982004,0.0027736119248991,0.0014705882352941,0.0031002722158513,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,5,alpha=0.1,0.103442482614989,0.0005158633380849,0.1275530573775656,0.0007919623141191,0.5506805918217638,0.0056044014087948,0.0,0.0,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,5,alpha=1.0,0.1581543285450711,0.0001747281207577,0.1908781385336844,0.0003691653167042,-0.0061719568614739,0.0038935034982812,0.0,0.0,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,5,alpha=10.0,0.1581543285450711,0.0001747281207577,0.1908781385336844,0.0003691653167042,-0.0061719568614739,0.0038935034982812,0.0,0.0,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,6,alpha=0.001,0.0573319720766901,0.0019364858149947,0.0793969439463161,0.0026825021339973,0.8257343150895131,0.0120640616542263,0.0639705882352941,0.010427474208913,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,6,alpha=0.01,0.0560334911782625,0.0005835568578801,0.0789314493956481,0.0007319221973212,0.827935162793519,0.0031943830149443,0.0022058823529411,0.0049628570419893,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,6,alpha=0.1,0.103442482614989,0.0005158633380849,0.1275530573775656,0.0007919623141191,0.5506805918217638,0.0056044014087948,0.0,0.0,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,6,alpha=1.0,0.1581543285450711,0.0001747281207577,0.1908781385336844,0.0003691653167042,-0.0061719568614739,0.0038935034982812,0.0,0.0,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,6,alpha=10.0,0.1581543285450711,0.0001747281207577,0.1908781385336844,0.0003691653167042,-0.0061719568614739,0.0038935034982812,0.0,0.0,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,7,alpha=0.001,0.0575693535794727,0.001769050352127,0.0796818673909728,0.0025721964549229,0.8244970251252782,0.0116096807737749,0.0647058823529411,0.0096805968912409,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,7,alpha=0.01,0.0560634018979457,0.000596069546695,0.0789636164289464,0.0007371651464227,0.8277947100339658,0.0032172985928502,0.0022058823529411,0.0049628570419893,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,7,alpha=0.1,0.103442482614989,0.0005158633380849,0.1275530573775656,0.0007919623141191,0.5506805918217638,0.0056044014087948,0.0,0.0,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,7,alpha=1.0,0.1581543285450711,0.0001747281207577,0.1908781385336844,0.0003691653167042,-0.0061719568614739,0.0038935034982812,0.0,0.0,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,7,alpha=10.0,0.1581543285450711,0.0001747281207577,0.1908781385336844,0.0003691653167042,-0.0061719568614739,0.0038935034982812,0.0,0.0,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,8,alpha=0.001,0.0582775761656635,0.0018394655917762,0.0798276242760406,0.0026882986151509,0.8238397876891559,0.0121648911331149,0.0698529411764705,0.0170691032808628,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,8,alpha=0.01,0.0560634018979457,0.000596069546695,0.0789636164289464,0.0007371651464227,0.8277947100339658,0.0032172985928502,0.0022058823529411,0.0049628570419893,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,8,alpha=0.1,0.103442482614989,0.0005158633380849,0.1275530573775656,0.0007919623141191,0.5506805918217638,0.0056044014087948,0.0,0.0,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,8,alpha=1.0,0.1581543285450711,0.0001747281207577,0.1908781385336844,0.0003691653167042,-0.0061719568614739,0.0038935034982812,0.0,0.0,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,8,alpha=10.0,0.1581543285450711,0.0001747281207577,0.1908781385336844,0.0003691653167042,-0.0061719568614739,0.0038935034982812,0.0,0.0,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,9,alpha=0.001,0.0584394041656944,0.0018016324858765,0.0796936473012201,0.0025418705344103,0.82444903294391,0.0114358575624479,0.0713235294117647,0.0138864857590346,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,9,alpha=0.01,0.0561487027700809,0.0007224380633035,0.0790817595356162,0.0008453581172418,0.8272748122293695,0.0037015866737366,0.0029411764705882,0.0051412198439713,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,9,alpha=0.1,0.103442482614989,0.0005158633380849,0.1275530573775656,0.0007919623141191,0.5506805918217638,0.0056044014087948,0.0,0.0,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,9,alpha=1.0,0.1581543285450711,0.0001747281207577,0.1908781385336844,0.0003691653167042,-0.0061719568614739,0.0038935034982812,0.0,0.0,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,9,alpha=10.0,0.1581543285450711,0.0001747281207577,0.1908781385336844,0.0003691653167042,-0.0061719568614739,0.0038935034982812,0.0,0.0,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,10,alpha=0.001,0.0586303400496732,0.0019425001202052,0.0801498870176014,0.0027117334853091,0.8224129131854753,0.0122595237083079,0.0654411764705882,0.013624453048713,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,10,alpha=0.01,0.0562314300327381,0.0008940596167285,0.0792817431563494,0.0010430194162206,0.8263909383348501,0.0045911806501053,0.0022058823529411,0.0049628570419893,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,10,alpha=0.1,0.103442482614989,0.0005158633380849,0.1275530573775656,0.0007919623141191,0.5506805918217638,0.0056044014087948,0.0,0.0,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,10,alpha=1.0,0.1581543285450711,0.0001747281207577,0.1908781385336844,0.0003691653167042,-0.0061719568614739,0.0038935034982812,0.0,0.0,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,10,alpha=10.0,0.1581543285450711,0.0001747281207577,0.1908781385336844,0.0003691653167042,-0.0061719568614739,0.0038935034982812,0.0,0.0,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,0,alpha=0.01,0.0581687328256154,0.0019178016221695,0.0800159856385301,0.0034326364063322,0.8228950827346908,0.0158607115785118,0.0433823529411764,0.0106554240780804,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,0,alpha=0.1,0.0581547433550462,0.0018881990659413,0.0799908483834617,0.0033948578323389,0.8230125680666592,0.0156708516303896,0.0433823529411764,0.0112050288731984,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,0,alpha=1.0,0.058039016206438,0.0017246798235163,0.0799192101250758,0.0031959182691433,0.823361514384156,0.0146891485642422,0.0485294117647058,0.0105135346027094,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,0,alpha=10.0,0.0578195023389061,0.0014377756758125,0.0806058272082337,0.0025677284277306,0.8204077058736358,0.0118029957350688,0.0323529411764705,0.0116001564374502,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,0,alpha=100.0,0.0795760579709328,0.0009815154980695,0.1039225303446276,0.0010944215064023,0.7017220590392859,0.0063449365402225,0.0095588235294117,0.0069756124856655,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,1,alpha=0.01,0.0579893624936163,0.0018897656020231,0.0808455392433103,0.0026487081900267,0.8193284228289095,0.0120165074490645,0.0514705882352941,0.0060036513303509,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,1,alpha=0.1,0.0579471026522864,0.0018244584034489,0.0807583636287185,0.0026163380485266,0.8197217085761421,0.0118693268953132,0.0522058823529411,0.0073119773971452,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,1,alpha=1.0,0.0580297448324467,0.0017260418077462,0.0805593655429684,0.0026652917116079,0.8206018040647136,0.0121548713760656,0.0477941176470588,0.0071457743809378,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,1,alpha=10.0,0.0595925258493103,0.0016339314806872,0.0829918825099089,0.003147994894581,0.8095453394813937,0.0150162404366622,0.0367647058823529,0.0103986291350962,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,1,alpha=100.0,0.0740764978392343,0.0009519402183698,0.0978282740042012,0.0012750759083366,0.7356656867664447,0.0069759002493971,0.0088235294117647,0.004650408323777,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,2,alpha=0.01,0.058458030340072,0.0022349073656966,0.0814205700049736,0.0031128313920761,0.816685181382009,0.0142497238500246,0.0522058823529411,0.0073119773971452,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,2,alpha=0.1,0.0583662207582337,0.0021470345394053,0.081255760411274,0.0030405265556724,0.8174366374514491,0.0139106163686835,0.0522058823529411,0.0073119773971452,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,2,alpha=1.0,0.0582655028587153,0.001892974707664,0.0808330172496914,0.0029059112021275,0.8193488237457058,0.0133288490917309,0.0455882352941176,0.0090387690757773,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,2,alpha=10.0,0.0597553187210691,0.001712895809631,0.0832282675751468,0.0032422585211721,0.8084452872817783,0.0155225871336453,0.0367647058823529,0.0109611175367636,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,2,alpha=100.0,0.0740795076350238,0.0009414645406886,0.0976731971038768,0.0012909214123349,0.736501926878807,0.0070472818900906,0.0088235294117647,0.004650408323777,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,3,alpha=0.01,0.0593446183377422,0.0023315434248471,0.0818862668459138,0.0031785414116139,0.8145746805092889,0.014585904475824,0.0536764705882352,0.0098345111018327,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,3,alpha=0.1,0.0591925098106838,0.0022276361828787,0.0816608543531522,0.003070905876468,0.81560947281705,0.0140700591918511,0.0544117647058823,0.0071036160520536,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,3,alpha=1.0,0.0590621593848594,0.00190545837907,0.0811433592349144,0.00289288318267,0.8179625060793103,0.0132780397483559,0.0522058823529411,0.0094609113066758,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,3,alpha=10.0,0.0601226095597936,0.0017284032133865,0.0832681280836446,0.0033548989447695,0.8082435417304875,0.0160746805521006,0.0411764705882353,0.0079041742630377,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,3,alpha=100.0,0.0741481600850912,0.0010125741315872,0.0976948414571851,0.0013882500521924,0.7363786690986545,0.0075849314118373,0.0088235294117647,0.004650408323777,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,4,alpha=0.01,0.0598704530247939,0.0022963624416918,0.0826478259256171,0.0032368038043717,0.8111050578751323,0.0150722211731107,0.0514705882352941,0.0084904451351415,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,4,alpha=0.1,0.0594941932419711,0.0022152864192461,0.0821633734323808,0.003099232523596,0.8133316597383816,0.0143466771626556,0.050735294117647,0.0080919480486368,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,4,alpha=1.0,0.0587978553281958,0.0019389162383101,0.0811813951455023,0.0029345730443467,0.8177859629111095,0.0135011715459567,0.0455882352941176,0.0146239547942904,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,4,alpha=10.0,0.0582676226938831,0.001783490574865,0.0818517979090717,0.003105695254086,0.8147419187983201,0.0145615491512432,0.0352941176470588,0.0067568866431814,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,4,alpha=100.0,0.0735313938121059,0.0010439117450239,0.0970774272897978,0.0014228930749622,0.7396971966530131,0.0077103138905265,0.0088235294117647,0.004650408323777,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,5,alpha=0.01,0.0605902627179115,0.0023724633658445,0.0831548938500795,0.0032948863909454,0.8087738749853515,0.0154767685979237,0.0544117647058823,0.0110701860692511,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,5,alpha=0.1,0.0601969689878298,0.0022734987280366,0.0826851512621981,0.0031656322259028,0.8109459628521826,0.0147817704359022,0.0536764705882352,0.0098345111018327,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,5,alpha=1.0,0.059392923043659,0.0020745110820695,0.081671077813664,0.0029976112115944,0.8155744143165788,0.0139005906998471,0.0485294117647058,0.0177421186969155,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,5,alpha=10.0,0.0586367577840856,0.0018187111990771,0.0820939061737867,0.0030820636395868,0.813649408121214,0.0144666881118368,0.038235294117647,0.0096805968912409,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,5,alpha=100.0,0.0729415336075379,0.0010112861073385,0.0971337375030445,0.0013563481110921,0.7393997844203926,0.0073342840645747,0.0095588235294117,0.0069756124856655,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,6,alpha=0.01,0.0609690453261182,0.002792489565702,0.0830284698347841,0.0040124916125899,0.809223740906482,0.0190695116571443,0.0705882352941176,0.0130616790141904,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,6,alpha=0.1,0.060500477551001,0.0026427472920952,0.0825603469577213,0.0039075990441779,0.8113850563865904,0.0184759757889078,0.0720588235294117,0.0128763975848663,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,6,alpha=1.0,0.0593989316060407,0.0023086593204274,0.0814387363977229,0.0037166830337879,0.8165009787607518,0.0174045833951534,0.0698529411764705,0.0135359816387098,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,6,alpha=10.0,0.0580911683669538,0.0020092011239041,0.0815836432474039,0.0033975160570068,0.8159050424901775,0.0159094127834665,0.0433823529411764,0.0094609113066758,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,6,alpha=100.0,0.0730256357709016,0.001289174669922,0.0973999557913193,0.0015696773931534,0.7379540889564373,0.0085093327911671,0.0095588235294117,0.0049628570419893,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,7,alpha=0.01,0.0611744256216619,0.0024537778694334,0.0835520087200294,0.0038306362625519,0.8068507754046548,0.0182881304448731,0.075,0.0124010888634054,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,7,alpha=0.1,0.0606417644815359,0.002395899860436,0.0829756935588376,0.0037554132105091,0.8095153185731376,0.0178428827890342,0.075735294117647,0.0129925081183319,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,7,alpha=1.0,0.059686923228435,0.0021482542569928,0.0818335000384276,0.0036304008078466,0.8147367842417875,0.0171015897555455,0.0735294117647058,0.0124975968470411,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,7,alpha=10.0,0.059028423194804,0.0018829884189052,0.0821476434603498,0.0033758915513683,0.8133585119054434,0.0159500761021903,0.0441176470588235,0.0120073026607018,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,7,alpha=100.0,0.071732927618415,0.0013536654047507,0.0950349845096901,0.0015689222643583,0.7505222055533572,0.0083108263084656,0.0102941176470588,0.0071036160520536,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,8,alpha=0.01,0.0619272466967684,0.0027814714588771,0.0829324859744432,0.0034684902841304,0.809764798057682,0.0161827623236814,0.0875,0.0106554240780804,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,8,alpha=0.1,0.0613422860728312,0.0026304938276328,0.082281267977156,0.0033347074495605,0.8127586128420674,0.0154627217525908,0.0845588235294117,0.0121317339909456,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,8,alpha=1.0,0.0602078388052346,0.0022290309020192,0.0812343195075298,0.0033299252538503,0.8174870279144612,0.015401445853592,0.0823529411764705,0.0128763975848663,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,8,alpha=10.0,0.059348882447089,0.0019390548903783,0.0825445038184908,0.0034416901220635,0.8115423968063883,0.0163262408389602,0.0448529411764705,0.0122303675979163,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,8,alpha=100.0,0.0705524902763816,0.001319023253889,0.0948327241494695,0.0014424365170477,0.7515921957795118,0.0075882641927299,0.0102941176470588,0.0071036160520536,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,9,alpha=0.01,0.062365180275817,0.0026674431982872,0.0832114411641169,0.0035133802341815,0.8084771046762563,0.0163739789686288,0.0845588235294117,0.0130846547206266,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,9,alpha=0.1,0.0617633893187175,0.0024379374742174,0.0825501861881889,0.0033920461336725,0.8115249214838206,0.0157299900630487,0.0845588235294117,0.0155979437026444,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,9,alpha=1.0,0.0605724884734493,0.0020695645252993,0.0813863411611957,0.0033482454187151,0.8168012719683031,0.0154840248512993,0.0786764705882352,0.0134469281611227,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,9,alpha=10.0,0.0591377646953195,0.0019089791210409,0.0821178733106419,0.0033246562504947,0.8135020917508029,0.0156170529215564,0.0448529411764705,0.0122303675979163,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,9,alpha=100.0,0.0703854774468819,0.0014284664802838,0.0943927765575699,0.0014779765642298,0.7538886161231143,0.0077308512479972,0.0102941176470588,0.0071036160520536,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,10,alpha=0.01,0.0626332366006093,0.0025787688021958,0.0837156463220217,0.0034964902220488,0.8061557458288935,0.0162764004978056,0.075,0.0133347750085641,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,10,alpha=0.1,0.0619100726502177,0.0025439865577358,0.0829242505465049,0.0034209118003754,0.8098106654876112,0.0157820061002581,0.0735294117647058,0.0103986291350962,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,10,alpha=1.0,0.0606600641937422,0.0022475091849191,0.0815900883834708,0.0033714680003875,0.8158803818176052,0.0155073760779461,0.0691176470588235,0.0099257140839787,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,10,alpha=10.0,0.0594704826516539,0.0019614456019651,0.0826252056725294,0.0033947817638947,0.8111822617825981,0.0160457767965231,0.0441176470588235,0.0124975968470411,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,10,alpha=100.0,0.0701373455228853,0.0016708723225802,0.0942183129248001,0.0016899284077391,0.7547806487600629,0.0088451314694548,0.0102941176470588,0.0071036160520536,plain,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,0,alpha=0.01,0.0559939837728396,0.0009772448660462,0.078917252392967,0.0011425261923066,0.8279779200789706,0.005018309059047,0.0036764705882352,0.0051993145675481,plain,False,nested,50.0,"k=0,alpha=0.01 x16; k=6,alpha=0.01 x8; k=10,alpha=0.01 x7; k=4,alpha=0.01 x6; k=0,alpha=0.001 x3; k=3,alpha=0.01 x3; k=1,alpha=0.01 x2; k=9,alpha=0.01 x2; k=5,alpha=0.01 x1; k=2,alpha=0.001 x1; k=1,alpha=0.001 x1",fold_features_D30_qualonly_da_untreated.csv,da_untreated
