model,k,param_str,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,balanced_accuracy_mean,balanced_accuracy_std,sensitivity_mean,sensitivity_std,specificity_mean,specificity_std,f1_mean,f1_std,brier_mean,brier_std,scheme,pool_correction,tuning,n_outer_folds,selection_distribution
logistic_l1,2,C=0.01,0.4984623015873016,0.009405583937388998,0.6946632091770197,0.005353604296555751,0.5019345238095239,0.007548814436407493,0.6229166666666667,0.19695796067081153,0.38095238095238093,0.19729845864533418,0.6435935870744387,0.10706940854303633,0.2503538538656604,0.00254483200391812,plain,False,flat,,
logistic_l1,2,C=0.1,0.9607886904761905,0.004365909137302607,0.9783344472237785,0.004681437622414519,0.9078125,0.01013198723334538,0.9489583333333333,0.012471031247269407,0.8666666666666666,0.016647759494764314,0.9454855838298457,0.007232664256945735,0.0833605532985074,0.0032625851624107183,plain,False,flat,,
logistic_l1,2,C=1.0,0.9572172619047619,0.005578060226874734,0.9754398533871711,0.00484657966525789,0.911235119047619,0.009153432284018121,0.934375,0.01103489484866022,0.8880952380952382,0.0196017286273468,0.9422122394030004,0.005718387045608401,0.06483208812868427,0.005052724465918863,plain,False,flat,,
logistic_l1,2,C=10.0,0.9555555555555555,0.006948183359816004,0.9741924167907644,0.005370358606160699,0.9165922619047618,0.016579819373159208,0.9260416666666667,0.012471031247269424,0.9071428571428571,0.030635331850188557,0.9417385168554446,0.009347514120551629,0.06728177554024248,0.005917077523300864,plain,False,flat,,
logistic_l1,2,C=100.0,0.9559771825396826,0.007214046167780806,0.9746897909077562,0.00553053848283692,0.9186011904761905,0.015212898211151845,0.9229166666666666,0.014894174020505002,0.9142857142857143,0.027947328351839697,0.9415289781116762,0.009523995690681264,0.06861273625804011,0.0063521983273881226,plain,False,flat,,
logistic_l1,3,C=0.01,0.5000992063492063,0.010448244108637025,0.6954556715451751,0.005778034769655174,0.5035714285714286,0.009950352315968128,0.4833333333333333,0.2157923956600217,0.5238095238095238,0.21236647873428016,0.5386062516230011,0.20677855634175976,0.2509788211312062,0.002539348171874517,plain,False,flat,,
logistic_l1,3,C=0.1,0.9640128968253968,0.003765796150785102,0.9805296641392566,0.004040336271324297,0.9101934523809524,0.008248532173759244,0.9489583333333333,0.009120781622613693,0.8714285714285713,0.016647759494764332,0.946484808290306,0.005018510586354018,0.08102829791590357,0.0018468715922222054,plain,False,flat,,
logistic_l1,3,C=1.0,0.9623015873015873,0.002904128318493768,0.9794373859616003,0.0018124020307800793,0.912797619047619,0.012611308398468787,0.9375,0.0,0.8880952380952382,0.025222616796937648,0.943917139051818,0.0052427015171069785,0.06260954512381203,0.0028614856915853285,plain,False,flat,,
logistic_l1,3,C=10.0,0.9545882936507937,0.007496710261426539,0.9745877010618139,0.005665957513243893,0.9188244047619047,0.014645332051462033,0.928125,0.00912078162261367,0.9095238095238095,0.02703077200940701,0.9433667152465588,0.007856012148191906,0.06684918207168772,0.003832995263848716,plain,False,flat,,
logistic_l1,3,C=100.0,0.9543154761904763,0.007812215673278597,0.9746033546101849,0.006254740307032009,0.9174107142857142,0.014988040604898969,0.9229166666666666,0.011197580205970224,0.9119047619047619,0.02760718592210489,0.9410527194498141,0.008453746313406667,0.06874509853400042,0.004174502762735901,plain,False,flat,,
logistic_l1,4,C=0.01,0.5000992063492063,0.010448244108637025,0.6954556715451751,0.005778034769655174,0.5026785714285714,0.009432432003178347,0.4625,0.2333994615288889,0.5428571428571429,0.22969301541472675,0.5178449314270177,0.2192829185788362,0.2511175339411391,0.0027200136550609407,plain,False,flat,,
logistic_l1,4,C=0.1,0.9633680555555555,0.0031741079653993184,0.9802033767682599,0.0035778319468377905,0.9091517857142858,0.007140531615482162,0.946875,0.007686091535131472,0.8714285714285713,0.016647759494764332,0.9453944377205128,0.0037171430665556456,0.08119963968946571,0.002163120685915762,plain,False,flat,,
logistic_l1,4,C=1.0,0.9600942460317461,0.0037127901636532117,0.9785627661492841,0.002458723559703453,0.9212797619047619,0.014983114919076626,0.9354166666666666,0.004392052305789383,0.9071428571428571,0.028505214279473,0.9467874756094871,0.006935813357290588,0.06496216486482653,0.0038880104839550105,plain,False,flat,,
logistic_l1,4,C=10.0,0.9511904761904763,0.01058640161872504,0.9717883316396044,0.010564902329782895,0.9221726190476189,0.013978065468723575,0.9229166666666666,0.010063456073742679,0.9214285714285714,0.02522261679693762,0.9430568815593816,0.00790740175700844,0.07026673092530049,0.00483620750174064,plain,False,flat,,
logistic_l1,4,C=100.0,0.9498263888888889,0.01162124857969499,0.9713312324968694,0.011230383008031834,0.9195684523809524,0.014808230043204704,0.9177083333333333,0.007686091535131506,0.9214285714285714,0.02522261679693762,0.940248110919111,0.008139243845249416,0.07309316113153666,0.0048933550675449525,plain,False,flat,,
logistic_l1,5,C=0.01,0.49915674603174603,0.01041089115104671,0.6950377981516491,0.005733297975677515,0.5026785714285714,0.009432432003178347,0.4625,0.2333994615288889,0.5428571428571429,0.22969301541472675,0.5178449314270177,0.2192829185788362,0.25132123173615567,0.002624308456871252,plain,False,flat,,
logistic_l1,5,C=0.1,0.9633680555555555,0.0031741079653993184,0.9802033767682599,0.0035778319468377905,0.9091517857142858,0.007140531615482162,0.946875,0.007686091535131472,0.8714285714285713,0.016647759494764332,0.9453944377205128,0.0037171430665556456,0.08119999394483042,0.0021632808623599626,plain,False,flat,,
logistic_l1,5,C=1.0,0.9582341269841269,0.0033299459987233718,0.9771744521232483,0.0021590705223565715,0.9200892857142857,0.01487764513513293,0.9354166666666666,0.004392052305789389,0.9047619047619048,0.027492869961410777,0.9462865187255515,0.007112782011245107,0.0658390066596616,0.003918286533125553,plain,False,flat,,
logistic_l1,5,C=10.0,0.9480902777777779,0.009891691962278905,0.9700645806764718,0.00954169351853081,0.9104166666666667,0.013096553264886346,0.9208333333333334,0.007283394778959425,0.9,0.021879442463635292,0.937441535280281,0.0073354831281645045,0.07435430059966303,0.006187098815311708,plain,False,flat,,
logistic_l1,5,C=100.0,0.9458085317460319,0.011318059731254604,0.9686209953968996,0.012607182691312278,0.9055803571428571,0.01622732813103358,0.9135416666666666,0.0070307141428182654,0.8976190476190476,0.029801560881775532,0.9330045142597972,0.00815067378540335,0.07820954193408494,0.006266740924800265,plain,False,flat,,
logistic_l1,6,C=0.01,0.49985119047619053,0.00917710864146616,0.6953437185134723,0.00524409991670285,0.5018601190476191,0.009959312006578007,0.4822916666666666,0.23647082484544774,0.5214285714285715,0.23421440391069917,0.530973586397778,0.2228718710116182,0.25162393899899455,0.0025271105975305406,plain,False,flat,,
logistic_l1,6,C=0.1,0.9633928571428572,0.003198026599117628,0.9802138750885284,0.0035836912498209755,0.9091517857142858,0.007140531615482162,0.946875,0.007686091535131472,0.8714285714285713,0.016647759494764332,0.9453944377205128,0.0037171430665556456,0.08120145336096399,0.0021633422787162306,plain,False,flat,,
logistic_l1,6,C=1.0,0.9591517857142857,0.004830547318008602,0.97684622852816,0.0036627159256254625,0.9207589285714286,0.015079079532070836,0.934375,0.005031728036871309,0.9071428571428571,0.028505214279472998,0.9462305276841182,0.007105519172523177,0.06307713723937641,0.004192037692260533,plain,False,flat,,
logistic_l1,6,C=10.0,0.9568948412698413,0.0083107319272221,0.974696949696934,0.005274859983329314,0.9123511904761905,0.01374106423036139,0.9270833333333334,0.006944444444444478,0.8976190476190476,0.027607185922104947,0.9403259796515346,0.006387934094871257,0.06778822711559052,0.005287303954972124,plain,False,flat,,
logistic_l1,6,C=100.0,0.952579365079365,0.00907570928892995,0.9703879159054951,0.006715068974864063,0.9101190476190476,0.011493602526187453,0.925,0.006588078458684148,0.8952380952380953,0.023002185311411842,0.9387002598102822,0.005529936661297283,0.07040073641714135,0.005429050160444992,plain,False,flat,,
