model,k,param_str,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,balanced_accuracy_mean,balanced_accuracy_std,sensitivity_mean,sensitivity_std,specificity_mean,specificity_std,f1_mean,f1_std,brier_mean,brier_std,scheme,pool_correction,tuning,n_outer_folds,selection_distribution,fold_features,label_variant
logistic_l1,2,C=0.01,0.4980327868852459,0.0049362141161251,0.44765747339834,0.0033150226932221,0.4981967213114754,0.0026149696424055,0.4163934426229508,0.2211866341538538,0.58,0.2201009869229223,0.3960679153705341,0.1612307097890475,0.2508920685171645,0.0014922214289502,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,2,C=0.1,0.8573551912568306,0.0231472095920889,0.8041912451390454,0.0301728182395673,0.8016393442622951,0.0219090476801463,0.90327868852459,0.0426439628745938,0.7,0.0237268405600695,0.794812076497005,0.0225539761739356,0.1612904152551567,0.0067666510850967,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,2,C=1.0,0.8615081967213115,0.0204327617360957,0.8065211820410403,0.0260106295166228,0.8084153005464481,0.0272994195974437,0.8901639344262294,0.0394428031314067,0.7266666666666667,0.0268512132746545,0.7995591224622516,0.0276146384440162,0.1436307843024776,0.0101279819803665,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,2,C=10.0,0.858775956284153,0.0204574932359492,0.8038523998056328,0.0277172126517497,0.7941311475409836,0.0224055888424932,0.8442622950819672,0.0364526340549899,0.744,0.0319258399930097,0.7819836261701225,0.0232703736912719,0.1462003858619829,0.0108160402605227,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,2,C=100.0,0.8581202185792349,0.0201255049324442,0.8033140482726304,0.0279371427779885,0.7941311475409836,0.0220712149582394,0.8442622950819672,0.0330137868130999,0.744,0.0359972564112295,0.7820959655796875,0.0223681808513606,0.1471507347437774,0.0108625976795408,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,3,C=0.01,0.4980327868852459,0.0049362141161251,0.44765747339834,0.0033150226932221,0.4981967213114754,0.0026149696424055,0.4163934426229508,0.2211866341538538,0.58,0.2201009869229223,0.3960679153705341,0.1612307097890475,0.2507760535656513,0.0014143582773536,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,3,C=0.1,0.912087431693989,0.0057005941270667,0.8717419075111575,0.0082350305866172,0.8541639344262295,0.0136706900871645,0.880327868852459,0.0219261231122829,0.828,0.0262560986448745,0.8417425121939038,0.0142344556346197,0.1390076831091585,0.0019182264471298,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,3,C=1.0,0.913639344262295,0.0064500012596212,0.8710144038313091,0.0080363735302709,0.8595956284153006,0.0148929177354936,0.8885245901639344,0.0186113512195917,0.8306666666666667,0.0166888740937943,0.8475386601943093,0.0156281754319442,0.1163814108914882,0.0039959365883062,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,3,C=10.0,0.9086994535519126,0.0050939853063822,0.8675870960811908,0.0072456910235966,0.8614426229508197,0.0128854472582812,0.8868852459016393,0.0120961440552888,0.836,0.0189084865654956,0.849359403573547,0.0133477858304939,0.1197407279119323,0.0039623339250616,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,3,C=100.0,0.9077814207650274,0.0055911962562342,0.8667647777344791,0.0077308629453991,0.8606229508196721,0.0131590075069672,0.8852459016393442,0.0109289617486338,0.836,0.0218185559264596,0.8484906823308535,0.0134488484163176,0.121077789395742,0.0045478674635758,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,4,C=0.01,0.4983606557377049,0.0049482978896925,0.4477935046127655,0.0032824416205902,0.4981967213114754,0.0026149696424055,0.4163934426229508,0.2211866341538538,0.58,0.2201009869229223,0.3960679153705341,0.1612307097890475,0.2507558371648792,0.0014133960332116,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,4,C=0.1,0.912087431693989,0.0057005941270667,0.8717419075111575,0.0082350305866172,0.8541639344262295,0.0136706900871645,0.880327868852459,0.0219261231122829,0.828,0.0262560986448745,0.8417425121939038,0.0142344556346197,0.1390079441271515,0.0019181261042786,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,4,C=1.0,0.9209398907103824,0.0075310688673439,0.888353017263437,0.0101474880764564,0.8578579234972677,0.016061418079757,0.8770491803278688,0.0193198574094685,0.8386666666666667,0.0171557858361056,0.8451843503937008,0.0169542285752862,0.1139605946776802,0.0044539212912066,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,4,C=10.0,0.9184043715846996,0.0069443020081543,0.8902391496647677,0.0087154051607965,0.8516612021857923,0.018822652713376,0.860655737704918,0.0259203086899047,0.8426666666666666,0.0175541490294502,0.8379246983743969,0.0204190570038814,0.1155035131871047,0.0054066926333189,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,4,C=100.0,0.9175956284153004,0.0071112006922005,0.8902088266301182,0.0088554185561277,0.853967213114754,0.0207423133368202,0.8639344262295081,0.0244989199688086,0.844,0.0199257882412976,0.840499031169491,0.022257095053732,0.1168664068794251,0.0062958340719398,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,5,C=0.01,0.4977049180327869,0.0043852246224565,0.4472511856969703,0.0026636584193914,0.4985245901639344,0.0023756355321622,0.3770491803278689,0.2218336954118518,0.62,0.2201009869229223,0.3726364172911487,0.160334835540076,0.2506523984906648,0.0013360976521447,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,5,C=0.1,0.9120437158469944,0.0057074810406747,0.8716815143048399,0.0082566030775162,0.8541639344262295,0.0136706900871645,0.880327868852459,0.0219261231122829,0.828,0.0262560986448745,0.8417425121939038,0.0142344556346197,0.1390081701947005,0.0019178562097399,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,5,C=1.0,0.9205683060109292,0.0078918909853515,0.8875167960981862,0.0100942462948562,0.8547322404371585,0.0144824940955218,0.8721311475409836,0.0169310747375187,0.8373333333333333,0.0196763943299365,0.8418118314343772,0.0151283260785659,0.1144333173409941,0.0045266472917069,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,5,C=10.0,0.9165901639344264,0.0085486559556408,0.8879670742253127,0.0100215972283438,0.8509945355191256,0.0238480864049595,0.860655737704918,0.0320965577171331,0.8413333333333334,0.0221777332442216,0.8372285160497851,0.0258927657655289,0.1174638511771666,0.0067384954098023,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,5,C=100.0,0.914360655737705,0.0095781056077643,0.8867091246066254,0.0105133013411855,0.844743169398907,0.0249937175459892,0.8508196721311476,0.0283416447647867,0.8386666666666667,0.0269979423084221,0.8304363253582778,0.0267216338816536,0.1196278659523225,0.0079110392134592,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,6,C=0.01,0.4977049180327869,0.0043852246224565,0.4472511856969703,0.0026636584193914,0.4990163934426229,0.002912112042508,0.4180327868852458,0.2412121142551174,0.58,0.2394437999475729,0.3916106335219479,0.1708815211047485,0.2505678893997319,0.0012706028343588,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,6,C=0.1,0.9120437158469944,0.0057074810406747,0.8716815143048399,0.0082566030775162,0.8541639344262295,0.0136706900871645,0.880327868852459,0.0219261231122829,0.828,0.0262560986448745,0.8417425121939038,0.0142344556346197,0.1390082063303962,0.0019175864287317,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,6,C=1.0,0.9196939890710384,0.0078871809748801,0.8853684566159041,0.0098298942457566,0.8542185792349727,0.0160312508964592,0.8737704918032787,0.02051910749237,0.8346666666666668,0.0200739374055755,0.841371293302202,0.0169174942286177,0.1142295731084618,0.0045170189665598,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,6,C=10.0,0.91624043715847,0.0076518690329712,0.8863672065057854,0.0080395870308131,0.8448961748633879,0.0203627541440559,0.8524590163934427,0.0244379013934403,0.8373333333333333,0.0249839454623203,0.8307063650113774,0.0217276462891407,0.1163135765469586,0.0075108271231661,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,6,C=100.0,0.9143387978142076,0.0081573309748277,0.8851669983068359,0.0082060749171449,0.8492568306010929,0.0190336270129881,0.8491803278688526,0.0229247835665606,0.8493333333333334,0.0227058484879018,0.8348360772597567,0.0203490985426121,0.1181997127187413,0.0080415383364971,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,7,C=0.01,0.4980327868852459,0.0044258921817085,0.4473872169113959,0.0026463070618268,0.4990163934426229,0.002912112042508,0.4180327868852458,0.2412121142551174,0.58,0.2394437999475729,0.3916106335219479,0.1708815211047485,0.2503642126669627,0.0011963884355333,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,7,C=0.1,0.9120437158469944,0.0057074810406747,0.8716815143048399,0.0082566030775162,0.8541639344262295,0.0136706900871645,0.880327868852459,0.0219261231122829,0.828,0.0262560986448745,0.8417425121939038,0.0142344556346197,0.1390087514735933,0.0019187447271332,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,7,C=1.0,0.9193661202185792,0.0076481565291013,0.8848636790012078,0.0094468521760007,0.8557049180327869,0.0159203169415041,0.8754098360655738,0.0234400115732538,0.836,0.0189084865654956,0.8429041588220582,0.0169440825325317,0.1143913678969959,0.004407127192015,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,7,C=10.0,0.9108852459016392,0.0079807532884445,0.878086534604749,0.0098151885902543,0.838032786885246,0.0208891569967984,0.8360655737704917,0.0336853224205954,0.8400000000000001,0.0226623089493012,0.8224312422993039,0.0230511813239386,0.1207398795586268,0.007760783493542,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,7,C=100.0,0.9072131147540984,0.0086493140963687,0.874691821542184,0.0111982630297809,0.834087431693989,0.0232835880833743,0.8295081967213115,0.0311043704278857,0.8386666666666667,0.0221777332442216,0.8180244334446403,0.0252945091009006,0.1240882420469798,0.0083484529727306,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,8,C=0.01,0.4980327868852459,0.0044258921817085,0.4473872169113959,0.0026463070618268,0.4990163934426229,0.002912112042508,0.4180327868852458,0.2412121142551174,0.58,0.2394437999475729,0.3916106335219479,0.1708815211047485,0.2502952009825009,0.0011818944455991,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,8,C=0.1,0.9120437158469944,0.0057074810406747,0.8716815143048399,0.0082566030775162,0.8541639344262295,0.0136706900871645,0.880327868852459,0.0219261231122829,0.828,0.0262560986448745,0.8417425121939038,0.0142344556346197,0.1390085414670335,0.0019186722234834,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,8,C=1.0,0.9193879781420764,0.00756114268238,0.8850121095004875,0.0093413087892566,0.8525792349726776,0.0177698218932421,0.8704918032786886,0.0272677048084691,0.8346666666666668,0.0200739374055754,0.8394590348254608,0.019081910964626,0.1147526651591859,0.0046171621228951,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,8,C=10.0,0.9130928961748632,0.0081993600286169,0.8806746444381612,0.0101674260237119,0.8368524590163935,0.0161234022768691,0.8377049180327869,0.0272677048084691,0.836,0.0218185559264597,0.8214697506226918,0.0175405042850358,0.11912318073083,0.0078264412159003,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,8,C=100.0,0.9065136612021858,0.007807933928818,0.8745883336130988,0.0102980345487319,0.8269617486338797,0.0208380813166841,0.8245901639344263,0.035456017918051,0.8293333333333333,0.0265181046936467,0.8104850994825183,0.0225808162787202,0.125631022585915,0.007157942975883,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,9,C=0.01,0.4980327868852459,0.0044258921817085,0.4473872169113959,0.0026463070618268,0.4990163934426229,0.002912112042508,0.4180327868852458,0.2412121142551174,0.58,0.2394437999475729,0.3916106335219479,0.1708815211047485,0.2501477651802578,0.0011378809998773,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,9,C=0.1,0.9120437158469944,0.0057074810406747,0.8716815143048399,0.0082566030775162,0.8541639344262295,0.0136706900871645,0.880327868852459,0.0219261231122829,0.828,0.0262560986448745,0.8417425121939038,0.0142344556346197,0.1390090948831623,0.0019187485379014,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,9,C=1.0,0.9188415300546448,0.0083861851339682,0.8847030933825144,0.0104477660995764,0.8522732240437157,0.0196790819535688,0.8672131147540985,0.0272677048084691,0.8373333333333333,0.0206559111797729,0.8389648860496566,0.0211165551409894,0.1152125888592847,0.0049189320208569,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,9,C=10.0,0.9076502732240436,0.0114958040073764,0.8731621827467502,0.0155851147154759,0.8291693989071038,0.0232974346644159,0.8196721311475409,0.0327868852459016,0.8386666666666667,0.0247056748616662,0.8122536503623294,0.0255961049011973,0.1237555450055316,0.0098559515663935,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,9,C=100.0,0.9020109289617488,0.0122330839219606,0.8666998872006234,0.016514536033377,0.8227103825136612,0.0163515189495337,0.8147540983606557,0.0299800365559457,0.8306666666666667,0.0227058484879018,0.80539034798047,0.0183814701689581,0.1292443968714101,0.0104623361184833,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,10,C=0.01,0.4983606557377049,0.004161624648013,0.4474891414231166,0.0025763297134941,0.4995081967213114,0.0027917026829387,0.3590163934426229,0.2095754871114304,0.64,0.2065591117977288,0.3622803283672849,0.1621662737865613,0.2500597123000412,0.0011027662862909,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,10,C=0.1,0.9120437158469944,0.0057501065845908,0.8716899471216533,0.0082943046785911,0.8541639344262295,0.0136706900871645,0.880327868852459,0.0219261231122829,0.828,0.0262560986448745,0.8417425121939038,0.0142344556346197,0.1390096874810818,0.0019192774226211,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,10,C=1.0,0.91951912568306,0.0082545943173867,0.8859985363951507,0.0106486793610687,0.8509945355191256,0.0175380383275403,0.860655737704918,0.0221968262421747,0.8413333333333334,0.0193218356615859,0.8373149904255675,0.0187343883207225,0.1143652557895042,0.0054336672879439,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,10,C=10.0,0.9047650273224044,0.0103522647587736,0.8720195550686679,0.0138268704526529,0.8271693989071037,0.0175356166615044,0.8196721311475409,0.0289153148750228,0.8346666666666666,0.0210349503399097,0.8102681468845253,0.0194609122521575,0.1262217750231212,0.0084352975275095,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l1,10,C=100.0,0.8978142076502733,0.0125014456647573,0.863343275081462,0.0167247692176805,0.8182513661202186,0.0183992135687923,0.8098360655737705,0.0311043704278857,0.8266666666666665,0.032659863237109,0.8006437108115261,0.0197309865709514,0.1335274234153646,0.0102769310602604,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l2,0,C=0.01,0.7893989071038251,0.0135009913523339,0.7288798029729872,0.0228949919348916,0.7517704918032787,0.0049905069453381,0.9475409836065574,0.0069120823173079,0.556,0.0089993141028074,0.7600299118136856,0.0042348368793255,0.2263272393205854,0.0004267086141984,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l2,0,C=0.1,0.7900546448087431,0.0080741287725743,0.7383485781952737,0.0122109377259815,0.7518797814207651,0.008785273544445,0.9344262295081968,0.0133851898512742,0.5693333333333334,0.0089993141028073,0.7584659294799068,0.0081880608923103,0.1864506904598548,0.0012720050931345,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l2,0,C=1.0,0.7914098360655737,0.0068333352147905,0.7384206679792563,0.0085187216164587,0.7635737704918032,0.0138625166923813,0.9311475409836064,0.0186113512195916,0.596,0.0126491106406734,0.7670239347689012,0.0129187391133117,0.1741772939110539,0.0021976481960838,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l2,0,C=10.0,0.7923715846994536,0.0068219836351639,0.7380458425196796,0.0082532856610062,0.7674207650273224,0.0103268825645486,0.9295081967213116,0.0155521852139428,0.6053333333333333,0.0112436539028209,0.7698367397310646,0.0097251478436883,0.1727681576092828,0.0024721855845958,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l2,0,C=100.0,0.792568306010929,0.0068619801401653,0.7374572924429015,0.0081984585108431,0.766448087431694,0.0100808770552357,0.9262295081967212,0.0159315625542221,0.6066666666666667,0.0113311544746506,0.7686833498301209,0.0095466859886605,0.1726578564561912,0.0025095875168797,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l2,1,C=0.01,0.8054426229508197,0.0033284226321673,0.7532330974782424,0.003089010383619,0.734896174863388,0.0089424837730799,0.8524590163934427,0.0154558859275747,0.6173333333333333,0.0089993141028074,0.7339092263245695,0.0091609688259382,0.2121423515435825,0.0005216354339865,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l2,1,C=0.1,0.813398907103825,0.0059200952732227,0.7533003985543363,0.007116958870548,0.7526775956284153,0.0077258819041525,0.8786885245901639,0.0084655373687593,0.6266666666666667,0.0108866210790363,0.7517630431699955,0.0070156207768642,0.1729257039659887,0.0014163081951062,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l2,1,C=1.0,0.8165245901639345,0.0078290838819627,0.7364497343649897,0.0116539200104029,0.7642622950819672,0.0107566254478458,0.8885245901639344,0.0169310747375187,0.64,0.0088888888888888,0.7622677758428432,0.0106781361766855,0.165471280293887,0.0025364457974203,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l2,1,C=10.0,0.8148196721311475,0.007773694341917,0.7250753783499959,0.0127663469274085,0.7699016393442623,0.0122544373054043,0.8918032786885245,0.0158375702144147,0.648,0.0112436539028208,0.7672615367850609,0.0118283695468364,0.1656079661748253,0.0032159225600394,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l2,1,C=100.0,0.8141857923497268,0.0076841646720648,0.7221216403651567,0.0143203888541673,0.7713879781420765,0.0140468977847231,0.8934426229508198,0.0177069417989286,0.6493333333333333,0.0126491106406734,0.7686699874892863,0.0135228003031612,0.1658201038284084,0.0033895636490041,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l2,2,C=0.01,0.8451803278688524,0.0146439206248208,0.7892609832248544,0.016893409673755,0.7907978142076503,0.0098323949165158,0.9442622950819672,0.0158375702144146,0.6373333333333333,0.0215910360915397,0.7901496873965146,0.008544274103633,0.1971163339543397,0.0019316930176565,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l2,2,C=0.1,0.8555628415300547,0.0174205806677282,0.7979467802138595,0.0195485509744455,0.8005027322404372,0.0196485185144649,0.9196721311475408,0.0293763498485587,0.6813333333333333,0.0221777332442215,0.7956766522485037,0.0193090356456107,0.1544955236113482,0.0053353054707219,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l2,2,C=1.0,0.8631038251366121,0.0191281601310295,0.8073904112807806,0.021293802090112,0.8156393442622951,0.0211864969902796,0.90327868852459,0.0322820884977965,0.728,0.0210349503399097,0.807214231523228,0.0214657740559579,0.1434351011513986,0.0088778864353787,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l2,2,C=10.0,0.8599344262295082,0.0197318933027851,0.8054503916295866,0.0255493742134369,0.8003825136612022,0.021567422935326,0.8540983606557377,0.0313434544255737,0.7466666666666667,0.0288032919929238,0.7887611346462983,0.022117300849484,0.1452802306617566,0.0105467133934507,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l2,2,C=100.0,0.8583606557377049,0.0200625099351037,0.8038810822542837,0.0274352677488132,0.7941311475409836,0.0220712149582394,0.8442622950819672,0.0330137868130999,0.744,0.0359972564112295,0.7820959655796875,0.0223681808513606,0.1470452711843964,0.010833951835912,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l2,3,C=0.01,0.9056612021857924,0.0066195794970582,0.864214445853077,0.0092378790356501,0.8439234972677596,0.0118161401963633,0.9491803278688524,0.0143540169798509,0.7386666666666667,0.0168654808542313,0.8361247994493972,0.0113854751021971,0.1815851838208197,0.001323363020426,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l2,3,C=0.1,0.9150819672131149,0.0052228292455955,0.8724220609176097,0.0059410526380039,0.858448087431694,0.0145527925084863,0.9262295081967212,0.0115919144456811,0.7906666666666666,0.0199257882412977,0.8484262707122093,0.0144417836373628,0.1287699608096271,0.0019218411377191,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l2,3,C=1.0,0.9142295081967212,0.0054183358248579,0.8712172012192976,0.0062625236190477,0.8578469945355192,0.0136955052024725,0.898360655737705,0.0150645341552898,0.8173333333333334,0.0199257882412976,0.8463868187895189,0.0140260295912232,0.1166189107070424,0.0031364034053174,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l2,3,C=10.0,0.9096612021857924,0.0052317660188118,0.8680570844200775,0.0070724760077881,0.8632349726775956,0.0115565064601389,0.8918032786885245,0.0084655373687593,0.8346666666666668,0.0219539360626283,0.8514391054428744,0.0116509800943308,0.1189983714332022,0.0037595033601081,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l2,3,C=100.0,0.907912568306011,0.0055832152083484,0.8669765748087711,0.0077957550139347,0.8592896174863387,0.0128552807826401,0.8852459016393442,0.0109289617486338,0.8333333333333334,0.0210818510677891,0.8471513966165679,0.0131551459777597,0.1209327910872369,0.0044848659276796,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l2,4,C=0.01,0.8924371584699454,0.0067113673532541,0.8436422161071189,0.0094382604486488,0.8185464480874318,0.008406551251726,0.9344262295081968,0.0109289617486338,0.7026666666666667,0.0189084865654956,0.81258754156931,0.0074516244498564,0.1813291718490753,0.0013156584772769,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l2,4,C=0.1,0.914273224043716,0.0057266090994754,0.8737212782973046,0.0068286982048062,0.8569617486338797,0.0159542712339964,0.9245901639344264,0.0158375702144146,0.7893333333333333,0.0215910360915397,0.8469154284079657,0.015869066689381,0.1293045473603985,0.0020531400765485,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
logistic_l2,4,C=1.0,0.9191256830601092,0.0067370644841191,0.885084831706943,0.0078453924213537,0.8514426229508197,0.0164656616088234,0.8868852459016393,0.0303758297479503,0.8160000000000001,0.0163903012574095,0.8392576167423474,0.017747212248233,0.1151168186983504,0.0040783066508994,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
