model,k,param_str,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,balanced_accuracy_mean,balanced_accuracy_std,sensitivity_mean,sensitivity_std,specificity_mean,specificity_std,f1_mean,f1_std,brier_mean,brier_std,scheme,pool_correction,tuning,n_outer_folds,selection_distribution,fold_features,label_variant
logistic_l1,1,C=1.0,0.9490928961748636,0.0032345952289687,0.9340360120831214,0.0044846529178058,0.8827213114754098,0.008515781727214,0.8934426229508198,0.0139317473048983,0.8720000000000001,0.0068853037265909,0.8712712088408304,0.0092682462820946,0.087033458343162,0.0030744234757604,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
logistic_l1,1,C=10.0,0.9461202185792348,0.0037226267661397,0.917906223989007,0.0065895568298713,0.8875409836065573,0.0042327686843796,0.8950819672131148,0.0084655373687593,0.8800000000000001,0.0,0.8763870967741936,0.0046642380083358,0.0875183144914351,0.0026977954010641,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
logistic_l1,1,C=100.0,0.944743169398907,0.0036426957989061,0.911426267858886,0.005958136462783,0.8868743169398907,0.0056950622876375,0.8950819672131148,0.0114623917832803,0.8786666666666667,0.0042163702135578,0.8756739974773019,0.0062933197514873,0.0876698535993388,0.0027955102840773,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
logistic_l1,2,C=0.01,0.5231147540983606,0.0518961467012259,0.4694603909821025,0.035349208925626,0.5300765027322404,0.0436958302685893,0.6508196721311476,0.1774147881296541,0.4093333333333334,0.2511052113367897,0.5411480176389183,0.0411489745843918,0.2498576103991562,0.0024072947491458,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
logistic_l1,2,C=0.1,0.9558251366120218,0.0020593675134434,0.9425366079617822,0.0031725499331393,0.8703278688524589,0.0043200514483174,0.860655737704918,0.0086401028966349,0.8800000000000001,0.0,0.8571238171398108,0.0049171317297922,0.0926834672048688,0.0012017598254435,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
logistic_l1,2,C=1.0,0.9490928961748636,0.0032345952289687,0.9340360120831214,0.0044846529178058,0.8827213114754098,0.008515781727214,0.8934426229508198,0.0139317473048983,0.8720000000000001,0.0068853037265909,0.8712712088408304,0.0092682462820946,0.0870336370576388,0.0030747049875471,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
logistic_l1,2,C=10.0,0.9446994535519126,0.0032891958733102,0.9142303283332316,0.0053324573319131,0.8842622950819672,0.0084655373687593,0.8885245901639344,0.0169310747375187,0.8800000000000001,0.0,0.8727154471544715,0.0094043172850998,0.088163243186831,0.0030596523977609,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
logistic_l1,2,C=100.0,0.9436065573770492,0.0043251940487157,0.9073988425330796,0.0060898096027462,0.8893879781420765,0.0088369965479057,0.8934426229508198,0.0177069417989286,0.8853333333333333,0.0068853037265909,0.8782596667426219,0.0097260145905977,0.0875106645448842,0.0038106663099992,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
logistic_l1,3,C=0.01,0.5231147540983606,0.0518961467012259,0.4694603909821025,0.035349208925626,0.5300765027322404,0.0436958302685893,0.6508196721311476,0.1774147881296541,0.4093333333333334,0.2511052113367897,0.5411480176389183,0.0411489745843918,0.2499101479465041,0.0023550114636191,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
logistic_l1,3,C=0.1,0.9558251366120218,0.0020593675134434,0.9425366079617822,0.0031725499331393,0.8703278688524589,0.0043200514483174,0.860655737704918,0.0086401028966349,0.8800000000000001,0.0,0.8571238171398108,0.0049171317297922,0.0926845894177584,0.001202665756211,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
logistic_l1,3,C=1.0,0.9487650273224044,0.0032782027569714,0.9333581538002984,0.0048792484304712,0.8792349726775956,0.0057311958916401,0.8918032786885245,0.0114623917832803,0.8666666666666668,0.0,0.8675918074756785,0.0063363875279824,0.087826104026659,0.0032333945090987,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
logistic_l1,3,C=10.0,0.9420109289617484,0.0030393082601282,0.9120782388226284,0.0047083301258283,0.879344262295082,0.0117200057866268,0.8786885245901639,0.0234400115732537,0.8800000000000001,0.0,0.8671764207140391,0.0132066135260248,0.0903605419384845,0.0028380569527551,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
logistic_l1,3,C=100.0,0.9361530054644808,0.0032313112083962,0.8989927372496795,0.0046523517862512,0.8824699453551913,0.0097815666191091,0.8836065573770492,0.0210931793066872,0.8813333333333333,0.0132590523468233,0.8706919014995597,0.0107270660868184,0.0923060573964918,0.0033868879697017,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
logistic_l1,4,C=0.01,0.5231147540983606,0.0518961467012259,0.4694603909821025,0.035349208925626,0.5300765027322404,0.0436958302685893,0.6508196721311476,0.1774147881296541,0.4093333333333334,0.2511052113367897,0.5411480176389183,0.0411489745843918,0.2499181455847536,0.0023477655393243,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
logistic_l1,4,C=0.1,0.9558251366120218,0.0020593675134434,0.9425366079617822,0.0031725499331393,0.8703278688524589,0.0043200514483174,0.860655737704918,0.0086401028966349,0.8800000000000001,0.0,0.8571238171398108,0.0049171317297922,0.0926847859759256,0.0012019096451734,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
logistic_l1,4,C=1.0,0.94775956284153,0.0028124239075583,0.9306894791706222,0.0046118616591863,0.8775956284153006,0.0075322670776449,0.8885245901639344,0.0150645341552898,0.8666666666666668,0.0,0.8657598929166113,0.0082965979007048,0.0886174384606216,0.0025364362205627,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
logistic_l1,4,C=10.0,0.9415737704918034,0.0029217575357969,0.9090242078918264,0.0043389791139153,0.8774972677595629,0.0112173782980087,0.8803278688524591,0.025688872729056,0.8746666666666666,0.0068853037265909,0.8652734360064823,0.0126782518042091,0.0915065954797817,0.0030077920680641,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
logistic_l1,4,C=100.0,0.9343825136612022,0.0044100313018944,0.8926222069640721,0.0049588630719226,0.8778032786885246,0.0099297234318963,0.8836065573770492,0.0196265409793092,0.8720000000000001,0.0093227453170679,0.8657909630896684,0.0109177647205169,0.0964122794632872,0.0040243793484175,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
