scheme,pool_correction,model,repeat,fold,selected_k,selected_param,label_variant
donor_grouped,False,logistic_l1,0,1,10,C=10.0,da_untreated
donor_grouped,False,logistic_l2,0,2,4,C=100.0,da_untreated
donor_grouped,False,logistic_l1,0,2,4,C=100.0,da_untreated
donor_grouped,False,logistic_l2,0,3,5,C=100.0,da_untreated
donor_grouped,False,logistic_l1,0,3,7,C=100.0,da_untreated
donor_grouped,False,logistic_l2,0,4,7,C=100.0,da_untreated
donor_grouped,False,logistic_l1,0,4,5,C=100.0,da_untreated
donor_grouped,False,logistic_l2,1,0,6,C=100.0,da_untreated
donor_grouped,False,logistic_l1,1,0,6,C=100.0,da_untreated
donor_grouped,False,logistic_l2,1,1,4,C=100.0,da_untreated
donor_grouped,False,logistic_l1,1,1,4,C=100.0,da_untreated
donor_grouped,False,logistic_l2,1,2,5,C=100.0,da_untreated
donor_grouped,False,logistic_l1,1,2,4,C=1.0,da_untreated
donor_grouped,False,logistic_l2,1,3,4,C=100.0,da_untreated
donor_grouped,False,logistic_l1,1,3,4,C=100.0,da_untreated
donor_grouped,False,logistic_l2,1,4,10,C=1.0,da_untreated
donor_grouped,False,logistic_l1,1,4,8,C=100.0,da_untreated
donor_grouped,False,logistic_l2,2,0,4,C=100.0,da_untreated
donor_grouped,False,logistic_l1,2,0,3,C=0.1,da_untreated
donor_grouped,False,logistic_l2,2,1,5,C=100.0,da_untreated
donor_grouped,False,logistic_l1,2,1,5,C=10.0,da_untreated
donor_grouped,False,logistic_l2,2,2,6,C=100.0,da_untreated
donor_grouped,False,logistic_l1,2,2,6,C=100.0,da_untreated
donor_grouped,False,logistic_l2,2,3,4,C=10.0,da_untreated
donor_grouped,False,logistic_l1,2,3,5,C=10.0,da_untreated
donor_grouped,False,logistic_l2,2,4,8,C=10.0,da_untreated
donor_grouped,False,logistic_l1,2,4,7,C=10.0,da_untreated
donor_grouped,False,logistic_l2,3,0,9,C=100.0,da_untreated
donor_grouped,False,logistic_l1,3,0,9,C=100.0,da_untreated
donor_grouped,False,logistic_l2,3,1,6,C=100.0,da_untreated
donor_grouped,False,logistic_l1,3,1,6,C=10.0,da_untreated
donor_grouped,False,logistic_l2,3,2,5,C=100.0,da_untreated
donor_grouped,False,logistic_l1,3,2,5,C=100.0,da_untreated
donor_grouped,False,logistic_l2,3,3,4,C=100.0,da_untreated
donor_grouped,False,logistic_l1,3,3,4,C=100.0,da_untreated
donor_grouped,False,logistic_l2,3,4,3,C=0.1,da_untreated
donor_grouped,False,logistic_l1,3,4,2,C=10.0,da_untreated
donor_grouped,False,logistic_l2,4,0,4,C=10.0,da_untreated
donor_grouped,False,logistic_l1,4,0,4,C=1.0,da_untreated
donor_grouped,False,logistic_l2,4,1,4,C=100.0,da_untreated
donor_grouped,False,logistic_l1,4,1,4,C=10.0,da_untreated
donor_grouped,False,logistic_l2,4,2,9,C=0.1,da_untreated
donor_grouped,False,logistic_l1,4,2,3,C=1.0,da_untreated
donor_grouped,False,logistic_l2,4,3,6,C=100.0,da_untreated
donor_grouped,False,logistic_l1,4,3,6,C=100.0,da_untreated
donor_grouped,False,logistic_l2,4,4,8,C=10.0,da_untreated
donor_grouped,False,logistic_l1,4,4,8,C=10.0,da_untreated
donor_grouped,False,logistic_l2,5,0,6,C=100.0,da_untreated
donor_grouped,False,logistic_l1,5,0,6,C=100.0,da_untreated
donor_grouped,False,logistic_l2,5,1,5,C=100.0,da_untreated
donor_grouped,False,logistic_l1,5,1,5,C=100.0,da_untreated
donor_grouped,False,logistic_l2,5,2,4,C=10.0,da_untreated
donor_grouped,False,logistic_l1,5,2,4,C=1.0,da_untreated
donor_grouped,False,logistic_l2,5,3,10,C=10.0,da_untreated
donor_grouped,False,logistic_l1,5,3,10,C=10.0,da_untreated
donor_grouped,False,logistic_l2,5,4,5,C=0.1,da_untreated
donor_grouped,False,logistic_l1,5,4,4,C=100.0,da_untreated
donor_grouped,False,logistic_l2,6,0,6,C=100.0,da_untreated
donor_grouped,False,logistic_l1,6,0,6,C=100.0,da_untreated
donor_grouped,False,logistic_l2,6,1,4,C=10.0,da_untreated
donor_grouped,False,logistic_l1,6,1,4,C=100.0,da_untreated
donor_grouped,False,logistic_l2,6,2,5,C=10.0,da_untreated
donor_grouped,False,logistic_l1,6,2,5,C=1.0,da_untreated
donor_grouped,False,logistic_l2,6,3,7,C=100.0,da_untreated
donor_grouped,False,logistic_l1,6,3,6,C=100.0,da_untreated
donor_grouped,False,logistic_l2,6,4,10,C=10.0,da_untreated
donor_grouped,False,logistic_l1,6,4,10,C=10.0,da_untreated
donor_grouped,False,logistic_l2,7,0,6,C=100.0,da_untreated
donor_grouped,False,logistic_l1,7,0,6,C=100.0,da_untreated
donor_grouped,False,logistic_l2,7,1,4,C=10.0,da_untreated
donor_grouped,False,logistic_l1,7,1,4,C=100.0,da_untreated
donor_grouped,False,logistic_l2,7,2,9,C=0.1,da_untreated
donor_grouped,False,logistic_l1,7,2,3,C=1.0,da_untreated
donor_grouped,False,logistic_l2,7,3,4,C=100.0,da_untreated
donor_grouped,False,logistic_l1,7,3,6,C=10.0,da_untreated
donor_grouped,False,logistic_l2,7,4,10,C=10.0,da_untreated
donor_grouped,False,logistic_l1,7,4,10,C=10.0,da_untreated
donor_grouped,False,logistic_l2,8,0,4,C=10.0,da_untreated
donor_grouped,False,logistic_l1,8,0,4,C=1.0,da_untreated
donor_grouped,False,logistic_l2,8,1,6,C=100.0,da_untreated
donor_grouped,False,logistic_l1,8,1,6,C=10.0,da_untreated
donor_grouped,False,logistic_l2,8,2,7,C=100.0,da_untreated
donor_grouped,False,logistic_l1,8,2,7,C=10.0,da_untreated
donor_grouped,False,logistic_l2,8,3,4,C=100.0,da_untreated
donor_grouped,False,logistic_l1,8,3,4,C=100.0,da_untreated
donor_grouped,False,logistic_l2,8,4,9,C=1.0,da_untreated
donor_grouped,False,logistic_l1,8,4,10,C=1.0,da_untreated
donor_grouped,False,logistic_l2,9,0,8,C=100.0,da_untreated
donor_grouped,False,logistic_l1,9,0,8,C=100.0,da_untreated
donor_grouped,False,logistic_l2,9,1,5,C=100.0,da_untreated
donor_grouped,False,logistic_l1,9,1,4,C=1.0,da_untreated
donor_grouped,False,logistic_l2,9,2,4,C=100.0,da_untreated
donor_grouped,False,logistic_l1,9,2,7,C=10.0,da_untreated
donor_grouped,False,logistic_l2,9,3,4,C=100.0,da_untreated
donor_grouped,False,logistic_l1,9,3,4,C=100.0,da_untreated
donor_grouped,False,logistic_l2,9,4,8,C=100.0,da_untreated
donor_grouped,False,logistic_l1,9,4,8,C=100.0,da_untreated
loco,False,logistic_l2,0,0,4,C=100.0,da_untreated
loco,False,logistic_l1,0,0,5,C=10.0,da_untreated
loco,False,logistic_l2,0,1,4,C=100.0,da_untreated
loco,False,logistic_l1,0,1,4,C=10.0,da_untreated
loco,False,logistic_l2,0,2,4,C=100.0,da_untreated
loco,False,logistic_l1,0,2,4,C=100.0,da_untreated
loco,False,logistic_l2,0,3,4,C=100.0,da_untreated
loco,False,logistic_l1,0,3,4,C=100.0,da_untreated
loco,False,logistic_l2,0,4,4,C=100.0,da_untreated
loco,False,logistic_l1,0,4,8,C=10.0,da_untreated
loco,False,logistic_l2,0,5,4,C=100.0,da_untreated
loco,False,logistic_l1,0,5,4,C=100.0,da_untreated
loco,False,logistic_l2,0,6,4,C=100.0,da_untreated
loco,False,logistic_l1,0,6,4,C=100.0,da_untreated
loco,False,logistic_l2,0,7,4,C=100.0,da_untreated
loco,False,logistic_l1,0,7,4,C=10.0,da_untreated
loco,False,logistic_l2,0,8,4,C=100.0,da_untreated
loco,False,logistic_l1,0,8,4,C=100.0,da_untreated
loco,False,logistic_l2,0,9,4,C=100.0,da_untreated
loco,False,logistic_l1,0,9,4,C=100.0,da_untreated
loco,False,logistic_l2,0,10,4,C=100.0,da_untreated
loco,False,logistic_l1,0,10,4,C=100.0,da_untreated
loco,False,logistic_l2,0,11,4,C=100.0,da_untreated
loco,False,logistic_l1,0,11,4,C=100.0,da_untreated
loco,False,logistic_l2,0,12,4,C=100.0,da_untreated
loco,False,logistic_l1,0,12,4,C=100.0,da_untreated
loco,False,logistic_l2,0,13,4,C=100.0,da_untreated
loco,False,logistic_l1,0,13,9,C=10.0,da_untreated
loco,False,logistic_l2,0,14,4,C=100.0,da_untreated
loco,False,logistic_l1,0,14,4,C=100.0,da_untreated
loco,False,logistic_l2,0,15,4,C=100.0,da_untreated
loco,False,logistic_l1,0,15,6,C=10.0,da_untreated
loco,False,logistic_l2,0,16,4,C=100.0,da_untreated
loco,False,logistic_l1,0,16,4,C=100.0,da_untreated
loco,False,logistic_l2,0,17,4,C=100.0,da_untreated
loco,False,logistic_l1,0,17,4,C=100.0,da_untreated
loco,False,logistic_l2,0,18,4,C=100.0,da_untreated
loco,False,logistic_l1,0,18,6,C=100.0,da_untreated
loco,False,logistic_l2,0,19,4,C=100.0,da_untreated
loco,False,logistic_l1,0,19,10,C=10.0,da_untreated
loco,False,logistic_l2,0,20,8,C=10.0,da_untreated
loco,False,logistic_l1,0,20,9,C=10.0,da_untreated
loco,False,logistic_l2,0,21,10,C=10.0,da_untreated
loco,False,logistic_l1,0,21,8,C=10.0,da_untreated
loco,False,logistic_l2,0,22,10,C=10.0,da_untreated
loco,False,logistic_l1,0,22,8,C=10.0,da_untreated
loco,False,logistic_l2,0,23,10,C=10.0,da_untreated
loco,False,logistic_l1,0,23,10,C=10.0,da_untreated
loco,False,logistic_l2,0,24,6,C=100.0,da_untreated
loco,False,logistic_l1,0,24,6,C=100.0,da_untreated
loco,False,logistic_l2,0,25,4,C=100.0,da_untreated
loco,False,logistic_l1,0,25,4,C=100.0,da_untreated
loco,False,logistic_l2,0,26,4,C=100.0,da_untreated
loco,False,logistic_l1,0,26,4,C=100.0,da_untreated
loco,False,logistic_l2,0,27,4,C=100.0,da_untreated
loco,False,logistic_l1,0,27,4,C=100.0,da_untreated
loco,False,logistic_l2,0,28,4,C=100.0,da_untreated
loco,False,logistic_l1,0,28,4,C=100.0,da_untreated
loco,False,logistic_l2,0,29,10,C=10.0,da_untreated
loco,False,logistic_l1,0,29,8,C=10.0,da_untreated
loco,False,logistic_l2,0,30,10,C=10.0,da_untreated
loco,False,logistic_l1,0,30,8,C=10.0,da_untreated
loco,False,logistic_l2,0,31,8,C=10.0,da_untreated
loco,False,logistic_l1,0,31,8,C=10.0,da_untreated
loco,False,logistic_l2,0,32,10,C=10.0,da_untreated
loco,False,logistic_l1,0,32,8,C=10.0,da_untreated
loco,False,logistic_l2,0,33,4,C=100.0,da_untreated
loco,False,logistic_l1,0,33,4,C=100.0,da_untreated
loco,False,logistic_l2,0,34,4,C=100.0,da_untreated
loco,False,logistic_l1,0,34,4,C=100.0,da_untreated
loco,False,logistic_l2,0,35,4,C=100.0,da_untreated
loco,False,logistic_l1,0,35,4,C=100.0,da_untreated
loco,False,logistic_l2,0,36,4,C=10.0,da_untreated
loco,False,logistic_l1,0,36,4,C=100.0,da_untreated
loco,False,logistic_l2,0,37,4,C=100.0,da_untreated
loco,False,logistic_l1,0,37,4,C=100.0,da_untreated
loco,False,logistic_l2,0,38,4,C=10.0,da_untreated
loco,False,logistic_l1,0,38,9,C=10.0,da_untreated
loco,False,logistic_l2,0,39,4,C=100.0,da_untreated
loco,False,logistic_l1,0,39,8,C=10.0,da_untreated
loco,False,logistic_l2,0,40,4,C=100.0,da_untreated
loco,False,logistic_l1,0,40,4,C=100.0,da_untreated
loco,False,logistic_l2,0,41,4,C=10.0,da_untreated
loco,False,logistic_l1,0,41,4,C=100.0,da_untreated
loco,False,logistic_l2,0,42,4,C=100.0,da_untreated
loco,False,logistic_l1,0,42,4,C=100.0,da_untreated
loco,False,logistic_l2,0,43,4,C=100.0,da_untreated
loco,False,logistic_l1,0,43,4,C=100.0,da_untreated
loco,False,logistic_l2,0,44,6,C=100.0,da_untreated
loco,False,logistic_l1,0,44,10,C=1.0,da_untreated
loco,False,logistic_l2,0,45,4,C=100.0,da_untreated
loco,False,logistic_l1,0,45,4,C=100.0,da_untreated
loco,False,logistic_l2,0,46,4,C=100.0,da_untreated
loco,False,logistic_l1,0,46,4,C=10.0,da_untreated
loco,False,logistic_l2,0,47,4,C=100.0,da_untreated
loco,False,logistic_l1,0,47,4,C=100.0,da_untreated
loco,False,logistic_l2,0,48,4,C=100.0,da_untreated
loco,False,logistic_l1,0,48,4,C=10.0,da_untreated
loco,False,logistic_l2,0,49,4,C=100.0,da_untreated
loco,False,logistic_l1,0,49,4,C=100.0,da_untreated
loco,False,logistic_l2,0,50,4,C=100.0,da_untreated
loco,False,logistic_l1,0,50,4,C=100.0,da_untreated
loco,False,logistic_l2,0,51,4,C=100.0,da_untreated
loco,False,logistic_l1,0,51,4,C=10.0,da_untreated
loco,False,logistic_l2,0,52,4,C=100.0,da_untreated
loco,False,logistic_l1,0,52,4,C=10.0,da_untreated
loco,False,logistic_l2,0,53,4,C=10.0,da_untreated
loco,False,logistic_l1,0,53,4,C=100.0,da_untreated
loco,False,logistic_l2,0,54,4,C=100.0,da_untreated
loco,False,logistic_l1,0,54,4,C=10.0,da_untreated
loco,False,logistic_l2,0,55,4,C=100.0,da_untreated
loco,False,logistic_l1,0,55,4,C=10.0,da_untreated
loco,False,logistic_l2,0,56,4,C=100.0,da_untreated
loco,False,logistic_l1,0,56,4,C=10.0,da_untreated
loco,False,logistic_l2,0,57,4,C=10.0,da_untreated
loco,False,logistic_l1,0,57,4,C=100.0,da_untreated
loco,False,logistic_l2,0,58,4,C=100.0,da_untreated
loco,False,logistic_l1,0,58,6,C=100.0,da_untreated
loco,False,logistic_l2,0,59,4,C=100.0,da_untreated
loco,False,logistic_l1,0,59,4,C=10.0,da_untreated
loco,False,logistic_l2,0,60,4,C=100.0,da_untreated
loco,False,logistic_l1,0,60,10,C=10.0,da_untreated
loco,False,logistic_l2,0,61,4,C=100.0,da_untreated
loco,False,logistic_l1,0,61,4,C=100.0,da_untreated
loco,False,logistic_l2,0,62,4,C=100.0,da_untreated
loco,False,logistic_l1,0,62,10,C=1.0,da_untreated
loco,False,logistic_l2,0,63,4,C=100.0,da_untreated
loco,False,logistic_l1,0,63,4,C=100.0,da_untreated
loco,False,logistic_l2,0,64,4,C=100.0,da_untreated
loco,False,logistic_l1,0,64,4,C=100.0,da_untreated
loco,False,logistic_l2,0,65,4,C=100.0,da_untreated
loco,False,logistic_l1,0,65,10,C=1.0,da_untreated
loco,False,logistic_l2,0,66,4,C=100.0,da_untreated
loco,False,logistic_l1,0,66,4,C=1.0,da_untreated
loco,False,logistic_l2,0,67,10,C=10.0,da_untreated
loco,False,logistic_l1,0,67,10,C=10.0,da_untreated
loco,False,logistic_l2,0,68,10,C=10.0,da_untreated
loco,False,logistic_l1,0,68,4,C=100.0,da_untreated
loco,False,logistic_l2,0,69,4,C=100.0,da_untreated
loco,False,logistic_l1,0,69,4,C=100.0,da_untreated
loco,False,logistic_l2,0,70,4,C=100.0,da_untreated
loco,False,logistic_l1,0,70,4,C=1.0,da_untreated
loco,False,logistic_l2,0,71,4,C=100.0,da_untreated
loco,False,logistic_l1,0,71,4,C=100.0,da_untreated
loco,False,logistic_l2,0,72,4,C=100.0,da_untreated
loco,False,logistic_l1,0,72,4,C=100.0,da_untreated
loco,False,logistic_l2,0,73,4,C=100.0,da_untreated
loco,False,logistic_l1,0,73,4,C=100.0,da_untreated
loco,False,logistic_l2,0,74,4,C=100.0,da_untreated
loco,False,logistic_l1,0,74,4,C=100.0,da_untreated
loco,False,logistic_l2,0,75,4,C=100.0,da_untreated
loco,False,logistic_l1,0,75,4,C=100.0,da_untreated
loco,False,logistic_l2,0,76,4,C=100.0,da_untreated
loco,False,logistic_l1,0,76,4,C=100.0,da_untreated
loco,False,logistic_l2,0,77,4,C=10.0,da_untreated
loco,False,logistic_l1,0,77,4,C=1.0,da_untreated
loco,False,logistic_l2,0,78,4,C=100.0,da_untreated
loco,False,logistic_l1,0,78,4,C=100.0,da_untreated
loco,False,logistic_l2,0,79,4,C=10.0,da_untreated
loco,False,logistic_l1,0,79,4,C=10.0,da_untreated
loco,False,logistic_l2,0,80,4,C=10.0,da_untreated
loco,False,logistic_l1,0,80,4,C=1.0,da_untreated
loco,False,logistic_l2,0,81,4,C=100.0,da_untreated
loco,False,logistic_l1,0,81,4,C=100.0,da_untreated
loco,False,logistic_l2,0,82,4,C=10.0,da_untreated
loco,False,logistic_l1,0,82,4,C=100.0,da_untreated
loco,False,logistic_l2,0,83,4,C=10.0,da_untreated
loco,False,logistic_l1,0,83,4,C=1.0,da_untreated
loco,False,logistic_l2,0,84,4,C=10.0,da_untreated
loco,False,logistic_l1,0,84,4,C=100.0,da_untreated
loco,False,logistic_l2,0,85,4,C=10.0,da_untreated
loco,False,logistic_l1,0,85,4,C=1.0,da_untreated
loco,False,logistic_l2,0,86,4,C=100.0,da_untreated
loco,False,logistic_l1,0,86,4,C=100.0,da_untreated
loco,False,logistic_l2,0,87,4,C=10.0,da_untreated
loco,False,logistic_l1,0,87,4,C=1.0,da_untreated
loco,False,logistic_l2,0,88,4,C=100.0,da_untreated
loco,False,logistic_l1,0,88,4,C=100.0,da_untreated
loco,False,logistic_l2,0,89,4,C=100.0,da_untreated
loco,False,logistic_l1,0,89,4,C=1.0,da_untreated
loco,False,logistic_l2,0,90,4,C=10.0,da_untreated
loco,False,logistic_l1,0,90,4,C=10.0,da_untreated
loco,False,logistic_l2,0,91,4,C=10.0,da_untreated
loco,False,logistic_l1,0,91,4,C=1.0,da_untreated
loco,False,logistic_l2,0,92,4,C=100.0,da_untreated
loco,False,logistic_l1,0,92,4,C=100.0,da_untreated
loco,False,logistic_l2,0,93,4,C=100.0,da_untreated
loco,False,logistic_l1,0,93,4,C=1.0,da_untreated
loco,False,logistic_l2,0,94,4,C=100.0,da_untreated
loco,False,logistic_l1,0,94,4,C=100.0,da_untreated
loco,False,logistic_l2,0,95,6,C=100.0,da_untreated
loco,False,logistic_l1,0,95,6,C=100.0,da_untreated
loco,False,logistic_l2,0,96,4,C=100.0,da_untreated
loco,False,logistic_l1,0,96,4,C=100.0,da_untreated
loco,False,logistic_l2,0,97,4,C=100.0,da_untreated
loco,False,logistic_l1,0,97,4,C=100.0,da_untreated
loco,False,logistic_l2,0,98,4,C=100.0,da_untreated
loco,False,logistic_l1,0,98,6,C=100.0,da_untreated
loco,False,logistic_l2,0,99,5,C=100.0,da_untreated
loco,False,logistic_l1,0,99,5,C=100.0,da_untreated
loco,False,logistic_l2,0,100,5,C=100.0,da_untreated
loco,False,logistic_l1,0,100,6,C=100.0,da_untreated
loco,False,logistic_l2,0,101,5,C=100.0,da_untreated
loco,False,logistic_l1,0,101,5,C=100.0,da_untreated
loco,False,logistic_l2,0,102,5,C=100.0,da_untreated
loco,False,logistic_l1,0,102,6,C=100.0,da_untreated
loco,False,logistic_l2,0,103,4,C=100.0,da_untreated
loco,False,logistic_l1,0,103,4,C=100.0,da_untreated
loco,False,logistic_l2,0,104,4,C=100.0,da_untreated
loco,False,logistic_l1,0,104,4,C=10.0,da_untreated
loco,False,logistic_l2,0,105,4,C=100.0,da_untreated
loco,False,logistic_l1,0,105,4,C=100.0,da_untreated
loco,False,logistic_l2,0,106,4,C=100.0,da_untreated
loco,False,logistic_l1,0,106,4,C=1.0,da_untreated
loco,False,logistic_l2,0,107,4,C=100.0,da_untreated
loco,False,logistic_l1,0,107,4,C=100.0,da_untreated
loco,False,logistic_l2,0,108,4,C=100.0,da_untreated
loco,False,logistic_l1,0,108,4,C=100.0,da_untreated
loco,False,logistic_l2,0,109,4,C=10.0,da_untreated
loco,False,logistic_l1,0,109,4,C=10.0,da_untreated
loco,False,logistic_l2,0,110,4,C=100.0,da_untreated
loco,False,logistic_l1,0,110,4,C=10.0,da_untreated
loco,False,logistic_l2,0,111,4,C=10.0,da_untreated
loco,False,logistic_l1,0,111,4,C=10.0,da_untreated
loco,False,logistic_l2,0,112,4,C=10.0,da_untreated
loco,False,logistic_l1,0,112,4,C=10.0,da_untreated
loco,False,logistic_l2,0,113,4,C=10.0,da_untreated
loco,False,logistic_l1,0,113,4,C=10.0,da_untreated
loco,False,logistic_l2,0,114,4,C=10.0,da_untreated
loco,False,logistic_l1,0,114,4,C=10.0,da_untreated
loco,False,logistic_l2,0,115,4,C=10.0,da_untreated
loco,False,logistic_l1,0,115,4,C=10.0,da_untreated
loco,False,logistic_l2,0,116,4,C=10.0,da_untreated
loco,False,logistic_l1,0,116,4,C=10.0,da_untreated
loco,False,logistic_l2,0,117,4,C=10.0,da_untreated
loco,False,logistic_l1,0,117,4,C=10.0,da_untreated
loco,False,logistic_l2,0,118,4,C=100.0,da_untreated
loco,False,logistic_l1,0,118,4,C=100.0,da_untreated
loco,False,logistic_l2,0,119,4,C=10.0,da_untreated
loco,False,logistic_l1,0,119,4,C=10.0,da_untreated
loco,False,logistic_l2,0,120,4,C=10.0,da_untreated
loco,False,logistic_l1,0,120,4,C=10.0,da_untreated
loco,False,logistic_l2,0,121,6,C=100.0,da_untreated
loco,False,logistic_l1,0,121,6,C=100.0,da_untreated
loco,False,logistic_l2,0,122,4,C=10.0,da_untreated
loco,False,logistic_l1,0,122,4,C=10.0,da_untreated
loco,False,logistic_l2,0,123,6,C=100.0,da_untreated
loco,False,logistic_l1,0,123,6,C=100.0,da_untreated
loco,False,logistic_l2,0,124,4,C=10.0,da_untreated
loco,False,logistic_l1,0,124,4,C=10.0,da_untreated
loco,False,logistic_l2,0,125,6,C=100.0,da_untreated
